mention_id,chunk_id,entity_id,char_offset
M00001950,CHK00060_015,ENT00387,400
M00001951,CHK00060_015,ENT00107,473
M00001952,CHK00060_016,ENT00097,443
M00001953,CHK00060_016,ENT00541,144
M00001954,CHK00060_016,ENT00357,282
M00001955,CHK00060_016,ENT00585,138
M00001956,CHK00060_017,ENT00488,351
M00001957,CHK00060_017,ENT00130,262
M00001958,CHK00060_017,ENT00265,365
M00001959,CHK00060_017,ENT00009,79
M00001960,CHK00060_018,ENT00255,93
M00001961,CHK00060_018,ENT00428,224
M00001962,CHK00060_018,ENT00468,181
M00001963,CHK00060_019,ENT00312,485
M00001964,CHK00060_019,ENT00089,156
M00001965,CHK00061_000,ENT00567,492
M00001966,CHK00061_000,ENT00504,485
M00001967,CHK00061_000,ENT00010,217
M00001968,CHK00061_001,ENT00415,7
M00001969,CHK00061_002,ENT00459,493
M00001970,CHK00061_003,ENT00375,429
M00001971,CHK00061_004,ENT00507,496
M00001972,CHK00061_004,ENT00388,57
M00001973,CHK00061_004,ENT00174,173
M00001974,CHK00061_004,ENT00382,467
M00001975,CHK00061_005,ENT00222,478
M00001976,CHK00061_005,ENT00312,237
M00001977,CHK00061_005,ENT00527,456
M00001978,CHK00061_005,ENT00036,316
M00001979,CHK00062_000,ENT00411,4
M00001980,CHK00062_000,ENT00363,51
M00001981,CHK00062_001,ENT00126,393
M00001982,CHK00062_001,ENT00499,336
M00001983,CHK00062_001,ENT00007,128
M00001984,CHK00062_001,ENT00159,115
M00001985,CHK00062_002,ENT00111,71
M00001986,CHK00062_002,ENT00449,181
M00001987,CHK00062_002,ENT00165,382
M00001988,CHK00062_003,ENT00291,68
M00001989,CHK00062_003,ENT00041,202
M00001990,CHK00062_004,ENT00121,281
M00001991,CHK00062_004,ENT00431,253
M00001992,CHK00062_004,ENT00500,409
M00001993,CHK00063_000,ENT00129,79
M00001994,CHK00063_001,ENT00439,245
M00001995,CHK00063_001,ENT00008,148
M00001996,CHK00063_001,ENT00444,144
M00001997,CHK00063_002,ENT00255,392
M00001998,CHK00063_002,ENT00287,58
M00001999,CHK00063_003,ENT00514,312
M00002000,CHK00063_004,ENT00234,67
M00002001,CHK00063_004,ENT00123,205
M00002002,CHK00063_005,ENT00018,194
M00002003,CHK00063_005,ENT00204,208
M00002004,CHK00063_005,ENT00093,268
M00002005,CHK00063_005,ENT00052,156
M00002006,CHK00063_006,ENT00112,143
M00002007,CHK00063_006,ENT00275,482
M00002008,CHK00063_006,ENT00372,179
M00002009,CHK00063_007,ENT00217,143
M00002010,CHK00063_007,ENT00292,465
M00002011,CHK00063_007,ENT00483,310
M00002012,CHK00064_000,ENT00013,349
M00002013,CHK00064_001,ENT00243,299
M00002014,CHK00064_001,ENT00282,196
M00002015,CHK00064_001,ENT00215,44
M00002016,CHK00064_002,ENT00042,300
M00002017,CHK00064_003,ENT00206,65
M00002018,CHK00064_003,ENT00546,98
M00002019,CHK00064_003,ENT00157,214
M00002020,CHK00064_003,ENT00044,281
M00002021,CHK00064_004,ENT00494,214
M00002022,CHK00064_005,ENT00194,379
M00002023,CHK00064_006,ENT00521,205
M00002024,CHK00064_006,ENT00393,310
M00002025,CHK00064_006,ENT00575,139
M00002026,CHK00064_006,ENT00399,105
M00002027,CHK00064_007,ENT00525,233
M00002028,CHK00064_008,ENT00229,273
M00002029,CHK00064_008,ENT00046,121
M00002030,CHK00064_009,ENT00052,273
M00002031,CHK00064_009,ENT00254,59
M00002032,CHK00064_009,ENT00215,0
M00002033,CHK00064_010,ENT00418,166
M00002034,CHK00064_010,ENT00301,29
M00002035,CHK00064_011,ENT00391,484
M00002036,CHK00064_012,ENT00159,188
M00002037,CHK00064_012,ENT00456,75
M00002038,CHK00064_012,ENT00237,461
M00002039,CHK00064_012,ENT00444,245
M00002040,CHK00064_013,ENT00193,251
M00002041,CHK00064_013,ENT00583,482
M00002042,CHK00065_000,ENT00251,370
M00002043,CHK00065_000,ENT00465,269
M00002044,CHK00065_000,ENT00412,70
M00002045,CHK00065_000,ENT00102,372
M00002046,CHK00065_001,ENT00112,423
M00002047,CHK00065_002,ENT00274,73
M00002048,CHK00065_003,ENT00142,388
M00002049,CHK00065_003,ENT00491,288
M00002050,CHK00065_004,ENT00556,422
M00002051,CHK00065_004,ENT00126,22
M00002052,CHK00065_004,ENT00021,52
M00002053,CHK00065_005,ENT00232,218
M00002054,CHK00065_006,ENT00115,114
M00002055,CHK00065_006,ENT00503,52
M00002056,CHK00065_006,ENT00173,489
M00002057,CHK00065_006,ENT00112,489
M00002058,CHK00065_007,ENT00154,91
M00002059,CHK00065_008,ENT00293,138
M00002060,CHK00065_008,ENT00356,469
M00002061,CHK00065_008,ENT00106,255
M00002062,CHK00066_000,ENT00489,218
M00002063,CHK00066_000,ENT00068,491
M00002064,CHK00066_000,ENT00115,372
M00002065,CHK00066_000,ENT00591,142
M00002066,CHK00066_001,ENT00394,163
M00002067,CHK00066_001,ENT00361,253
M00002068,CHK00066_002,ENT00392,281
M00002069,CHK00066_002,ENT00428,254
M00002070,CHK00066_003,ENT00089,185
M00002071,CHK00066_003,ENT00240,1
M00002072,CHK00066_004,ENT00112,466
M00002073,CHK00066_004,ENT00061,178
M00002074,CHK00066_005,ENT00248,382
M00002075,CHK00066_005,ENT00215,70
M00002076,CHK00066_005,ENT00229,60
M00002077,CHK00066_005,ENT00057,492
M00002078,CHK00066_006,ENT00488,428
M00002079,CHK00066_007,ENT00153,383
M00002080,CHK00066_007,ENT00186,270
M00002081,CHK00066_007,ENT00481,357
M00002082,CHK00066_007,ENT00143,485
M00002083,CHK00066_008,ENT00293,56
M00002084,CHK00067_000,ENT00433,470
M00002085,CHK00067_000,ENT00465,292
M00002086,CHK00067_000,ENT00567,256
M00002087,CHK00067_000,ENT00264,156
M00002088,CHK00067_001,ENT00410,112
M00002089,CHK00067_001,ENT00057,200
M00002090,CHK00067_002,ENT00488,84
M00002091,CHK00067_002,ENT00320,27
M00002092,CHK00067_002,ENT00414,411
M00002093,CHK00067_002,ENT00389,190
M00002094,CHK00067_003,ENT00028,83
M00002095,CHK00067_003,ENT00245,277
M00002096,CHK00067_003,ENT00288,54
M00002097,CHK00067_004,ENT00192,326
M00002098,CHK00067_004,ENT00564,475
M00002099,CHK00067_004,ENT00206,16
M00002100,CHK00067_005,ENT00577,404
M00002101,CHK00067_006,ENT00289,99
M00002102,CHK00067_006,ENT00407,161
M00002103,CHK00067_006,ENT00512,384
M00002104,CHK00067_007,ENT00514,413
M00002105,CHK00067_008,ENT00038,349
M00002106,CHK00067_008,ENT00297,237
M00002107,CHK00067_008,ENT00165,40
M00002108,CHK00067_008,ENT00155,453
M00002109,CHK00067_009,ENT00458,148
M00002110,CHK00067_009,ENT00134,184
M00002111,CHK00067_009,ENT00347,319
M00002112,CHK00068_000,ENT00146,392
M00002113,CHK00068_001,ENT00165,295
M00002114,CHK00068_001,ENT00069,186
M00002115,CHK00068_001,ENT00286,180
M00002116,CHK00068_002,ENT00264,332
M00002117,CHK00068_002,ENT00484,473
M00002118,CHK00068_002,ENT00262,71
M00002119,CHK00068_002,ENT00452,481
M00002120,CHK00068_003,ENT00410,225
M00002121,CHK00068_003,ENT00418,187
M00002122,CHK00068_003,ENT00132,262
M00002123,CHK00068_004,ENT00058,379
M00002124,CHK00068_005,ENT00297,192
M00002125,CHK00068_006,ENT00397,342
M00002126,CHK00068_006,ENT00473,47
M00002127,CHK00068_007,ENT00110,393
M00002128,CHK00068_007,ENT00406,221
M00002129,CHK00068_008,ENT00497,58
M00002130,CHK00068_008,ENT00217,142
M00002131,CHK00068_008,ENT00487,232
M00002132,CHK00068_009,ENT00218,290
M00002133,CHK00068_009,ENT00327,16
M00002134,CHK00068_010,ENT00433,138
M00002135,CHK00068_011,ENT00462,109
M00002136,CHK00068_011,ENT00429,342
M00002137,CHK00068_011,ENT00537,457
M00002138,CHK00068_012,ENT00168,482
M00002139,CHK00068_012,ENT00203,214
M00002140,CHK00068_012,ENT00357,246
M00002141,CHK00068_013,ENT00010,370
M00002142,CHK00068_013,ENT00574,341
M00002143,CHK00068_013,ENT00203,296
M00002144,CHK00068_013,ENT00079,315
M00002145,CHK00068_014,ENT00014,478
M00002146,CHK00068_014,ENT00154,75
M00002147,CHK00068_014,ENT00469,255
M00002148,CHK00068_015,ENT00460,49
M00002149,CHK00068_015,ENT00592,18
M00002150,CHK00068_016,ENT00386,178
M00002151,CHK00068_016,ENT00221,107
M00002152,CHK00068_017,ENT00016,257
M00002153,CHK00068_017,ENT00309,419
M00002154,CHK00068_017,ENT00314,444
M00002155,CHK00068_018,ENT00420,267
M00002156,CHK00068_018,ENT00360,498
M00002157,CHK00068_018,ENT00555,391
M00002158,CHK00068_018,ENT00436,171
M00002159,CHK00068_019,ENT00566,277
M00002160,CHK00068_019,ENT00166,223
M00002161,CHK00069_000,ENT00421,53
M00002162,CHK00069_001,ENT00296,436
M00002163,CHK00069_002,ENT00480,179
M00002164,CHK00069_002,ENT00127,495
M00002165,CHK00069_003,ENT00274,429
M00002166,CHK00069_003,ENT00270,462
M00002167,CHK00069_003,ENT00314,407
M00002168,CHK00069_004,ENT00157,404
M00002169,CHK00069_005,ENT00247,315
M00002170,CHK00069_005,ENT00569,329
M00002171,CHK00069_005,ENT00400,201
M00002172,CHK00069_005,ENT00197,424
M00002173,CHK00069_006,ENT00177,81
M00002174,CHK00069_006,ENT00412,223
M00002175,CHK00069_006,ENT00325,118
M00002176,CHK00069_006,ENT00529,50
M00002177,CHK00069_007,ENT00566,104
M00002178,CHK00069_007,ENT00162,47
M00002179,CHK00069_007,ENT00330,47
M00002180,CHK00070_000,ENT00025,95
M00002181,CHK00070_000,ENT00133,122
M00002182,CHK00070_000,ENT00464,334
M00002183,CHK00070_000,ENT00366,459
M00002184,CHK00070_001,ENT00387,337
M00002185,CHK00070_001,ENT00266,26
M00002186,CHK00070_002,ENT00113,235
M00002187,CHK00070_003,ENT00212,251
M00002188,CHK00070_003,ENT00400,407
M00002189,CHK00070_003,ENT00103,11
M00002190,CHK00070_004,ENT00384,92
M00002191,CHK00070_004,ENT00321,152
M00002192,CHK00070_004,ENT00461,5
M00002193,CHK00070_004,ENT00164,462
M00002194,CHK00070_005,ENT00120,499
M00002195,CHK00070_006,ENT00534,474
M00002196,CHK00070_006,ENT00260,62
M00002197,CHK00071_000,ENT00030,70
M00002198,CHK00071_000,ENT00335,112
M00002199,CHK00071_001,ENT00094,362
M00002200,CHK00071_001,ENT00356,282
M00002201,CHK00071_002,ENT00202,492
M00002202,CHK00071_002,ENT00287,201
M00002203,CHK00071_003,ENT00169,221
M00002204,CHK00071_003,ENT00210,452
M00002205,CHK00071_003,ENT00499,228
M00002206,CHK00071_004,ENT00439,191
M00002207,CHK00071_004,ENT00204,459
M00002208,CHK00071_004,ENT00580,323
M00002209,CHK00071_004,ENT00361,419
M00002210,CHK00071_005,ENT00419,180
M00002211,CHK00071_005,ENT00300,203
M00002212,CHK00071_005,ENT00543,15
M00002213,CHK00071_006,ENT00366,37
M00002214,CHK00071_006,ENT00251,110
M00002215,CHK00071_007,ENT00476,407
M00002216,CHK00071_007,ENT00581,164
M00002217,CHK00071_008,ENT00539,52
M00002218,CHK00071_008,ENT00222,287
M00002219,CHK00071_009,ENT00325,25
M00002220,CHK00071_009,ENT00327,410
M00002221,CHK00071_009,ENT00202,252
M00002222,CHK00071_009,ENT00201,255
M00002223,CHK00071_010,ENT00175,295
M00002224,CHK00071_010,ENT00334,10
M00002225,CHK00071_010,ENT00392,145
M00002226,CHK00071_010,ENT00242,9
M00002227,CHK00071_011,ENT00345,330
M00002228,CHK00071_012,ENT00308,204
M00002229,CHK00071_012,ENT00281,40
M00002230,CHK00071_012,ENT00324,284
M00002231,CHK00071_012,ENT00354,396
M00002232,CHK00071_013,ENT00124,114
M00002233,CHK00071_013,ENT00382,24
M00002234,CHK00071_013,ENT00105,422
M00002235,CHK00071_013,ENT00029,5
M00002236,CHK00071_014,ENT00231,370
M00002237,CHK00071_014,ENT00174,461
M00002238,CHK00071_014,ENT00090,415
M00002239,CHK00071_014,ENT00195,188
M00002240,CHK00071_015,ENT00270,168
M00002241,CHK00072_000,ENT00457,123
M00002242,CHK00072_000,ENT00125,295
M00002243,CHK00072_000,ENT00534,244
M00002244,CHK00072_000,ENT00540,338
M00002245,CHK00072_001,ENT00303,285
M00002246,CHK00072_001,ENT00084,427
M00002247,CHK00072_001,ENT00361,446
M00002248,CHK00072_002,ENT00061,239
M00002249,CHK00072_002,ENT00217,419
M00002250,CHK00072_002,ENT00013,197
M00002251,CHK00072_002,ENT00221,96
M00002252,CHK00072_003,ENT00319,434
M00002253,CHK00072_003,ENT00464,258
M00002254,CHK00072_003,ENT00157,54
M00002255,CHK00072_004,ENT00525,35
M00002256,CHK00072_004,ENT00207,142
M00002257,CHK00072_004,ENT00409,216
M00002258,CHK00072_004,ENT00192,84
M00002259,CHK00072_005,ENT00471,95
M00002260,CHK00072_006,ENT00563,43
M00002261,CHK00072_007,ENT00054,189
M00002262,CHK00072_007,ENT00451,50
M00002263,CHK00072_007,ENT00279,25
M00002264,CHK00072_008,ENT00531,330
M00002265,CHK00072_008,ENT00443,127
M00002266,CHK00072_008,ENT00111,490
M00002267,CHK00072_008,ENT00051,56
M00002268,CHK00073_000,ENT00282,115
M00002269,CHK00073_001,ENT00175,177
M00002270,CHK00073_001,ENT00208,326
M00002271,CHK00073_002,ENT00312,348
M00002272,CHK00073_002,ENT00244,35
M00002273,CHK00073_002,ENT00174,85
M00002274,CHK00073_002,ENT00322,95
M00002275,CHK00073_003,ENT00021,451
M00002276,CHK00073_003,ENT00181,39
M00002277,CHK00073_003,ENT00270,87
M00002278,CHK00073_004,ENT00112,348
M00002279,CHK00073_004,ENT00046,148
M00002280,CHK00073_004,ENT00017,427
M00002281,CHK00073_004,ENT00580,116
M00002282,CHK00073_005,ENT00502,339
M00002283,CHK00073_005,ENT00359,249
M00002284,CHK00073_005,ENT00558,129
M00002285,CHK00073_005,ENT00263,186
M00002286,CHK00073_006,ENT00115,75
M00002287,CHK00073_006,ENT00276,210
M00002288,CHK00073_006,ENT00531,438
M00002289,CHK00073_006,ENT00021,112
M00002290,CHK00074_000,ENT00110,490
M00002291,CHK00074_000,ENT00280,448
M00002292,CHK00074_000,ENT00557,269
M00002293,CHK00074_000,ENT00460,89
M00002294,CHK00074_001,ENT00195,266
M00002295,CHK00074_001,ENT00042,359
M00002296,CHK00074_001,ENT00593,175
M00002297,CHK00074_002,ENT00510,474
M00002298,CHK00074_003,ENT00498,409
M00002299,CHK00074_003,ENT00295,150
M00002300,CHK00074_003,ENT00066,7
M00002301,CHK00074_004,ENT00313,338
M00002302,CHK00074_004,ENT00005,427
M00002303,CHK00074_004,ENT00440,0
M00002304,CHK00074_004,ENT00360,25
M00002305,CHK00074_005,ENT00088,73
M00002306,CHK00074_005,ENT00277,375
M00002307,CHK00074_006,ENT00224,477
M00002308,CHK00074_006,ENT00032,181
M00002309,CHK00074_006,ENT00484,127
M00002310,CHK00075_000,ENT00592,128
M00002311,CHK00075_000,ENT00142,69
M00002312,CHK00075_000,ENT00204,213
M00002313,CHK00075_001,ENT00384,49
M00002314,CHK00075_001,ENT00447,70
M00002315,CHK00075_002,ENT00430,467
M00002316,CHK00075_002,ENT00420,286
M00002317,CHK00075_002,ENT00472,13
M00002318,CHK00075_002,ENT00028,490
M00002319,CHK00075_003,ENT00130,449
M00002320,CHK00075_003,ENT00556,150
M00002321,CHK00075_003,ENT00579,27
M00002322,CHK00075_004,ENT00055,424
M00002323,CHK00075_004,ENT00086,332
M00002324,CHK00075_004,ENT00056,54
M00002325,CHK00075_004,ENT00276,170
M00002326,CHK00075_005,ENT00209,264
M00002327,CHK00075_006,ENT00228,154
M00002328,CHK00075_006,ENT00158,321
M00002329,CHK00075_007,ENT00156,309
M00002330,CHK00075_008,ENT00485,12
M00002331,CHK00075_009,ENT00559,420
M00002332,CHK00075_009,ENT00266,313
M00002333,CHK00075_010,ENT00174,379
M00002334,CHK00075_010,ENT00523,358
M00002335,CHK00075_011,ENT00281,357
M00002336,CHK00075_011,ENT00400,409
M00002337,CHK00075_011,ENT00395,54
M00002338,CHK00075_012,ENT00011,330
M00002339,CHK00075_012,ENT00594,333
M00002340,CHK00075_012,ENT00310,457
M00002341,CHK00075_012,ENT00034,336
M00002342,CHK00075_013,ENT00162,183
M00002343,CHK00075_014,ENT00360,173
M00002344,CHK00075_014,ENT00576,235
M00002345,CHK00075_015,ENT00483,397
M00002346,CHK00075_015,ENT00184,337
M00002347,CHK00075_015,ENT00589,269
M00002348,CHK00075_015,ENT00519,132
M00002349,CHK00075_016,ENT00598,23
M00002350,CHK00075_016,ENT00413,15
M00002351,CHK00075_016,ENT00069,436
M00002352,CHK00075_017,ENT00242,460
M00002353,CHK00075_017,ENT00107,450
M00002354,CHK00076_000,ENT00074,226
M00002355,CHK00076_001,ENT00386,102
M00002356,CHK00076_001,ENT00136,100
M00002357,CHK00076_001,ENT00587,129
M00002358,CHK00076_001,ENT00569,251
M00002359,CHK00076_002,ENT00088,12
M00002360,CHK00076_002,ENT00596,322
M00002361,CHK00076_003,ENT00348,94
M00002362,CHK00076_004,ENT00572,224
M00002363,CHK00076_004,ENT00141,218
M00002364,CHK00076_004,ENT00068,320
M00002365,CHK00076_005,ENT00120,255
M00002366,CHK00076_006,ENT00229,420
M00002367,CHK00076_007,ENT00076,123
M00002368,CHK00076_007,ENT00547,436
M00002369,CHK00076_007,ENT00589,265
M00002370,CHK00076_008,ENT00269,215
M00002371,CHK00076_008,ENT00030,133
M00002372,CHK00076_008,ENT00033,102
M00002373,CHK00076_008,ENT00346,171
M00002374,CHK00076_009,ENT00063,37
M00002375,CHK00076_009,ENT00241,412
M00002376,CHK00076_009,ENT00505,485
M00002377,CHK00076_010,ENT00564,245
M00002378,CHK00076_011,ENT00508,259
M00002379,CHK00076_012,ENT00021,13
M00002380,CHK00076_012,ENT00056,396
M00002381,CHK00077_000,ENT00386,281
M00002382,CHK00077_000,ENT00128,70
M00002383,CHK00077_000,ENT00440,59
M00002384,CHK00077_000,ENT00437,224
M00002385,CHK00077_001,ENT00198,470
M00002386,CHK00077_001,ENT00351,29
M00002387,CHK00077_001,ENT00447,121
M00002388,CHK00077_002,ENT00549,447
M00002389,CHK00077_002,ENT00581,368
M00002390,CHK00077_002,ENT00046,127
M00002391,CHK00077_002,ENT00015,416
M00002392,CHK00077_003,ENT00289,160
M00002393,CHK00077_003,ENT00044,179
M00002394,CHK00077_004,ENT00256,480
M00002395,CHK00077_005,ENT00564,269
M00002396,CHK00077_005,ENT00299,457
M00002397,CHK00077_005,ENT00250,136
M00002398,CHK00077_006,ENT00286,430
M00002399,CHK00077_006,ENT00080,499
M00002400,CHK00077_006,ENT00208,266
M00002401,CHK00077_006,ENT00140,118
M00002402,CHK00077_007,ENT00036,357
M00002403,CHK00077_007,ENT00240,225
M00002404,CHK00077_008,ENT00086,437
M00002405,CHK00077_008,ENT00061,312
M00002406,CHK00077_008,ENT00285,196
M00002407,CHK00077_009,ENT00188,338
M00002408,CHK00077_009,ENT00441,156
M00002409,CHK00077_009,ENT00545,16
M00002410,CHK00077_009,ENT00053,277
M00002411,CHK00077_010,ENT00221,371
M00002412,CHK00077_010,ENT00028,424
M00002413,CHK00077_010,ENT00349,318
M00002414,CHK00077_011,ENT00547,293
M00002415,CHK00077_011,ENT00474,368
M00002416,CHK00077_011,ENT00434,290
M00002417,CHK00077_012,ENT00280,394
M00002418,CHK00077_012,ENT00087,277
M00002419,CHK00077_012,ENT00255,151
M00002420,CHK00077_013,ENT00012,291
M00002421,CHK00077_013,ENT00127,338
M00002422,CHK00077_013,ENT00314,164
M00002423,CHK00077_014,ENT00367,245
M00002424,CHK00077_015,ENT00065,132
M00002425,CHK00077_015,ENT00451,392
M00002426,CHK00077_015,ENT00184,402
M00002427,CHK00077_016,ENT00238,58
M00002428,CHK00077_017,ENT00062,499
M00002429,CHK00077_017,ENT00265,131
M00002430,CHK00077_018,ENT00358,39
M00002431,CHK00077_018,ENT00111,259
M00002432,CHK00077_019,ENT00425,448
M00002433,CHK00077_019,ENT00073,144
M00002434,CHK00077_019,ENT00436,73
M00002435,CHK00078_000,ENT00031,22
M00002436,CHK00078_000,ENT00164,148
M00002437,CHK00078_000,ENT00377,476
M00002438,CHK00078_001,ENT00320,366
M00002439,CHK00078_001,ENT00523,399
M00002440,CHK00078_002,ENT00390,489
M00002441,CHK00078_002,ENT00080,39
M00002442,CHK00078_003,ENT00551,310
M00002443,CHK00078_003,ENT00124,241
M00002444,CHK00078_003,ENT00540,337
M00002445,CHK00078_003,ENT00052,268
M00002446,CHK00078_004,ENT00370,233
M00002447,CHK00078_004,ENT00236,161
M00002448,CHK00078_005,ENT00370,334
M00002449,CHK00078_006,ENT00550,397
M00002450,CHK00078_006,ENT00250,465
M00002451,CHK00078_007,ENT00120,215
M00002452,CHK00078_007,ENT00083,258
M00002453,CHK00078_007,ENT00418,75
M00002454,CHK00078_008,ENT00103,12
M00002455,CHK00078_008,ENT00129,353
M00002456,CHK00078_008,ENT00034,85
M00002457,CHK00078_008,ENT00441,37
M00002458,CHK00078_009,ENT00362,123
M00002459,CHK00078_009,ENT00130,364
M00002460,CHK00078_009,ENT00411,150
M00002461,CHK00078_009,ENT00570,60
M00002462,CHK00078_010,ENT00075,378
M00002463,CHK00078_011,ENT00488,370
M00002464,CHK00078_011,ENT00137,392
M00002465,CHK00078_011,ENT00187,301
M00002466,CHK00078_012,ENT00449,369
M00002467,CHK00078_012,ENT00180,301
M00002468,CHK00078_012,ENT00520,143
M00002469,CHK00078_013,ENT00577,265
M00002470,CHK00078_014,ENT00215,220
M00002471,CHK00078_015,ENT00498,453
M00002472,CHK00078_015,ENT00449,86
M00002473,CHK00078_015,ENT00229,147
M00002474,CHK00079_000,ENT00552,275
M00002475,CHK00079_001,ENT00378,104
M00002476,CHK00079_002,ENT00302,455
M00002477,CHK00079_002,ENT00112,221
M00002478,CHK00079_002,ENT00122,252
M00002479,CHK00079_002,ENT00455,134
M00002480,CHK00079_003,ENT00362,411
M00002481,CHK00079_004,ENT00519,141
M00002482,CHK00079_004,ENT00343,232
M00002483,CHK00079_005,ENT00194,485
M00002484,CHK00079_005,ENT00571,324
M00002485,CHK00079_005,ENT00036,321
M00002486,CHK00079_006,ENT00200,240
M00002487,CHK00079_006,ENT00271,77
M00002488,CHK00079_007,ENT00003,34
M00002489,CHK00079_007,ENT00444,251
M00002490,CHK00079_008,ENT00357,271
M00002491,CHK00079_008,ENT00495,336
M00002492,CHK00079_009,ENT00501,246
M00002493,CHK00079_009,ENT00401,151
M00002494,CHK00079_009,ENT00365,49
M00002495,CHK00079_009,ENT00556,112
M00002496,CHK00080_000,ENT00475,338
M00002497,CHK00080_000,ENT00326,58
M00002498,CHK00080_001,ENT00421,137
M00002499,CHK00080_001,ENT00240,259
M00002500,CHK00080_001,ENT00029,110
M00002501,CHK00080_001,ENT00297,455
M00002502,CHK00080_002,ENT00400,133
M00002503,CHK00080_002,ENT00452,467
M00002504,CHK00080_002,ENT00435,27
M00002505,CHK00080_002,ENT00408,137
M00002506,CHK00080_003,ENT00226,105
M00002507,CHK00080_003,ENT00586,399
M00002508,CHK00080_003,ENT00170,320
M00002509,CHK00080_003,ENT00548,56
M00002510,CHK00080_004,ENT00092,32
M00002511,CHK00080_004,ENT00341,335
M00002512,CHK00080_004,ENT00361,25
M00002513,CHK00080_004,ENT00566,265
M00002514,CHK00080_005,ENT00234,169
M00002515,CHK00080_005,ENT00297,211
M00002516,CHK00080_005,ENT00165,110
M00002517,CHK00080_005,ENT00382,283
M00002518,CHK00080_006,ENT00496,154
M00002519,CHK00080_006,ENT00043,12
M00002520,CHK00080_006,ENT00160,117
M00002521,CHK00080_006,ENT00289,323
M00002522,CHK00080_007,ENT00276,39
M00002523,CHK00080_007,ENT00086,37
M00002524,CHK00080_008,ENT00198,262
M00002525,CHK00080_008,ENT00319,380
M00002526,CHK00080_008,ENT00331,11
M00002527,CHK00080_008,ENT00435,154
M00002528,CHK00080_009,ENT00385,113
M00002529,CHK00080_009,ENT00298,495
M00002530,CHK00080_009,ENT00439,208
M00002531,CHK00080_009,ENT00095,287
M00002532,CHK00080_010,ENT00017,390
M00002533,CHK00080_010,ENT00508,279
M00002534,CHK00080_010,ENT00403,365
M00002535,CHK00080_010,ENT00381,55
M00002536,CHK00080_011,ENT00378,329
M00002537,CHK00080_011,ENT00488,159
M00002538,CHK00080_011,ENT00576,170
M00002539,CHK00080_011,ENT00111,73
M00002540,CHK00080_012,ENT00144,206
M00002541,CHK00080_013,ENT00345,164
M00002542,CHK00080_013,ENT00154,352
