interaction_id,user_id,item_id,action,timestamp,rating,session_id
IX00006460,U000082,I00249,click,2024-01-12T20:19:00,,S0001292
IX00006461,U000286,I00078,view,2025-07-16T20:03:00,,S0001292
IX00006462,U000694,I00486,view,2024-07-24T15:41:00,,S0001292
IX00006463,U000915,I00136,view,2024-06-07T01:29:00,,S0001292
IX00006464,U000169,I00322,view,2025-03-30T09:37:00,,S0001292
IX00006465,U000178,I00111,view,2025-03-11T14:02:00,,S0001293
IX00006466,U000088,I00111,view,2024-07-25T13:42:00,,S0001293
IX00006467,U000847,I00574,view,2024-12-13T17:24:00,,S0001293
IX00006468,U000298,I00136,view,2024-11-29T11:19:00,,S0001293
IX00006469,U000862,I00256,click,2024-05-22T01:50:00,,S0001293
IX00006470,U000829,I00332,view,2025-04-29T01:57:00,,S0001294
IX00006471,U000643,I00078,purchase,2024-01-08T12:09:00,,S0001294
IX00006472,U000894,I00301,view,2024-02-12T14:32:00,,S0001294
IX00006473,U000653,I00256,rate,2024-03-18T02:25:00,2,S0001294
IX00006474,U001070,I00072,add_to_cart,2025-01-27T15:29:00,,S0001294
IX00006475,U000414,I00487,click,2024-09-03T12:27:00,,S0001295
IX00006476,U000384,I00305,purchase,2024-08-23T23:45:00,,S0001295
IX00006477,U000034,I00334,view,2025-01-14T09:18:00,,S0001295
IX00006478,U001193,I00401,view,2024-03-24T14:17:00,,S0001295
IX00006479,U000114,I00524,view,2025-08-18T10:07:00,,S0001295
IX00006480,U000221,I00401,view,2024-08-20T01:05:00,,S0001296
IX00006481,U000361,I00222,click,2024-09-28T14:04:00,,S0001296
IX00006482,U000684,I00330,click,2025-12-01T11:17:00,,S0001296
IX00006483,U001174,I00018,view,2024-02-05T10:23:00,,S0001296
IX00006484,U000132,I00189,view,2024-11-08T18:34:00,,S0001296
IX00006485,U000647,I00077,view,2025-09-13T07:33:00,,S0001297
IX00006486,U000801,I00452,rate,2024-09-10T07:39:00,3,S0001297
IX00006487,U000487,I00010,click,2025-05-08T12:34:00,,S0001297
IX00006488,U000396,I00256,view,2024-02-24T00:05:00,,S0001297
IX00006489,U001106,I00524,click,2024-05-02T13:50:00,,S0001297
IX00006490,U000539,I00135,click,2025-04-04T01:07:00,,S0001298
IX00006491,U000300,I00072,add_to_cart,2025-04-18T00:21:00,,S0001298
IX00006492,U000552,I00250,view,2024-04-23T06:16:00,,S0001298
IX00006493,U000347,I00301,add_to_cart,2025-11-27T07:38:00,,S0001298
IX00006494,U001157,I00437,click,2024-04-04T15:19:00,,S0001298
IX00006495,U001104,I00219,view,2025-06-25T03:42:00,,S0001299
IX00006496,U000910,I00219,view,2024-12-29T20:37:00,,S0001299
IX00006497,U000484,I00573,view,2025-07-30T08:09:00,,S0001299
IX00006498,U000141,I00580,click,2025-12-03T11:50:00,,S0001299
IX00006499,U000171,I00452,view,2025-09-13T18:42:00,,S0001299
IX00006500,U000150,I00264,view,2024-08-04T12:49:00,,S0001300
IX00006501,U001023,I00020,click,2025-09-08T08:47:00,,S0001300
IX00006502,U000088,I00219,purchase,2025-10-06T10:06:00,,S0001300
IX00006503,U000726,I00489,view,2024-12-08T19:29:00,,S0001300
IX00006504,U000754,I00256,add_to_cart,2025-11-10T16:58:00,,S0001300
IX00006505,U000782,I00509,view,2024-01-07T19:40:00,,S0001301
IX00006506,U000368,I00509,add_to_cart,2025-04-25T18:21:00,,S0001301
IX00006507,U000656,I00249,view,2025-10-30T06:13:00,,S0001301
IX00006508,U001189,I00355,view,2024-06-12T14:01:00,,S0001301
IX00006509,U000263,I00580,view,2025-10-08T22:26:00,,S0001301
IX00006510,U000132,I00078,add_to_cart,2025-03-22T17:29:00,,S0001302
IX00006511,U000040,I00428,add_to_cart,2024-01-28T20:41:00,,S0001302
IX00006512,U000451,I00250,click,2024-01-04T20:03:00,,S0001302
IX00006513,U000570,I00492,view,2024-01-04T18:58:00,,S0001302
IX00006514,U000957,I00022,view,2024-07-20T04:38:00,,S0001302
IX00006515,U000831,I00367,view,2025-06-24T00:49:00,,S0001303
IX00006516,U001072,I00256,click,2025-05-17T16:55:00,,S0001303
IX00006517,U000173,I00155,view,2025-08-25T15:50:00,,S0001303
IX00006518,U000789,I00284,view,2024-04-12T03:35:00,,S0001303
IX00006519,U000874,I00353,view,2025-09-06T13:41:00,,S0001303
IX00006520,U000057,I00572,click,2025-04-05T06:54:00,,S0001304
IX00006521,U000741,I00222,view,2025-07-30T23:24:00,,S0001304
IX00006522,U000342,I00107,rate,2024-12-28T04:06:00,4,S0001304
IX00006523,U000491,I00505,view,2025-08-05T22:37:00,,S0001304
IX00006524,U000578,I00410,view,2025-11-17T20:48:00,,S0001304
IX00006525,U000091,I00022,view,2024-12-31T03:36:00,,S0001305
IX00006526,U000544,I00511,click,2025-06-21T14:12:00,,S0001305
IX00006527,U000387,I00215,view,2024-05-03T18:48:00,,S0001305
IX00006528,U000231,I00264,view,2025-05-23T08:56:00,,S0001305
IX00006529,U000577,I00277,view,2025-09-13T08:08:00,,S0001305
IX00006530,U000682,I00355,view,2024-11-10T07:22:00,,S0001306
IX00006531,U000763,I00219,view,2025-08-15T20:08:00,,S0001306
IX00006532,U000254,I00111,add_to_cart,2024-05-28T01:13:00,,S0001306
IX00006533,U000409,I00032,view,2025-01-24T08:40:00,,S0001306
IX00006534,U001183,I00082,view,2025-01-25T16:45:00,,S0001306
IX00006535,U000182,I00304,view,2025-08-22T19:38:00,,S0001307
IX00006536,U000756,I00136,click,2024-02-08T07:15:00,,S0001307
IX00006537,U000502,I00452,view,2025-05-04T19:00:00,,S0001307
IX00006538,U000657,I00350,view,2025-06-27T04:31:00,,S0001307
IX00006539,U000977,I00219,add_to_cart,2024-08-29T11:14:00,,S0001307
IX00006540,U000364,I00249,view,2024-06-24T01:49:00,,S0001308
IX00006541,U000566,I00452,view,2025-05-17T08:39:00,,S0001308
IX00006542,U000253,I00078,view,2025-07-25T05:22:00,,S0001308
IX00006543,U000403,I00167,view,2025-01-12T04:10:00,,S0001308
IX00006544,U001168,I00578,view,2024-05-10T04:41:00,,S0001308
IX00006545,U000169,I00250,view,2025-04-16T17:25:00,,S0001309
IX00006546,U000016,I00461,view,2025-08-04T22:13:00,,S0001309
IX00006547,U000899,I00219,view,2025-10-21T22:07:00,,S0001309
IX00006548,U000666,I00572,view,2025-12-10T22:32:00,,S0001309
IX00006549,U000988,I00452,view,2025-07-30T02:41:00,,S0001309
IX00006550,U000417,I00057,view,2024-05-08T22:50:00,,S0001310
IX00006551,U000618,I00350,view,2024-07-30T11:56:00,,S0001310
IX00006552,U000156,I00049,view,2024-12-04T16:53:00,,S0001310
IX00006553,U000288,I00524,view,2025-04-15T05:23:00,,S0001310
IX00006554,U000556,I00284,view,2024-07-11T12:59:00,,S0001310
IX00006555,U000764,I00250,view,2024-12-26T14:15:00,,S0001311
IX00006556,U000525,I00116,view,2025-08-13T03:25:00,,S0001311
IX00006557,U000773,I00522,add_to_cart,2025-04-16T00:09:00,,S0001311
IX00006558,U001099,I00186,view,2024-01-17T13:38:00,,S0001311
IX00006559,U000557,I00130,purchase,2025-08-16T21:57:00,,S0001311
IX00006560,U000544,I00482,view,2024-03-02T02:18:00,,S0001312
IX00006561,U000298,I00509,view,2025-08-30T16:10:00,,S0001312
IX00006562,U000395,I00194,view,2025-08-21T05:07:00,,S0001312
IX00006563,U000002,I00078,view,2025-06-21T02:25:00,,S0001312
IX00006564,U000851,I00322,view,2025-09-29T21:53:00,,S0001312
IX00006565,U000318,I00452,view,2025-10-04T20:00:00,,S0001313
IX00006566,U000918,I00576,view,2024-11-24T07:10:00,,S0001313
IX00006567,U001029,I00516,view,2024-03-20T03:26:00,,S0001313
IX00006568,U001022,I00021,view,2024-07-12T10:13:00,,S0001313
IX00006569,U000810,I00022,view,2024-04-04T14:03:00,,S0001313
IX00006570,U000330,I00219,purchase,2024-11-05T11:24:00,,S0001314
IX00006571,U000581,I00249,purchase,2024-06-15T00:06:00,,S0001314
IX00006572,U000252,I00492,click,2024-12-15T08:33:00,,S0001314
IX00006573,U000347,I00107,view,2024-09-12T19:26:00,,S0001314
IX00006574,U001003,I00492,view,2024-03-26T15:10:00,,S0001314
IX00006575,U000604,I00133,purchase,2025-01-29T13:04:00,,S0001315
IX00006576,U000697,I00492,click,2024-09-22T16:07:00,,S0001315
IX00006577,U000103,I00249,view,2024-09-12T19:28:00,,S0001315
IX00006578,U000157,I00022,view,2025-08-14T12:12:00,,S0001315
IX00006579,U000388,I00189,click,2024-03-17T08:51:00,,S0001315
IX00006580,U000174,I00430,view,2024-01-01T05:49:00,,S0001316
IX00006581,U000218,I00264,view,2025-02-12T02:17:00,,S0001316
IX00006582,U000085,I00530,view,2024-12-11T14:53:00,,S0001316
IX00006583,U000175,I00297,view,2024-12-09T09:12:00,,S0001316
IX00006584,U000447,I00370,view,2025-03-21T13:22:00,,S0001316
IX00006585,U000025,I00107,add_to_cart,2024-12-14T20:23:00,,S0001317
IX00006586,U000137,I00189,click,2025-03-17T23:46:00,,S0001317
IX00006587,U000654,I00301,click,2025-03-25T22:04:00,,S0001317
IX00006588,U000764,I00410,view,2025-07-15T05:49:00,,S0001317
IX00006589,U000674,I00111,view,2024-11-07T20:13:00,,S0001317
IX00006590,U000175,I00487,click,2024-04-28T21:57:00,,S0001318
IX00006591,U000579,I00111,view,2025-08-19T20:44:00,,S0001318
IX00006592,U000231,I00167,click,2024-10-18T00:14:00,,S0001318
IX00006593,U000443,I00487,click,2025-01-05T23:40:00,,S0001318
IX00006594,U001182,I00305,view,2025-08-17T04:07:00,,S0001318
IX00006595,U000344,I00249,purchase,2024-06-06T00:11:00,,S0001319
IX00006596,U000332,I00487,view,2024-02-01T03:41:00,,S0001319
IX00006597,U000087,I00107,click,2025-09-26T17:16:00,,S0001319
IX00006598,U000629,I00250,purchase,2025-05-30T17:31:00,,S0001319
IX00006599,U000800,I00234,view,2025-10-01T10:08:00,,S0001319
IX00006600,U001110,I00107,view,2024-07-10T20:28:00,,S0001320
IX00006601,U000789,I00256,purchase,2025-11-15T11:09:00,,S0001320
IX00006602,U000208,I00535,click,2024-11-15T09:19:00,,S0001320
IX00006603,U001181,I00084,click,2024-11-16T06:31:00,,S0001320
IX00006604,U000232,I00301,view,2024-01-27T03:14:00,,S0001320
IX00006605,U000126,I00285,view,2024-05-20T07:25:00,,S0001321
IX00006606,U000824,I00491,add_to_cart,2025-06-30T05:49:00,,S0001321
IX00006607,U000482,I00167,purchase,2025-07-10T08:33:00,,S0001321
IX00006608,U000025,I00410,view,2024-05-31T08:35:00,,S0001321
IX00006609,U000804,I00264,view,2024-03-24T21:29:00,,S0001321
IX00006610,U000323,I00010,view,2024-05-22T10:41:00,,S0001322
IX00006611,U000518,I00109,view,2025-07-03T14:28:00,,S0001322
IX00006612,U000080,I00487,view,2025-04-30T13:08:00,,S0001322
IX00006613,U000275,I00327,rate,2024-07-21T22:14:00,5,S0001322
IX00006614,U001096,I00264,purchase,2025-03-12T13:29:00,,S0001322
IX00006615,U000619,I00022,add_to_cart,2025-07-06T23:55:00,,S0001323
IX00006616,U001022,I00264,view,2024-05-17T02:33:00,,S0001323
IX00006617,U000692,I00111,view,2024-10-26T23:29:00,,S0001323
IX00006618,U000493,I00492,add_to_cart,2025-12-16T01:13:00,,S0001323
IX00006619,U000758,I00503,click,2024-01-20T23:28:00,,S0001323
IX00006620,U001009,I00572,click,2024-05-28T09:40:00,,S0001324
IX00006621,U000281,I00189,view,2024-07-06T14:45:00,,S0001324
IX00006622,U000132,I00250,view,2025-11-13T18:09:00,,S0001324
IX00006623,U000424,I00322,click,2025-05-12T14:49:00,,S0001324
IX00006624,U000479,I00305,view,2024-11-22T23:52:00,,S0001324
IX00006625,U001137,I00355,click,2025-07-18T05:46:00,,S0001325
IX00006626,U001047,I00305,view,2025-01-25T22:07:00,,S0001325
IX00006627,U000340,I00452,click,2025-04-15T18:44:00,,S0001325
IX00006628,U001056,I00015,view,2024-02-10T09:21:00,,S0001325
IX00006629,U000475,I00199,view,2025-04-12T22:12:00,,S0001325
IX00006630,U001067,I00322,view,2025-01-11T19:45:00,,S0001326
IX00006631,U000165,I00410,view,2025-11-29T19:44:00,,S0001326
IX00006632,U000165,I00355,view,2024-11-22T08:30:00,,S0001326
IX00006633,U000957,I00410,add_to_cart,2024-12-20T00:14:00,,S0001326
IX00006634,U000006,I00269,click,2025-01-18T00:12:00,,S0001326
IX00006635,U001129,I00535,view,2024-10-31T19:19:00,,S0001327
IX00006636,U001183,I00322,click,2025-02-13T06:45:00,,S0001327
IX00006637,U000934,I00219,view,2025-03-02T14:09:00,,S0001327
IX00006638,U000144,I00135,purchase,2024-01-12T11:06:00,,S0001327
IX00006639,U000734,I00054,view,2024-09-20T18:51:00,,S0001327
IX00006640,U000735,I00156,purchase,2024-06-24T05:33:00,,S0001328
IX00006641,U001193,I00189,add_to_cart,2024-04-13T06:41:00,,S0001328
IX00006642,U000386,I00401,view,2024-12-01T20:54:00,,S0001328
IX00006643,U000602,I00072,click,2025-02-27T07:06:00,,S0001328
IX00006644,U000725,I00078,view,2025-12-21T03:23:00,,S0001328
IX00006645,U000841,I00274,click,2024-12-16T03:39:00,,S0001329
IX00006646,U000878,I00134,view,2024-12-30T20:39:00,,S0001329
IX00006647,U000686,I00415,view,2024-09-14T02:12:00,,S0001329
IX00006648,U001017,I00511,view,2024-05-25T04:48:00,,S0001329
IX00006649,U000275,I00249,add_to_cart,2025-12-19T16:37:00,,S0001329
IX00006650,U000954,I00509,add_to_cart,2024-02-10T06:46:00,,S0001330
IX00006651,U000353,I00120,view,2025-07-12T03:49:00,,S0001330
IX00006652,U000164,I00250,click,2025-06-22T21:14:00,,S0001330
IX00006653,U001167,I00437,click,2024-12-27T10:29:00,,S0001330
IX00006654,U000655,I00511,purchase,2024-05-02T02:24:00,,S0001330
IX00006655,U000903,I00437,view,2025-08-18T14:26:00,,S0001331
IX00006656,U001019,I00524,view,2024-08-10T02:24:00,,S0001331
IX00006657,U000421,I00136,rate,2024-04-17T00:33:00,4,S0001331
IX00006658,U000331,I00579,click,2024-02-25T14:44:00,,S0001331
IX00006659,U000684,I00452,click,2025-08-18T08:51:00,,S0001331
IX00006660,U000053,I00018,view,2025-06-29T03:15:00,,S0001332
IX00006661,U000038,I00136,view,2025-03-03T10:09:00,,S0001332
IX00006662,U000762,I00410,purchase,2025-11-24T01:16:00,,S0001332
IX00006663,U000264,I00047,view,2024-06-05T10:23:00,,S0001332
IX00006664,U000517,I00018,view,2024-03-30T15:16:00,,S0001332
IX00006665,U001060,I00139,view,2025-03-08T02:08:00,,S0001333
IX00006666,U001126,I00258,click,2025-04-01T21:53:00,,S0001333
IX00006667,U000392,I00114,view,2024-03-06T09:36:00,,S0001333
IX00006668,U001175,I00264,click,2024-01-12T07:09:00,,S0001333
IX00006669,U000042,I00156,click,2025-10-21T10:37:00,,S0001333
IX00006670,U000523,I00120,view,2024-07-28T10:28:00,,S0001334
IX00006671,U000213,I00022,add_to_cart,2025-01-04T02:15:00,,S0001334
IX00006672,U000042,I00167,view,2025-02-08T00:03:00,,S0001334
IX00006673,U000598,I00078,view,2024-05-04T08:00:00,,S0001334
IX00006674,U000683,I00572,view,2025-04-11T19:29:00,,S0001334
IX00006675,U000096,I00410,click,2024-05-30T23:22:00,,S0001335
IX00006676,U000475,I00322,click,2024-12-31T14:26:00,,S0001335
IX00006677,U000950,I00100,view,2024-03-28T16:41:00,,S0001335
IX00006678,U000157,I00406,purchase,2025-09-06T19:05:00,,S0001335
IX00006679,U001135,I00272,view,2025-07-21T15:29:00,,S0001335
IX00006680,U000975,I00419,view,2025-01-14T02:10:00,,S0001336
IX00006681,U000983,I00256,click,2024-03-19T04:23:00,,S0001336
IX00006682,U001099,I00072,click,2025-08-10T07:37:00,,S0001336
IX00006683,U000329,I00022,view,2025-06-02T16:15:00,,S0001336
IX00006684,U000563,I00215,view,2025-08-24T08:37:00,,S0001336
IX00006685,U001026,I00249,click,2025-06-06T02:53:00,,S0001337
IX00006686,U000934,I00490,view,2024-08-16T09:34:00,,S0001337
IX00006687,U001137,I00524,purchase,2024-02-01T17:01:00,,S0001337
IX00006688,U001185,I00355,view,2024-11-15T23:07:00,,S0001337
IX00006689,U000219,I00194,view,2025-05-11T10:53:00,,S0001337
IX00006690,U000394,I00533,click,2024-04-18T18:24:00,,S0001338
IX00006691,U000488,I00355,view,2024-05-23T01:07:00,,S0001338
IX00006692,U000571,I00487,click,2025-09-07T06:31:00,,S0001338
IX00006693,U001195,I00113,view,2024-03-24T23:00:00,,S0001338
IX00006694,U000515,I00021,view,2025-02-24T07:46:00,,S0001338
IX00006695,U000861,I00524,rate,2024-01-09T04:47:00,5,S0001339
IX00006696,U000152,I00452,view,2024-07-20T15:39:00,,S0001339
IX00006697,U000571,I00116,view,2025-12-04T11:49:00,,S0001339
IX00006698,U000713,I00410,view,2024-08-12T22:59:00,,S0001339
IX00006699,U000578,I00541,click,2024-02-06T15:21:00,,S0001339
IX00006700,U001057,I00401,view,2025-11-24T14:06:00,,S0001340
IX00006701,U001030,I00511,purchase,2025-07-04T20:03:00,,S0001340
IX00006702,U000337,I00350,click,2024-05-18T03:36:00,,S0001340
IX00006703,U000064,I00430,click,2025-04-11T04:46:00,,S0001340
IX00006704,U000018,I00541,view,2024-01-23T21:06:00,,S0001340
IX00006705,U000139,I00586,view,2024-06-26T10:04:00,,S0001341
IX00006706,U000908,I00215,click,2025-05-18T18:20:00,,S0001341
IX00006707,U000572,I00072,rate,2024-01-24T23:41:00,4,S0001341
IX00006708,U000837,I00264,view,2025-06-18T14:16:00,,S0001341
IX00006709,U000559,I00107,click,2025-03-19T04:18:00,,S0001341
IX00006710,U000615,I00487,click,2025-05-24T02:01:00,,S0001342
IX00006711,U001152,I00301,view,2025-04-26T02:48:00,,S0001342
IX00006712,U000032,I00580,view,2025-05-29T15:48:00,,S0001342
IX00006713,U000028,I00135,view,2024-06-09T11:08:00,,S0001342
IX00006714,U000096,I00401,view,2025-11-06T10:01:00,,S0001342
IX00006715,U000059,I00256,add_to_cart,2024-05-17T10:30:00,,S0001343
IX00006716,U000866,I00452,add_to_cart,2025-08-02T20:56:00,,S0001343
IX00006717,U000525,I00322,click,2025-11-26T02:02:00,,S0001343
IX00006718,U000116,I00139,rate,2024-08-21T17:31:00,5,S0001343
IX00006719,U000905,I00330,view,2025-05-27T20:08:00,,S0001343
IX00006720,U000534,I00236,view,2025-08-10T05:29:00,,S0001344
IX00006721,U000045,I00156,view,2025-06-24T04:08:00,,S0001344
IX00006722,U000392,I00027,click,2025-06-07T14:32:00,,S0001344
IX00006723,U000590,I00136,add_to_cart,2024-09-10T02:51:00,,S0001344
IX00006724,U000731,I00396,view,2025-01-15T03:18:00,,S0001344
IX00006725,U000255,I00111,view,2025-01-11T20:17:00,,S0001345
IX00006726,U000972,I00022,view,2024-09-08T09:15:00,,S0001345
IX00006727,U000942,I00148,add_to_cart,2024-06-07T12:05:00,,S0001345
IX00006728,U000960,I00168,view,2025-12-06T11:17:00,,S0001345
IX00006729,U000282,I00186,view,2025-10-26T22:55:00,,S0001345
IX00006730,U000252,I00055,view,2024-12-10T08:48:00,,S0001346
IX00006731,U000136,I00078,view,2024-01-28T21:50:00,,S0001346
IX00006732,U000776,I00010,click,2024-04-14T08:27:00,,S0001346
IX00006733,U001194,I00117,add_to_cart,2024-02-03T12:18:00,,S0001346
IX00006734,U000361,I00060,view,2025-11-22T10:33:00,,S0001346
IX00006735,U000868,I00452,rate,2025-03-24T22:19:00,3,S0001347
IX00006736,U000748,I00487,click,2025-07-27T09:03:00,,S0001347
IX00006737,U000647,I00452,add_to_cart,2024-05-02T04:13:00,,S0001347
IX00006738,U000222,I00572,click,2024-11-16T22:48:00,,S0001347
IX00006739,U001169,I00410,click,2024-11-14T09:13:00,,S0001347
IX00006740,U000846,I00459,view,2024-03-28T18:13:00,,S0001348
IX00006741,U000674,I00186,view,2025-03-25T10:48:00,,S0001348
IX00006742,U000315,I00230,click,2024-05-10T21:53:00,,S0001348
IX00006743,U000122,I00297,view,2024-10-03T20:53:00,,S0001348
IX00006744,U000636,I00572,view,2024-07-06T06:32:00,,S0001348
IX00006745,U000711,I00301,add_to_cart,2025-08-30T07:51:00,,S0001349
IX00006746,U001046,I00022,click,2024-07-30T22:51:00,,S0001349
IX00006747,U000682,I00511,view,2024-06-24T17:20:00,,S0001349
IX00006748,U000688,I00020,view,2025-05-22T10:47:00,,S0001349
IX00006749,U001018,I00410,view,2025-06-04T03:00:00,,S0001349
IX00006750,U000923,I00487,click,2025-01-04T08:50:00,,S0001350
IX00006751,U000603,I00535,view,2025-01-01T06:10:00,,S0001350
IX00006752,U000969,I00264,view,2025-05-09T08:38:00,,S0001350
IX00006753,U000560,I00301,view,2024-09-27T20:02:00,,S0001350
IX00006754,U000626,I00249,view,2024-02-24T01:39:00,,S0001350
IX00006755,U000791,I00303,view,2025-06-07T04:37:00,,S0001351
IX00006756,U001118,I00250,view,2025-11-18T15:36:00,,S0001351
IX00006757,U000747,I00483,view,2025-05-23T15:47:00,,S0001351
IX00006758,U001151,I00198,click,2025-10-29T09:54:00,,S0001351
IX00006759,U000777,I00014,view,2024-04-13T04:46:00,,S0001351
IX00006760,U000520,I00018,view,2024-06-09T12:18:00,,S0001352
IX00006761,U000725,I00410,view,2025-09-09T14:51:00,,S0001352
IX00006762,U000889,I00030,view,2025-09-21T07:35:00,,S0001352
IX00006763,U000517,I00256,view,2025-03-26T19:14:00,,S0001352
IX00006764,U000278,I00215,view,2024-04-16T16:16:00,,S0001352
IX00006765,U000254,I00387,view,2024-02-28T07:25:00,,S0001353
IX00006766,U000120,I00355,rate,2024-08-24T23:13:00,5,S0001353
IX00006767,U000608,I00136,view,2025-10-11T20:23:00,,S0001353
IX00006768,U001087,I00139,view,2024-09-30T05:16:00,,S0001353
IX00006769,U001173,I00212,view,2025-12-03T08:17:00,,S0001353
IX00006770,U001022,I00318,view,2024-09-27T19:27:00,,S0001354
IX00006771,U000537,I00189,click,2024-11-09T20:38:00,,S0001354
IX00006772,U000725,I00407,click,2024-12-28T15:34:00,,S0001354
IX00006773,U000237,I00111,view,2024-07-16T03:43:00,,S0001354
IX00006774,U000589,I00379,view,2025-11-05T04:54:00,,S0001354
IX00006775,U000218,I00297,purchase,2024-05-15T04:57:00,,S0001355
IX00006776,U000573,I00524,view,2024-06-14T07:16:00,,S0001355
IX00006777,U000427,I00222,view,2025-11-12T04:24:00,,S0001355
IX00006778,U000209,I00256,click,2024-10-04T01:02:00,,S0001355
IX00006779,U000566,I00580,view,2024-10-11T13:17:00,,S0001355
IX00006780,U000750,I00078,view,2024-06-16T18:51:00,,S0001356
IX00006781,U001033,I00070,view,2024-05-05T00:32:00,,S0001356
IX00006782,U000278,I00401,click,2024-05-14T18:09:00,,S0001356
IX00006783,U000331,I00021,click,2025-10-27T09:57:00,,S0001356
IX00006784,U000693,I00309,rate,2024-06-22T17:57:00,5,S0001356
IX00006785,U000905,I00452,view,2025-03-06T16:44:00,,S0001357
IX00006786,U000558,I00113,view,2025-10-01T07:10:00,,S0001357
IX00006787,U000542,I00120,rate,2024-08-22T21:48:00,4,S0001357
IX00006788,U000272,I00410,click,2025-06-16T07:22:00,,S0001357
IX00006789,U001184,I00116,view,2024-12-18T04:05:00,,S0001357
IX00006790,U000282,I00219,click,2025-05-16T15:03:00,,S0001358
IX00006791,U000138,I00138,view,2025-10-05T21:23:00,,S0001358
IX00006792,U001068,I00219,click,2025-08-05T22:44:00,,S0001358
IX00006793,U000703,I00120,view,2025-05-23T02:19:00,,S0001358
