session_id,customer_id,started_at,duration_s,device,referrer,pages_viewed
S00001330,C001039,2025-03-22T05:33:00,3438,mobile_ios,email,33
S00001331,C000761,2025-12-14T15:18:00,1909,desktop,email,8
S00001332,C000364,2024-03-08T19:38:00,2434,mobile_ios,direct,6
S00001333,C001008,2025-01-23T16:19:00,19,tablet,organic,1
S00001334,C000260,2024-06-24T22:04:00,1811,tablet,paid_search,18
S00001335,C000626,2024-12-10T06:14:00,1827,mobile_android,paid_search,1
S00001336,C001432,2024-01-11T07:29:00,2498,tablet,direct,3
S00001337,C000860,2024-10-20T14:27:00,1409,mobile_android,direct,6
S00001338,C001348,2025-07-07T14:09:00,2238,mobile_android,direct,33
S00001339,C000996,2025-12-14T09:16:00,2481,mobile_ios,paid_search,1
S00001340,C000429,2025-08-18T04:49:00,698,tablet,direct,26
S00001341,C001026,2025-04-27T00:52:00,2669,mobile_ios,email,24
S00001342,C000762,2025-05-17T18:08:00,1522,mobile_android,social,31
S00001343,C001444,2025-12-11T13:11:00,1343,mobile_ios,organic,38
S00001344,C000293,2024-09-23T14:17:00,1194,mobile_ios,organic,33
S00001345,C000228,2024-08-15T04:24:00,629,mobile_ios,social,30
S00001346,C000759,2024-01-20T08:49:00,326,mobile_ios,paid_search,27
S00001347,C000805,2024-11-09T08:08:00,2850,mobile_android,organic,37
S00001348,C000575,2024-11-18T12:37:00,3042,tablet,paid_search,7
S00001349,C000586,2025-08-06T05:08:00,2716,tablet,email,12
S00001350,C000297,2025-11-04T08:38:00,2027,tablet,email,1
S00001351,C000412,2025-07-22T05:11:00,3314,desktop,email,5
S00001352,C000124,2024-02-20T04:55:00,1059,mobile_android,direct,34
S00001353,C001386,2025-03-14T09:18:00,478,tablet,direct,16
S00001354,C001224,2025-09-09T13:16:00,2524,tablet,direct,16
S00001355,C001347,2025-10-17T07:38:00,3110,mobile_ios,paid_search,33
S00001356,C000400,2024-07-19T17:59:00,1842,tablet,direct,33
S00001357,C000430,2025-07-18T13:36:00,2153,mobile_ios,social,33
S00001358,C000251,2025-04-03T07:10:00,2297,tablet,direct,7
S00001359,C000775,2024-12-22T06:09:00,3057,mobile_ios,paid_search,22
S00001360,C000076,2025-05-17T21:40:00,2485,mobile_ios,email,35
S00001361,C001004,2024-08-26T21:33:00,1489,mobile_ios,organic,38
S00001362,C001236,2025-06-19T00:51:00,1558,mobile_android,direct,26
S00001363,C000062,2025-11-13T06:43:00,869,mobile_android,paid_search,39
S00001364,C001263,2024-12-25T01:57:00,2231,tablet,email,10
S00001365,C001473,2024-06-06T13:56:00,2729,tablet,paid_search,35
S00001366,C000180,2024-02-27T15:20:00,1670,tablet,email,29
S00001367,C001102,2025-02-27T15:07:00,2762,mobile_ios,direct,31
S00001368,C000154,2025-06-29T02:18:00,2508,desktop,social,37
S00001369,C000896,2024-09-28T14:41:00,2068,mobile_ios,paid_search,3
S00001370,C000740,2024-08-08T23:37:00,2005,mobile_android,organic,28
S00001371,C000323,2024-09-19T04:47:00,1603,desktop,organic,16
S00001372,C000494,2024-06-04T09:32:00,2292,tablet,email,13
S00001373,C000797,2024-12-24T03:42:00,2178,mobile_android,direct,8
S00001374,C001257,2025-07-03T13:57:00,3104,tablet,organic,14
S00001375,C000289,2025-08-17T10:16:00,102,tablet,paid_search,24
S00001376,C000967,2024-07-05T09:01:00,1928,tablet,paid_search,39
S00001377,C001127,2024-12-22T16:14:00,3150,mobile_ios,email,34
S00001378,C000661,2024-02-05T00:23:00,1919,mobile_ios,direct,20
S00001379,C000464,2025-06-04T22:07:00,2931,mobile_android,direct,1
S00001380,C000055,2025-08-15T21:13:00,3340,tablet,email,37
S00001381,C000329,2025-12-15T09:08:00,2656,mobile_android,organic,21
S00001382,C000132,2024-09-30T21:02:00,132,mobile_android,direct,30
S00001383,C000457,2024-12-19T20:43:00,2012,mobile_android,social,15
S00001384,C000587,2024-11-25T08:00:00,1578,mobile_android,direct,37
S00001385,C000802,2024-04-12T02:05:00,2011,tablet,direct,39
S00001386,C001302,2025-03-31T15:34:00,598,mobile_ios,paid_search,10
S00001387,C001428,2025-03-15T10:29:00,3579,tablet,organic,21
S00001388,C000495,2024-08-30T01:09:00,57,mobile_ios,email,1
S00001389,C000278,2025-04-16T12:24:00,3054,desktop,email,27
S00001390,C001252,2025-04-26T23:39:00,1804,mobile_ios,direct,3
S00001391,C000653,2024-04-20T08:36:00,1482,mobile_ios,direct,25
S00001392,C001329,2025-08-31T23:07:00,55,desktop,email,34
S00001393,C000144,2024-06-07T01:16:00,2054,mobile_android,organic,4
S00001394,C000051,2025-02-16T20:53:00,3532,desktop,social,24
S00001395,C001084,2024-12-20T19:24:00,912,mobile_ios,paid_search,17
S00001396,C000524,2024-11-22T12:08:00,1801,mobile_android,paid_search,14
S00001397,C000371,2024-05-10T03:16:00,1258,mobile_android,social,6
S00001398,C000388,2025-09-28T19:31:00,2368,mobile_android,organic,29
S00001399,C000823,2025-07-31T20:28:00,830,mobile_ios,organic,16
S00001400,C001129,2024-03-22T10:48:00,1792,mobile_android,direct,3
S00001401,C000986,2024-01-14T11:55:00,3037,tablet,direct,24
S00001402,C001450,2024-03-07T00:26:00,3453,tablet,paid_search,27
S00001403,C000229,2025-10-28T02:10:00,3323,mobile_ios,direct,32
S00001404,C000596,2024-02-12T17:09:00,2669,desktop,organic,30
S00001405,C000390,2024-01-26T23:26:00,1554,mobile_ios,direct,10
S00001406,C000141,2024-10-09T10:43:00,557,tablet,direct,38
S00001407,C001233,2025-08-17T19:17:00,1639,mobile_ios,direct,37
S00001408,C000480,2024-01-08T21:54:00,781,mobile_android,organic,24
S00001409,C000295,2024-03-17T17:09:00,1486,desktop,social,25
S00001410,C000106,2025-07-27T06:28:00,3062,desktop,direct,7
S00001411,C000306,2025-10-30T13:56:00,233,mobile_android,direct,23
S00001412,C001081,2025-08-03T14:22:00,1350,mobile_android,direct,36
S00001413,C000139,2025-07-15T09:16:00,1130,desktop,direct,16
S00001414,C001113,2025-03-14T12:03:00,1275,tablet,organic,40
S00001415,C000382,2025-05-26T21:53:00,3473,desktop,social,17
S00001416,C001045,2025-04-13T10:26:00,2183,tablet,organic,22
S00001417,C000817,2025-01-24T05:13:00,936,desktop,organic,24
S00001418,C000803,2024-01-07T19:56:00,2672,mobile_android,social,26
S00001419,C000221,2025-01-04T00:21:00,3533,desktop,paid_search,15
S00001420,C000685,2024-02-23T14:14:00,1631,mobile_android,email,28
S00001421,C000113,2025-01-03T00:59:00,1444,desktop,direct,24
S00001422,C001318,2025-01-16T23:45:00,1890,tablet,social,32
S00001423,C001101,2025-08-11T07:15:00,3398,tablet,direct,16
S00001424,C001195,2024-04-08T20:32:00,1278,tablet,social,15
S00001425,C000945,2024-06-04T19:21:00,3469,desktop,paid_search,21
S00001426,C000312,2024-03-25T23:41:00,3253,tablet,organic,38
S00001427,C000255,2024-01-28T04:42:00,1881,tablet,social,32
S00001428,C000145,2024-11-11T06:23:00,1043,mobile_ios,paid_search,6
S00001429,C000206,2024-03-17T21:35:00,2394,desktop,paid_search,28
S00001430,C001327,2025-03-02T22:59:00,562,mobile_ios,email,29
S00001431,C000393,2025-10-09T18:50:00,461,mobile_ios,paid_search,1
S00001432,C001253,2025-07-04T08:18:00,415,mobile_android,social,11
S00001433,C000511,2025-05-17T18:13:00,3161,desktop,paid_search,20
S00001434,C000790,2024-08-10T06:41:00,3037,mobile_ios,direct,29
S00001435,C000541,2025-10-10T05:14:00,3304,mobile_android,email,21
S00001436,C000826,2025-07-19T13:24:00,1710,desktop,social,36
S00001437,C000083,2024-02-02T01:41:00,2945,mobile_android,direct,37
S00001438,C001346,2024-12-24T23:52:00,3102,mobile_ios,direct,8
S00001439,C000670,2025-04-25T12:42:00,3558,desktop,organic,21
S00001440,C000552,2024-08-14T23:22:00,2241,mobile_android,email,35
S00001441,C000218,2025-07-27T21:41:00,217,tablet,email,40
S00001442,C001459,2024-10-07T21:08:00,2980,desktop,social,34
S00001443,C001064,2024-04-27T11:51:00,2758,desktop,social,18
S00001444,C000875,2025-02-20T03:09:00,2458,mobile_android,social,8
S00001445,C000930,2024-04-05T01:12:00,30,tablet,social,27
S00001446,C000289,2025-02-09T13:20:00,1768,mobile_android,social,21
S00001447,C001366,2024-12-06T08:01:00,3198,tablet,paid_search,32
S00001448,C001016,2025-03-11T14:47:00,1491,mobile_android,direct,39
S00001449,C000093,2024-06-21T22:37:00,951,mobile_android,social,9
S00001450,C000477,2025-07-28T03:29:00,3434,tablet,paid_search,12
S00001451,C000780,2025-03-15T09:11:00,2105,mobile_android,direct,7
S00001452,C001078,2025-10-25T13:22:00,411,mobile_android,email,11
S00001453,C001123,2025-06-13T07:58:00,1669,mobile_ios,social,35
S00001454,C000122,2025-11-06T12:46:00,3094,mobile_ios,paid_search,6
S00001455,C001348,2025-01-04T02:48:00,2595,mobile_ios,organic,13
S00001456,C000707,2025-03-17T03:52:00,3354,desktop,email,1
S00001457,C000335,2025-05-11T17:17:00,1200,tablet,paid_search,20
S00001458,C000628,2025-04-12T19:43:00,3245,mobile_ios,email,11
S00001459,C000359,2024-08-20T21:10:00,3317,desktop,email,25
S00001460,C000155,2025-09-16T23:51:00,3569,tablet,direct,11
S00001461,C000348,2024-12-20T17:49:00,2252,mobile_android,direct,18
S00001462,C001354,2024-07-20T04:06:00,897,mobile_android,email,20
S00001463,C000030,2025-06-24T15:16:00,1274,tablet,social,2
S00001464,C000924,2024-07-18T20:49:00,1967,mobile_ios,direct,27
S00001465,C000213,2025-05-13T11:51:00,1683,mobile_android,email,32
S00001466,C001207,2025-08-08T01:53:00,1591,desktop,direct,16
S00001467,C000592,2024-09-25T05:05:00,1361,desktop,organic,33
S00001468,C000076,2025-09-03T10:47:00,1082,mobile_android,social,5
S00001469,C001198,2025-11-09T04:18:00,1200,desktop,social,9
S00001470,C001052,2025-03-18T08:05:00,1289,mobile_android,organic,5
S00001471,C000872,2024-03-30T22:53:00,1864,desktop,email,17
S00001472,C001242,2024-04-30T10:23:00,1268,mobile_android,paid_search,16
S00001473,C001008,2025-12-06T11:55:00,3468,mobile_ios,organic,7
S00001474,C000736,2025-01-25T20:55:00,406,mobile_android,email,7
S00001475,C000777,2025-12-02T10:11:00,328,mobile_android,email,15
S00001476,C000384,2025-05-01T14:31:00,2135,mobile_android,organic,40
S00001477,C000181,2024-07-25T09:07:00,308,tablet,direct,5
S00001478,C000031,2025-09-25T00:11:00,2009,desktop,direct,24
S00001479,C000986,2025-10-19T03:29:00,2706,mobile_android,social,7
S00001480,C000638,2025-08-19T12:14:00,419,mobile_android,direct,23
S00001481,C000669,2025-06-28T06:27:00,2237,tablet,paid_search,25
S00001482,C001124,2024-02-07T15:56:00,731,tablet,email,5
S00001483,C001059,2024-02-20T18:15:00,1068,mobile_ios,direct,34
S00001484,C000140,2025-01-26T18:27:00,1288,mobile_ios,email,11
S00001485,C000400,2025-10-29T00:47:00,3386,desktop,email,2
S00001486,C000638,2025-01-29T09:24:00,1042,mobile_android,organic,16
S00001487,C000044,2025-11-09T00:14:00,1561,desktop,social,23
S00001488,C001460,2024-05-07T23:00:00,2514,desktop,direct,6
S00001489,C001051,2025-05-05T07:52:00,879,desktop,organic,12
S00001490,C001009,2025-10-15T12:53:00,994,mobile_ios,email,12
S00001491,C000340,2024-07-30T16:56:00,924,tablet,direct,21
S00001492,C000121,2024-09-25T07:05:00,613,tablet,organic,22
S00001493,C001198,2024-02-19T08:53:00,1916,mobile_ios,social,14
S00001494,C000670,2024-05-24T05:36:00,1728,mobile_android,social,38
S00001495,C000421,2024-02-23T11:44:00,3542,mobile_ios,direct,30
S00001496,C000388,2024-11-08T12:36:00,410,mobile_ios,social,40
S00001497,C001203,2025-03-20T10:06:00,609,tablet,organic,25
S00001498,C000126,2024-01-27T20:49:00,2315,tablet,paid_search,30
S00001499,C000522,2024-01-12T23:54:00,1302,desktop,social,16
S00001500,C000234,2025-01-31T09:55:00,388,desktop,direct,40
S00001501,C000182,2025-12-19T06:49:00,1793,mobile_android,email,20
S00001502,C001468,2024-02-20T21:52:00,3132,mobile_ios,social,19
S00001503,C000354,2025-03-14T01:23:00,187,tablet,paid_search,35
S00001504,C001322,2025-08-11T22:29:00,765,mobile_ios,paid_search,34
S00001505,C000531,2024-07-27T12:17:00,3500,tablet,direct,40
S00001506,C000384,2025-07-04T22:03:00,2459,mobile_android,direct,20
S00001507,C000752,2025-07-29T19:17:00,699,mobile_ios,social,5
S00001508,C001312,2025-05-09T09:30:00,3567,tablet,social,12
S00001509,C001221,2024-10-04T21:15:00,1838,tablet,social,26
S00001510,C000750,2024-11-18T03:29:00,680,mobile_android,email,13
S00001511,C001097,2024-07-11T14:36:00,2023,tablet,email,23
S00001512,C000929,2024-02-29T07:10:00,343,desktop,organic,11
S00001513,C000261,2025-10-04T02:26:00,1020,mobile_ios,direct,32
S00001514,C000729,2024-08-03T21:52:00,3197,mobile_android,paid_search,5
S00001515,C000617,2024-10-21T17:27:00,893,mobile_android,social,22
S00001516,C000929,2024-10-22T19:14:00,2089,mobile_ios,direct,28
S00001517,C001065,2024-07-24T19:10:00,2854,mobile_ios,social,10
S00001518,C000761,2024-10-20T07:20:00,162,mobile_ios,social,16
S00001519,C000695,2024-06-26T02:11:00,1456,desktop,email,13
S00001520,C001393,2024-10-20T12:57:00,1735,desktop,email,35
S00001521,C001482,2025-08-10T21:51:00,2329,mobile_ios,social,31
S00001522,C000208,2025-01-01T16:14:00,3207,mobile_android,email,7
S00001523,C000035,2025-07-12T01:35:00,2736,desktop,organic,14
S00001524,C000041,2024-06-15T06:07:00,435,mobile_ios,paid_search,38
S00001525,C000692,2025-01-07T03:38:00,747,desktop,email,39
S00001526,C001048,2024-08-17T04:39:00,797,mobile_ios,direct,23
S00001527,C000531,2024-04-11T08:56:00,533,mobile_ios,email,15
S00001528,C001285,2024-05-16T14:04:00,3061,mobile_ios,organic,19
S00001529,C000540,2024-11-23T06:55:00,1959,desktop,social,3
S00001530,C000546,2024-11-25T04:15:00,3434,tablet,email,35
S00001531,C000902,2025-05-20T18:47:00,2063,desktop,organic,8
S00001532,C001308,2024-12-27T20:40:00,426,mobile_ios,paid_search,28
S00001533,C001099,2024-11-01T06:21:00,816,mobile_ios,email,13
S00001534,C000691,2024-12-29T09:10:00,1712,desktop,paid_search,13
S00001535,C001468,2025-01-31T19:12:00,2905,mobile_ios,organic,3
S00001536,C000698,2025-03-31T02:49:00,2339,tablet,paid_search,12
S00001537,C000410,2025-12-21T18:42:00,425,mobile_android,social,22
S00001538,C000693,2024-05-20T15:29:00,2305,tablet,email,11
S00001539,C001290,2025-01-25T00:13:00,761,mobile_ios,social,28
S00001540,C000582,2024-01-23T23:04:00,2404,mobile_ios,organic,40
S00001541,C001253,2025-09-22T18:13:00,1790,desktop,direct,24
S00001542,C000025,2025-05-08T23:45:00,2311,tablet,email,37
S00001543,C000802,2025-08-06T19:30:00,2500,mobile_ios,direct,7
S00001544,C001166,2025-10-23T04:12:00,2585,mobile_android,direct,30
S00001545,C000558,2025-02-02T04:01:00,724,mobile_ios,organic,39
S00001546,C001425,2025-11-09T00:17:00,162,mobile_ios,social,6
S00001547,C000741,2024-12-10T03:51:00,2040,mobile_android,direct,26
S00001548,C000445,2025-04-08T07:11:00,1379,mobile_ios,paid_search,11
S00001549,C000969,2024-02-05T04:27:00,2082,tablet,email,28
S00001550,C001027,2025-03-19T18:11:00,1526,mobile_android,paid_search,5
S00001551,C000182,2025-01-29T05:30:00,289,desktop,email,23
S00001552,C000172,2024-11-08T23:55:00,2537,mobile_android,email,14
S00001553,C001256,2025-02-16T12:24:00,2818,mobile_android,paid_search,6
S00001554,C000037,2024-12-14T12:04:00,1812,tablet,organic,3
S00001555,C000419,2025-11-27T01:52:00,2723,mobile_ios,email,22
S00001556,C001174,2025-02-28T01:24:00,2297,mobile_android,direct,25
S00001557,C001248,2025-04-07T20:44:00,789,mobile_android,direct,20
S00001558,C000417,2024-09-18T05:29:00,786,desktop,social,37
S00001559,C000566,2024-12-07T05:42:00,3053,desktop,paid_search,23
S00001560,C001448,2025-07-15T14:47:00,200,tablet,paid_search,1
S00001561,C001279,2025-06-08T03:40:00,2274,desktop,social,4
S00001562,C001337,2025-08-11T21:07:00,2410,desktop,social,8
S00001563,C000618,2024-04-16T09:57:00,23,mobile_android,organic,36
S00001564,C000714,2024-01-15T22:42:00,339,mobile_ios,social,31
S00001565,C001288,2024-10-06T05:30:00,2478,tablet,paid_search,27
S00001566,C000521,2024-03-14T06:14:00,718,tablet,social,29
S00001567,C000277,2024-11-23T23:37:00,1108,mobile_ios,direct,12
S00001568,C000584,2024-12-14T07:13:00,2471,tablet,organic,19
S00001569,C000259,2024-09-16T00:53:00,2214,desktop,email,19
S00001570,C001449,2025-10-06T09:26:00,581,mobile_android,paid_search,37
S00001571,C001432,2025-12-19T13:39:00,2177,mobile_android,paid_search,29
S00001572,C000885,2025-05-30T06:02:00,93,desktop,direct,36
S00001573,C000209,2024-06-18T05:12:00,1271,tablet,email,8
S00001574,C000531,2024-06-12T18:19:00,175,tablet,organic,11
S00001575,C000016,2025-09-14T15:58:00,2419,desktop,direct,28
S00001576,C001380,2024-09-09T12:13:00,3565,desktop,social,40
S00001577,C000158,2024-03-17T16:00:00,1414,mobile_ios,paid_search,8
S00001578,C000900,2024-02-26T04:37:00,2762,mobile_android,paid_search,16
S00001579,C001021,2025-09-04T16:10:00,21,tablet,organic,20
S00001580,C001325,2024-08-29T15:57:00,3141,tablet,social,36
S00001581,C000943,2024-07-03T12:33:00,827,tablet,organic,32
S00001582,C000283,2024-02-06T23:22:00,485,mobile_android,paid_search,16
S00001583,C000465,2024-01-26T00:15:00,832,mobile_ios,social,25
S00001584,C001178,2025-03-01T09:16:00,1837,mobile_android,organic,13
S00001585,C000483,2024-03-12T03:25:00,1476,desktop,direct,27
S00001586,C001030,2024-08-20T20:49:00,1205,mobile_android,paid_search,10
S00001587,C000844,2025-11-02T14:45:00,823,desktop,social,20
S00001588,C000434,2024-01-19T20:14:00,3429,desktop,paid_search,20
S00001589,C001416,2025-08-05T04:00:00,1025,desktop,social,25
S00001590,C001311,2024-12-16T06:41:00,3532,tablet,email,32
S00001591,C000180,2024-07-31T13:41:00,1268,tablet,paid_search,22
S00001592,C000170,2024-11-04T11:05:00,706,mobile_ios,direct,9
S00001593,C000435,2024-05-22T11:05:00,2828,mobile_ios,social,33
S00001594,C001351,2024-11-24T06:22:00,3389,tablet,direct,37
S00001595,C000433,2024-09-18T20:20:00,3491,tablet,social,29
S00001596,C000934,2024-11-18T18:45:00,997,mobile_ios,social,12
S00001597,C000244,2025-11-16T20:44:00,2047,desktop,email,19
S00001598,C000013,2025-03-19T09:50:00,376,mobile_ios,paid_search,5
S00001599,C000662,2024-10-14T01:23:00,652,mobile_android,social,30
S00001600,C001030,2024-07-28T00:17:00,1868,mobile_android,organic,7
S00001601,C000818,2024-07-20T04:50:00,2052,desktop,paid_search,18
S00001602,C001169,2024-04-27T08:37:00,433,desktop,social,9
S00001603,C000779,2025-09-11T21:27:00,1640,mobile_ios,email,20
S00001604,C000342,2025-04-20T05:12:00,3006,desktop,paid_search,26
S00001605,C000535,2025-12-01T10:41:00,1181,mobile_ios,email,32
S00001606,C000856,2025-06-05T22:06:00,3159,tablet,direct,28
S00001607,C000980,2025-11-05T10:26:00,1611,tablet,paid_search,25
S00001608,C001220,2025-06-10T13:56:00,2920,mobile_ios,organic,6
S00001609,C001415,2024-08-26T07:02:00,918,mobile_ios,email,40
S00001610,C001148,2025-07-17T04:36:00,3340,desktop,email,1
S00001611,C000350,2025-10-18T14:14:00,2744,tablet,organic,39
S00001612,C001160,2025-01-29T02:24:00,1229,mobile_android,direct,7
S00001613,C001106,2024-12-26T04:04:00,1277,tablet,social,28
S00001614,C000252,2025-03-01T01:25:00,3276,mobile_ios,direct,19
S00001615,C001194,2024-11-30T23:35:00,630,tablet,organic,27
S00001616,C001055,2024-07-07T05:22:00,2070,tablet,direct,21
S00001617,C001455,2025-02-17T02:26:00,1271,desktop,organic,37
S00001618,C000778,2025-01-26T02:23:00,2769,mobile_android,direct,11
S00001619,C001271,2024-07-13T05:23:00,3012,mobile_android,email,34
S00001620,C001226,2024-02-17T18:40:00,2082,mobile_android,organic,28
S00001621,C001164,2024-01-16T06:31:00,239,mobile_ios,social,31
S00001622,C001493,2024-03-13T02:40:00,768,desktop,paid_search,31
S00001623,C000435,2024-01-26T22:11:00,584,mobile_ios,direct,24
S00001624,C001307,2025-08-10T11:16:00,2891,desktop,paid_search,38
S00001625,C001282,2024-06-06T01:12:00,1918,mobile_ios,paid_search,13
S00001626,C000093,2024-07-28T08:16:00,1537,mobile_ios,paid_search,15
S00001627,C001180,2025-07-07T21:04:00,2782,mobile_android,organic,7
S00001628,C001431,2024-05-02T08:13:00,2581,tablet,email,16
S00001629,C001108,2025-11-08T15:37:00,2479,mobile_ios,email,36
S00001630,C000958,2025-02-03T14:56:00,2200,mobile_ios,paid_search,26
S00001631,C000015,2025-10-12T18:49:00,2940,mobile_android,paid_search,9
S00001632,C001214,2025-01-27T13:55:00,1362,desktop,social,17
S00001633,C001405,2024-09-23T17:22:00,1558,mobile_android,email,18
S00001634,C000405,2024-01-25T13:45:00,650,desktop,email,34
S00001635,C000132,2024-11-12T23:04:00,2784,mobile_android,direct,40
S00001636,C001282,2024-05-06T20:03:00,2086,tablet,paid_search,4
S00001637,C000354,2025-08-27T17:32:00,339,desktop,paid_search,1
