order_id,customer_id,product_id,amount,order_date,channel,status
O0002070,C001024,P00079,340.21,2025-08-06T21:07:00,mobile_app,shipped
O0002071,C000221,P00047,76.21,2024-08-16T10:02:00,marketplace,delivered
O0002072,C001146,P00014,103.84,2025-02-21T21:14:00,marketplace,delivered
O0002073,C001311,P00030,451.87,2025-04-13T14:15:00,marketplace,delivered
O0002074,C000442,P00079,1020.63,2025-07-29T07:47:00,mobile_app,delivered
O0002075,C001356,P00154,167.69,2025-01-05T22:11:00,mobile_app,delivered
O0002076,C001149,P00193,130.87,2024-01-18T09:43:00,store,returned
O0002077,C001359,P00030,1355.61,2024-05-25T23:43:00,marketplace,delivered
O0002078,C001124,P00037,197.11,2025-02-19T20:09:00,mobile_app,delivered
O0002079,C000544,P00023,1258.05,2025-07-17T13:03:00,marketplace,delivered
O0002080,C001290,P00018,1343.88,2024-08-09T00:30:00,marketplace,shipped
O0002081,C000201,P00172,10.76,2025-12-03T04:58:00,store,delivered
O0002082,C000246,P00064,374.66,2024-07-15T09:06:00,mobile_app,delivered
O0002083,C000636,P00130,328.52,2024-10-05T21:22:00,web,shipped
O0002084,C000336,P00122,219.66,2024-08-17T00:02:00,marketplace,delivered
O0002085,C000797,P00016,478.84,2024-02-26T03:59:00,mobile_app,delivered
O0002086,C001368,P00049,29.4,2025-09-18T11:25:00,web,returned
O0002087,C000768,P00135,213.33,2024-02-27T20:53:00,web,delivered
O0002088,C001242,P00018,895.92,2024-11-25T01:51:00,marketplace,delivered
O0002089,C001289,P00133,479.66,2024-07-19T19:52:00,marketplace,delivered
O0002090,C000103,P00186,184.85,2025-01-12T07:31:00,store,delivered
O0002091,C001014,P00112,309.17,2025-03-29T20:26:00,marketplace,delivered
O0002092,C001462,P00114,14.62,2024-05-23T13:45:00,mobile_app,delivered
O0002093,C000705,P00004,734.66,2025-07-22T03:08:00,marketplace,returned
O0002094,C000097,P00041,856.38,2025-08-01T23:52:00,web,delivered
O0002095,C000539,P00005,516.87,2025-02-10T17:53:00,store,delivered
O0002096,C000399,P00050,449.03,2024-07-26T15:29:00,web,returned
O0002097,C000643,P00091,174.87,2024-06-24T06:54:00,marketplace,delivered
O0002098,C001115,P00020,188.66,2025-04-20T00:21:00,mobile_app,delivered
O0002099,C000160,P00154,335.38,2024-06-16T00:00:00,web,delivered
O0002100,C000864,P00060,72.15,2025-06-09T22:51:00,mobile_app,delivered
O0002101,C001118,P00146,78.83,2024-12-19T12:50:00,mobile_app,delivered
O0002102,C000152,P00170,176.15,2025-07-12T10:07:00,store,delivered
O0002103,C001486,P00043,393.94,2025-08-15T11:01:00,mobile_app,shipped
O0002104,C000602,P00130,657.04,2024-02-14T03:13:00,store,delivered
O0002105,C000108,P00060,72.15,2025-04-07T06:59:00,web,delivered
O0002106,C001094,P00027,558.06,2024-05-25T15:48:00,mobile_app,returned
O0002107,C000153,P00003,89.2,2024-06-14T21:48:00,marketplace,shipped
O0002108,C001206,P00137,416.17,2024-07-05T03:29:00,store,delivered
O0002109,C000859,P00043,393.94,2025-08-09T18:38:00,marketplace,delivered
O0002110,C001406,P00155,879.7,2025-03-24T07:58:00,mobile_app,shipped
O0002111,C001104,P00062,128.5,2024-04-27T17:35:00,store,delivered
O0002112,C000693,P00058,411.4,2025-08-09T15:20:00,marketplace,delivered
O0002113,C001205,P00139,206.66,2025-10-13T14:37:00,web,delivered
O0002114,C001433,P00015,89.56,2025-02-16T16:56:00,marketplace,delivered
O0002115,C000300,P00003,178.4,2025-01-08T00:04:00,mobile_app,delivered
O0002116,C000350,P00046,23.55,2024-08-17T21:28:00,store,delivered
O0002117,C000176,P00100,426.35,2025-11-26T22:30:00,web,delivered
O0002118,C001104,P00114,7.31,2024-04-17T23:26:00,marketplace,delivered
O0002119,C000149,P00133,239.83,2025-10-28T05:56:00,mobile_app,delivered
O0002120,C000814,P00116,1138.92,2025-08-31T01:20:00,store,delivered
O0002121,C001276,P00155,1319.55,2025-07-08T09:51:00,web,returned
O0002122,C000259,P00009,1461.99,2024-12-04T01:09:00,mobile_app,delivered
O0002123,C001110,P00110,140.4,2025-09-04T23:36:00,store,delivered
O0002124,C000610,P00155,1319.55,2024-12-11T20:48:00,web,delivered
O0002125,C000580,P00088,988.26,2025-04-07T21:22:00,marketplace,returned
O0002126,C000073,P00177,204.62,2025-11-01T15:03:00,store,returned
O0002127,C000481,P00139,206.66,2025-02-15T15:16:00,marketplace,delivered
O0002128,C001344,P00047,152.42,2024-01-27T21:00:00,store,delivered
O0002129,C000159,P00157,406.76,2024-03-06T21:25:00,marketplace,delivered
O0002130,C001008,P00098,639.39,2025-07-08T05:07:00,marketplace,delivered
O0002131,C001471,P00039,1377.0,2024-05-12T10:55:00,mobile_app,delivered
O0002132,C000078,P00164,1295.94,2025-06-28T10:51:00,web,delivered
O0002133,C000381,P00174,376.96,2025-10-02T08:06:00,web,delivered
O0002134,C000061,P00169,438.52,2025-01-04T13:19:00,store,delivered
O0002135,C001165,P00009,487.33,2024-02-01T22:58:00,mobile_app,delivered
O0002136,C001109,P00045,329.12,2024-12-16T12:47:00,store,delivered
O0002137,C001072,P00100,852.7,2025-04-16T20:15:00,mobile_app,delivered
O0002138,C001252,P00075,115.77,2024-07-09T21:47:00,mobile_app,delivered
O0002139,C001179,P00068,175.4,2025-02-04T07:35:00,web,delivered
O0002140,C000336,P00066,124.76,2024-03-22T23:21:00,mobile_app,delivered
O0002141,C000691,P00184,445.6,2025-05-09T06:04:00,marketplace,delivered
O0002142,C001178,P00043,393.94,2025-02-17T20:06:00,mobile_app,delivered
O0002143,C001245,P00175,168.79,2025-01-13T03:29:00,web,delivered
O0002144,C000801,P00094,300.84,2025-01-09T00:52:00,store,returned
O0002145,C001144,P00083,36.6,2024-01-17T20:49:00,marketplace,delivered
O0002146,C000588,P00066,124.76,2024-08-17T00:15:00,store,delivered
O0002147,C000245,P00172,10.76,2025-06-08T19:41:00,web,returned
O0002148,C001226,P00123,498.09,2024-06-17T01:36:00,store,delivered
O0002149,C000551,P00009,487.33,2024-03-29T12:25:00,marketplace,delivered
O0002150,C000666,P00075,115.77,2025-04-09T03:40:00,store,delivered
O0002151,C000443,P00186,554.55,2024-06-26T12:29:00,mobile_app,shipped
O0002152,C000974,P00186,184.85,2025-06-21T03:19:00,marketplace,delivered
O0002153,C000649,P00011,52.48,2024-01-17T21:11:00,mobile_app,delivered
O0002154,C001317,P00027,279.03,2024-10-17T02:58:00,store,delivered
O0002155,C000784,P00157,610.14,2025-06-25T04:09:00,marketplace,delivered
O0002156,C001239,P00187,422.94,2024-05-14T16:18:00,store,delivered
O0002157,C000481,P00131,346.43,2025-06-23T19:02:00,marketplace,delivered
O0002158,C000280,P00084,862.88,2025-07-24T14:36:00,web,returned
O0002159,C001195,P00129,896.97,2025-03-01T15:21:00,marketplace,delivered
O0002160,C000343,P00035,1495.95,2025-05-19T11:31:00,store,cancelled
O0002161,C001370,P00071,429.27,2025-07-08T21:34:00,marketplace,returned
O0002162,C000649,P00182,280.78,2025-09-20T09:49:00,mobile_app,delivered
O0002163,C001258,P00030,903.74,2024-03-25T23:39:00,store,delivered
O0002164,C000012,P00010,332.0,2024-02-13T05:19:00,store,delivered
O0002165,C001200,P00165,460.6,2024-08-25T02:28:00,mobile_app,delivered
O0002166,C000237,P00083,36.6,2024-11-20T02:21:00,web,delivered
O0002167,C000984,P00008,63.02,2025-06-18T06:57:00,mobile_app,delivered
O0002168,C000581,P00077,1344.78,2024-10-18T17:44:00,marketplace,delivered
O0002169,C001269,P00183,793.86,2025-05-17T04:55:00,mobile_app,delivered
O0002170,C001305,P00112,618.34,2024-10-26T21:57:00,mobile_app,delivered
O0002171,C000265,P00093,423.48,2025-06-11T05:43:00,store,delivered
O0002172,C000142,P00134,1047.36,2024-08-11T05:54:00,web,delivered
O0002173,C000389,P00016,718.26,2024-05-09T06:49:00,mobile_app,shipped
O0002174,C001321,P00001,452.94,2025-10-03T10:24:00,web,delivered
O0002175,C000016,P00023,838.7,2025-06-16T08:21:00,store,delivered
O0002176,C000417,P00183,396.93,2025-07-20T15:48:00,web,delivered
O0002177,C000965,P00103,868.82,2025-06-15T02:58:00,mobile_app,delivered
O0002178,C000716,P00122,219.66,2025-04-20T10:57:00,store,delivered
O0002179,C000544,P00123,498.09,2024-05-18T12:56:00,web,delivered
O0002180,C001266,P00023,838.7,2025-06-07T22:51:00,marketplace,shipped
O0002181,C001134,P00061,91.0,2024-04-14T13:23:00,mobile_app,delivered
O0002182,C000247,P00165,460.6,2025-04-25T05:59:00,marketplace,delivered
O0002183,C000406,P00113,652.11,2024-08-10T19:16:00,mobile_app,returned
O0002184,C000059,P00083,36.6,2024-07-05T05:53:00,mobile_app,delivered
O0002185,C000350,P00025,1007.19,2025-03-13T11:09:00,web,delivered
O0002186,C000483,P00141,353.2,2025-07-17T04:54:00,mobile_app,delivered
O0002187,C000744,P00179,145.71,2024-09-07T19:42:00,mobile_app,delivered
O0002188,C000630,P00068,350.8,2025-03-03T04:10:00,marketplace,delivered
O0002189,C001009,P00056,98.03,2024-06-14T13:25:00,mobile_app,returned
O0002190,C001169,P00085,294.72,2024-09-24T08:39:00,marketplace,delivered
O0002191,C001484,P00029,722.25,2024-07-03T15:15:00,marketplace,delivered
O0002192,C001169,P00044,439.56,2025-03-26T02:23:00,web,delivered
O0002193,C001365,P00152,741.16,2025-04-24T17:59:00,web,delivered
O0002194,C001449,P00083,109.8,2024-05-21T19:46:00,mobile_app,delivered
O0002195,C000057,P00172,10.76,2024-04-10T04:35:00,marketplace,delivered
O0002196,C001487,P00013,216.66,2025-07-15T06:25:00,web,shipped
O0002197,C000543,P00194,194.31,2025-07-21T16:41:00,marketplace,delivered
O0002198,C001036,P00145,453.91,2025-03-24T11:55:00,store,delivered
O0002199,C000731,P00047,228.63,2024-08-30T21:45:00,marketplace,returned
O0002200,C000082,P00051,409.61,2024-01-18T09:29:00,mobile_app,returned
O0002201,C001321,P00020,188.66,2025-08-09T19:35:00,web,delivered
O0002202,C000710,P00041,285.46,2024-08-03T19:28:00,web,delivered
O0002203,C001316,P00147,363.16,2024-06-20T20:01:00,web,delivered
O0002204,C000407,P00122,658.98,2024-10-10T22:18:00,mobile_app,delivered
O0002205,C000402,P00001,301.96,2025-08-13T14:11:00,web,delivered
O0002206,C001215,P00127,65.97,2024-04-05T20:46:00,mobile_app,delivered
O0002207,C001296,P00038,429.03,2024-06-04T03:56:00,mobile_app,delivered
O0002208,C001406,P00179,97.14,2025-04-16T13:59:00,mobile_app,delivered
O0002209,C001240,P00197,463.68,2025-11-20T03:02:00,web,delivered
O0002210,C000214,P00033,405.19,2024-07-04T01:25:00,web,delivered
O0002211,C001480,P00087,663.92,2025-11-08T18:03:00,mobile_app,delivered
O0002212,C001275,P00191,352.54,2024-08-07T01:15:00,mobile_app,delivered
O0002213,C000690,P00053,486.39,2025-07-03T00:27:00,marketplace,delivered
O0002214,C001362,P00077,448.26,2025-06-17T03:32:00,store,delivered
O0002215,C000184,P00072,276.4,2024-01-24T19:03:00,mobile_app,returned
O0002216,C000017,P00147,363.16,2025-11-11T11:08:00,mobile_app,delivered
O0002217,C000769,P00032,474.79,2024-01-18T20:11:00,store,cancelled
O0002218,C000716,P00184,445.6,2025-01-24T02:15:00,mobile_app,delivered
O0002219,C001165,P00152,1111.74,2024-12-19T04:22:00,marketplace,shipped
O0002220,C000199,P00058,411.4,2025-04-09T04:02:00,store,delivered
O0002221,C000735,P00140,416.59,2024-11-30T18:25:00,marketplace,delivered
O0002222,C000266,P00054,153.74,2024-01-28T08:51:00,mobile_app,delivered
O0002223,C000986,P00013,216.66,2025-03-08T04:12:00,mobile_app,delivered
O0002224,C001141,P00126,109.54,2024-10-11T02:03:00,web,delivered
O0002225,C001477,P00021,292.08,2025-03-17T14:32:00,web,delivered
O0002226,C000266,P00032,474.79,2024-10-15T18:07:00,store,delivered
O0002227,C000324,P00175,168.79,2025-10-08T21:54:00,mobile_app,delivered
O0002228,C000584,P00008,31.51,2024-09-12T02:00:00,web,delivered
O0002229,C000830,P00127,131.94,2025-07-31T21:50:00,store,delivered
O0002230,C000631,P00159,652.36,2024-03-07T12:39:00,store,delivered
O0002231,C000870,P00044,879.12,2024-09-09T08:34:00,web,delivered
O0002232,C000514,P00118,117.0,2025-03-20T00:05:00,web,delivered
O0002233,C000242,P00131,346.43,2024-05-05T01:19:00,web,shipped
O0002234,C000844,P00141,706.4,2024-08-23T03:25:00,marketplace,delivered
O0002235,C000184,P00125,43.41,2024-06-14T14:27:00,web,delivered
O0002236,C001058,P00024,159.62,2025-11-17T12:30:00,web,delivered
O0002237,C000062,P00184,445.6,2024-04-20T11:41:00,marketplace,delivered
O0002238,C001041,P00010,332.0,2025-02-22T15:27:00,mobile_app,delivered
O0002239,C001459,P00058,411.4,2024-12-06T02:43:00,store,delivered
O0002240,C001086,P00070,85.64,2025-05-18T10:14:00,marketplace,delivered
O0002241,C001441,P00050,1347.09,2024-01-26T00:35:00,marketplace,delivered
O0002242,C001088,P00135,426.66,2025-11-23T12:07:00,marketplace,delivered
O0002243,C001220,P00064,187.33,2025-05-23T01:00:00,web,delivered
O0002244,C000683,P00050,1347.09,2025-11-18T06:50:00,marketplace,delivered
O0002245,C000900,P00065,639.06,2025-03-23T13:26:00,mobile_app,delivered
O0002246,C001198,P00016,239.42,2025-06-21T08:12:00,marketplace,delivered
O0002247,C000117,P00068,350.8,2025-02-16T14:09:00,web,delivered
O0002248,C000676,P00160,70.59,2025-08-26T00:51:00,web,delivered
O0002249,C001205,P00124,376.31,2025-11-13T15:57:00,store,delivered
O0002250,C001341,P00067,278.7,2025-08-22T08:03:00,web,shipped
O0002251,C001152,P00193,130.87,2025-12-17T21:32:00,web,delivered
O0002252,C001367,P00181,55.81,2024-03-08T10:48:00,web,delivered
O0002253,C001246,P00128,438.89,2024-02-08T20:07:00,marketplace,returned
O0002254,C000808,P00155,439.85,2025-06-25T16:49:00,web,delivered
O0002255,C001208,P00112,618.34,2025-12-02T04:06:00,marketplace,delivered
O0002256,C000599,P00026,485.5,2025-02-24T13:02:00,mobile_app,delivered
O0002257,C000587,P00012,243.09,2025-05-11T16:22:00,store,delivered
O0002258,C000356,P00195,231.24,2024-11-26T14:54:00,mobile_app,delivered
O0002259,C001055,P00171,420.32,2025-08-28T20:18:00,web,cancelled
O0002260,C000913,P00003,89.2,2024-03-09T09:00:00,marketplace,shipped
O0002261,C001352,P00035,997.3,2024-01-27T07:18:00,web,delivered
O0002262,C001107,P00043,787.88,2024-04-18T03:02:00,web,shipped
O0002263,C001353,P00170,176.15,2025-11-06T00:56:00,web,shipped
O0002264,C001117,P00021,292.08,2024-08-28T12:36:00,marketplace,returned
O0002265,C000229,P00021,292.08,2025-03-31T00:45:00,store,returned
O0002266,C001040,P00007,611.24,2024-03-13T18:39:00,store,delivered
O0002267,C000283,P00041,285.46,2024-05-03T15:24:00,mobile_app,delivered
O0002268,C000901,P00129,298.99,2025-01-17T14:56:00,mobile_app,delivered
O0002269,C000052,P00066,249.52,2025-07-07T01:35:00,marketplace,delivered
O0002270,C001365,P00023,838.7,2024-07-03T06:26:00,web,delivered
O0002271,C000825,P00023,419.35,2025-10-25T22:48:00,mobile_app,delivered
O0002272,C001023,P00172,10.76,2025-08-27T09:13:00,marketplace,delivered
O0002273,C001033,P00038,1287.09,2025-04-19T13:23:00,marketplace,delivered
O0002274,C000102,P00068,175.4,2024-02-14T20:05:00,mobile_app,delivered
O0002275,C000529,P00022,222.67,2025-08-17T14:27:00,store,delivered
O0002276,C001012,P00141,353.2,2025-10-19T08:28:00,marketplace,delivered
O0002277,C001415,P00141,353.2,2025-07-25T07:39:00,marketplace,delivered
O0002278,C000942,P00148,647.9,2025-11-05T22:52:00,mobile_app,delivered
O0002279,C000092,P00154,167.69,2025-03-07T23:57:00,marketplace,delivered
O0002280,C000509,P00184,891.2,2024-09-28T20:52:00,web,delivered
O0002281,C001047,P00079,680.42,2024-06-04T02:12:00,web,delivered
O0002282,C000692,P00026,485.5,2025-01-30T04:51:00,store,delivered
O0002283,C000497,P00161,169.02,2025-02-20T09:23:00,mobile_app,delivered
O0002284,C001175,P00199,992.82,2024-08-15T09:04:00,marketplace,delivered
O0002285,C001027,P00058,822.8,2025-09-20T01:24:00,mobile_app,cancelled
O0002286,C000809,P00122,439.32,2024-06-03T17:59:00,web,delivered
O0002287,C001276,P00016,239.42,2024-04-01T10:14:00,mobile_app,cancelled
O0002288,C000231,P00150,1222.56,2024-09-11T12:12:00,mobile_app,cancelled
O0002289,C000418,P00182,280.78,2025-02-21T03:41:00,mobile_app,delivered
O0002290,C000834,P00000,85.51,2024-12-15T06:22:00,web,returned
O0002291,C000657,P00142,49.02,2025-06-07T03:13:00,store,delivered
O0002292,C001434,P00005,172.29,2024-06-18T12:17:00,store,delivered
O0002293,C000536,P00031,129.08,2025-09-23T03:19:00,store,delivered
O0002294,C000395,P00178,232.25,2024-10-23T09:20:00,marketplace,delivered
O0002295,C000129,P00120,263.01,2025-05-10T02:13:00,mobile_app,delivered
O0002296,C001217,P00137,416.17,2025-08-09T18:39:00,web,shipped
O0002297,C000945,P00141,353.2,2024-05-28T03:18:00,web,delivered
O0002298,C000847,P00132,193.23,2024-04-17T07:43:00,mobile_app,returned
O0002299,C001283,P00096,947.46,2024-09-28T18:38:00,mobile_app,delivered
O0002300,C001191,P00101,1301.58,2025-12-14T21:06:00,marketplace,delivered
O0002301,C001037,P00097,115.02,2025-08-03T10:39:00,store,delivered
O0002302,C000534,P00080,294.32,2025-11-06T01:40:00,web,delivered
O0002303,C001479,P00153,9.79,2025-11-26T06:09:00,marketplace,cancelled
O0002304,C000504,P00178,232.25,2025-01-25T23:42:00,store,delivered
O0002305,C000971,P00020,188.66,2025-03-08T23:18:00,mobile_app,shipped
O0002306,C001101,P00192,248.75,2025-07-22T13:28:00,marketplace,delivered
O0002307,C000841,P00181,55.81,2025-10-25T04:17:00,store,delivered
O0002308,C001227,P00014,103.84,2025-01-23T16:34:00,web,delivered
O0002309,C001343,P00166,223.14,2025-08-09T10:16:00,store,delivered
O0002310,C001188,P00064,187.33,2024-07-02T01:36:00,marketplace,cancelled
O0002311,C001397,P00070,171.28,2025-07-24T20:56:00,marketplace,delivered
O0002312,C000102,P00083,36.6,2025-03-22T08:56:00,web,shipped
O0002313,C000636,P00080,588.64,2025-03-09T12:25:00,marketplace,delivered
O0002314,C000059,P00146,78.83,2025-04-06T10:31:00,mobile_app,delivered
O0002315,C001037,P00155,439.85,2024-01-30T14:30:00,mobile_app,shipped
O0002316,C000756,P00066,124.76,2025-02-18T13:00:00,mobile_app,delivered
O0002317,C000689,P00179,48.57,2024-10-23T01:50:00,marketplace,delivered
O0002318,C001236,P00155,439.85,2024-12-21T07:48:00,web,delivered
O0002319,C001382,P00108,246.35,2024-06-13T06:22:00,mobile_app,delivered
O0002320,C000370,P00195,462.48,2025-04-07T14:36:00,marketplace,delivered
O0002321,C000275,P00195,231.24,2024-11-19T20:55:00,marketplace,delivered
O0002322,C000161,P00045,329.12,2024-10-14T03:24:00,store,returned
O0002323,C001030,P00064,374.66,2025-06-30T17:38:00,web,delivered
O0002324,C001099,P00003,267.6,2024-04-20T16:11:00,marketplace,delivered
O0002325,C001012,P00143,345.66,2024-05-10T06:41:00,mobile_app,delivered
O0002326,C000733,P00113,434.74,2024-01-14T09:19:00,mobile_app,cancelled
O0002327,C000836,P00067,185.8,2024-06-17T21:47:00,web,delivered
O0002328,C000227,P00042,1388.52,2024-02-24T06:57:00,store,delivered
O0002329,C000980,P00087,331.96,2024-08-21T14:40:00,marketplace,shipped
O0002330,C001090,P00012,81.03,2025-04-17T18:54:00,mobile_app,delivered
O0002331,C000542,P00131,346.43,2024-06-28T10:34:00,web,delivered
O0002332,C001422,P00192,248.75,2024-08-26T17:11:00,store,delivered
O0002333,C000549,P00012,162.06,2024-02-02T23:04:00,store,delivered
O0002334,C000752,P00073,432.99,2025-10-29T15:56:00,mobile_app,shipped
O0002335,C000157,P00028,482.99,2024-05-23T06:36:00,marketplace,delivered
O0002336,C001100,P00157,610.14,2025-05-18T23:17:00,web,delivered
O0002337,C000815,P00195,231.24,2024-07-30T08:17:00,mobile_app,delivered
O0002338,C000062,P00049,58.8,2025-07-22T18:23:00,mobile_app,shipped
O0002339,C000972,P00090,1109.04,2024-01-13T22:21:00,web,shipped
O0002340,C000137,P00155,439.85,2025-01-31T08:25:00,store,delivered
O0002341,C001301,P00049,88.2,2024-02-03T13:11:00,mobile_app,delivered
O0002342,C001116,P00128,1316.67,2024-05-28T09:06:00,mobile_app,delivered
O0002343,C000470,P00078,129.74,2024-01-13T01:13:00,web,delivered
O0002344,C000811,P00112,309.17,2025-04-30T17:14:00,web,shipped
O0002345,C000707,P00044,439.56,2024-10-12T08:40:00,store,delivered
O0002346,C000875,P00013,649.98,2025-06-28T07:10:00,store,delivered
O0002347,C000973,P00154,335.38,2025-09-26T07:25:00,web,delivered
O0002348,C001405,P00166,223.14,2025-11-16T10:56:00,web,delivered
O0002349,C000934,P00128,438.89,2025-06-08T22:33:00,marketplace,shipped
O0002350,C001163,P00148,971.85,2025-03-11T20:00:00,mobile_app,shipped
O0002351,C001414,P00153,9.79,2024-03-03T10:26:00,marketplace,delivered
O0002352,C000272,P00122,439.32,2024-04-17T09:21:00,mobile_app,delivered
O0002353,C000476,P00009,1461.99,2024-04-01T20:25:00,marketplace,delivered
