order_id,shipment_id,placed_at,customer_ref,quantity,priority
ORD0001111,SH0000108,2024-08-04T00:00:00,CUST03836,47,standard
ORD0001112,SH0003714,2024-01-02T00:00:00,CUST00907,40,freight
ORD0001113,SH0002845,2025-08-22T00:00:00,CUST09561,24,expedited
ORD0001114,SH0002566,2025-02-17T00:00:00,CUST05701,28,freight
ORD0001115,SH0001580,2024-04-24T00:00:00,CUST07825,83,expedited
ORD0001116,SH0000964,2024-04-16T00:00:00,CUST07445,28,freight
ORD0001117,SH0003559,2024-11-06T00:00:00,CUST07005,89,standard
ORD0001118,SH0001118,2025-06-02T00:00:00,CUST08115,92,freight
ORD0001119,SH0000623,2024-07-19T00:00:00,CUST09177,45,freight
ORD0001120,SH0001540,2024-12-03T00:00:00,CUST03991,80,standard
ORD0001121,SH0003546,2025-05-05T00:00:00,CUST06357,71,expedited
ORD0001122,SH0002718,2024-04-04T00:00:00,CUST04272,90,standard
ORD0001123,SH0003790,2024-09-04T00:00:00,CUST04480,74,standard
ORD0001124,SH0003240,2024-05-07T00:00:00,CUST07890,78,expedited
ORD0001125,SH0001803,2024-02-04T00:00:00,CUST07052,1,expedited
ORD0001126,SH0001490,2025-07-26T00:00:00,CUST01659,62,standard
ORD0001127,SH0003378,2024-11-23T00:00:00,CUST07577,78,standard
ORD0001128,SH0000485,2024-05-04T00:00:00,CUST06366,18,expedited
ORD0001129,SH0000100,2025-02-06T00:00:00,CUST09624,72,freight
ORD0001130,SH0000769,2025-01-14T00:00:00,CUST04308,51,expedited
ORD0001131,SH0001641,2024-08-01T00:00:00,CUST09708,69,freight
ORD0001132,SH0002441,2025-04-03T00:00:00,CUST00255,14,expedited
ORD0001133,SH0002714,2025-10-05T00:00:00,CUST05368,47,expedited
ORD0001134,SH0000020,2024-08-24T00:00:00,CUST09818,92,standard
ORD0001135,SH0001026,2025-11-08T00:00:00,CUST02167,61,freight
ORD0001136,SH0003440,2024-04-11T00:00:00,CUST08863,51,expedited
ORD0001137,SH0003906,2025-08-20T00:00:00,CUST02472,47,expedited
ORD0001138,SH0000516,2025-09-10T00:00:00,CUST00897,43,standard
ORD0001139,SH0002544,2024-06-26T00:00:00,CUST06380,7,standard
ORD0001140,SH0000196,2025-11-13T00:00:00,CUST01314,15,freight
ORD0001141,SH0003156,2024-02-26T00:00:00,CUST01362,42,expedited
ORD0001142,SH0000302,2025-03-01T00:00:00,CUST01153,75,expedited
ORD0001143,SH0000788,2025-07-29T00:00:00,CUST04225,33,freight
ORD0001144,SH0002553,2025-10-03T00:00:00,CUST08425,11,standard
ORD0001145,SH0003881,2024-03-30T00:00:00,CUST03784,1,standard
ORD0001146,SH0002754,2025-07-23T00:00:00,CUST08388,18,freight
ORD0001147,SH0003128,2024-07-16T00:00:00,CUST08697,39,freight
ORD0001148,SH0003979,2025-01-19T00:00:00,CUST09387,80,standard
ORD0001149,SH0003130,2025-11-27T00:00:00,CUST09186,52,expedited
ORD0001150,SH0000523,2024-07-20T00:00:00,CUST03572,10,standard
ORD0001151,SH0001080,2025-11-12T00:00:00,CUST04299,68,standard
ORD0001152,SH0002022,2025-11-23T00:00:00,CUST07638,81,standard
ORD0001153,SH0002572,2025-02-26T00:00:00,CUST05944,41,freight
ORD0001154,SH0001716,2024-03-12T00:00:00,CUST09927,18,standard
ORD0001155,SH0000294,2025-06-27T00:00:00,CUST08961,18,standard
ORD0001156,SH0000085,2025-02-24T00:00:00,CUST03495,97,standard
ORD0001157,SH0002155,2025-02-11T00:00:00,CUST04709,16,expedited
ORD0001158,SH0001574,2024-03-05T00:00:00,CUST03659,4,standard
ORD0001159,SH0000776,2025-02-27T00:00:00,CUST04289,98,standard
ORD0001160,SH0002827,2025-10-04T00:00:00,CUST07149,78,standard
ORD0001161,SH0001734,2025-06-02T00:00:00,CUST03101,41,freight
ORD0001162,SH0002496,2025-08-28T00:00:00,CUST01083,53,expedited
ORD0001163,SH0001779,2024-10-07T00:00:00,CUST00244,32,standard
ORD0001164,SH0000922,2025-08-14T00:00:00,CUST01109,92,freight
ORD0001165,SH0003007,2024-08-21T00:00:00,CUST02943,44,standard
ORD0001166,SH0003229,2025-06-30T00:00:00,CUST02444,82,expedited
ORD0001167,SH0003297,2025-04-10T00:00:00,CUST01666,23,expedited
ORD0001168,SH0003637,2025-09-08T00:00:00,CUST03938,60,freight
ORD0001169,SH0001065,2025-09-11T00:00:00,CUST09300,42,standard
ORD0001170,SH0003835,2024-07-09T00:00:00,CUST05128,24,freight
ORD0001171,SH0001697,2024-09-20T00:00:00,CUST04229,39,freight
ORD0001172,SH0002130,2024-10-12T00:00:00,CUST04068,96,freight
ORD0001173,SH0001758,2025-12-21T00:00:00,CUST08882,56,freight
ORD0001174,SH0000462,2024-04-28T00:00:00,CUST01218,40,standard
ORD0001175,SH0000904,2024-02-17T00:00:00,CUST06980,33,standard
ORD0001176,SH0002478,2025-06-16T00:00:00,CUST00401,42,freight
ORD0001177,SH0002046,2025-05-05T00:00:00,CUST01395,43,expedited
ORD0001178,SH0002877,2024-12-22T00:00:00,CUST09729,87,freight
ORD0001179,SH0003201,2025-12-11T00:00:00,CUST00914,99,freight
ORD0001180,SH0003726,2025-02-01T00:00:00,CUST02734,100,expedited
ORD0001181,SH0002173,2025-05-05T00:00:00,CUST09990,7,standard
ORD0001182,SH0003777,2024-12-30T00:00:00,CUST09455,13,freight
ORD0001183,SH0000622,2024-01-17T00:00:00,CUST04365,50,standard
ORD0001184,SH0001916,2024-06-21T00:00:00,CUST01904,53,standard
ORD0001185,SH0003630,2025-02-10T00:00:00,CUST06476,93,standard
ORD0001186,SH0000886,2024-05-29T00:00:00,CUST03117,42,freight
ORD0001187,SH0001216,2024-03-15T00:00:00,CUST08768,1,standard
ORD0001188,SH0002549,2024-11-23T00:00:00,CUST05647,85,freight
ORD0001189,SH0002414,2025-08-04T00:00:00,CUST08023,60,standard
ORD0001190,SH0002955,2025-04-11T00:00:00,CUST09359,26,freight
ORD0001191,SH0003402,2025-01-02T00:00:00,CUST08009,75,expedited
ORD0001192,SH0003127,2024-12-20T00:00:00,CUST01105,73,freight
ORD0001193,SH0003342,2024-05-29T00:00:00,CUST04175,93,expedited
ORD0001194,SH0001103,2025-11-29T00:00:00,CUST01398,10,standard
ORD0001195,SH0001963,2025-11-22T00:00:00,CUST03548,51,expedited
ORD0001196,SH0000048,2024-08-11T00:00:00,CUST08645,55,standard
ORD0001197,SH0003937,2024-12-29T00:00:00,CUST06438,84,expedited
ORD0001198,SH0003534,2025-03-17T00:00:00,CUST01705,14,standard
ORD0001199,SH0001494,2025-07-22T00:00:00,CUST04778,94,standard
ORD0001200,SH0000840,2024-07-31T00:00:00,CUST00501,2,freight
ORD0001201,SH0000175,2025-01-05T00:00:00,CUST06519,32,standard
ORD0001202,SH0003043,2025-06-04T00:00:00,CUST02394,74,standard
ORD0001203,SH0002573,2024-09-15T00:00:00,CUST09152,18,freight
ORD0001204,SH0001910,2024-08-16T00:00:00,CUST02806,15,standard
ORD0001205,SH0003637,2025-04-28T00:00:00,CUST08547,68,standard
ORD0001206,SH0000340,2024-06-24T00:00:00,CUST07231,30,freight
ORD0001207,SH0001748,2024-12-27T00:00:00,CUST04761,70,expedited
ORD0001208,SH0000611,2024-07-07T00:00:00,CUST00043,61,standard
ORD0001209,SH0000026,2024-03-06T00:00:00,CUST07359,3,freight
ORD0001210,SH0001208,2024-05-21T00:00:00,CUST08925,61,expedited
ORD0001211,SH0003398,2025-11-20T00:00:00,CUST01136,56,freight
ORD0001212,SH0002934,2024-06-13T00:00:00,CUST08029,79,freight
ORD0001213,SH0001760,2024-08-02T00:00:00,CUST06480,42,standard
ORD0001214,SH0000643,2025-10-01T00:00:00,CUST05361,46,expedited
ORD0001215,SH0000374,2025-12-01T00:00:00,CUST00319,3,expedited
ORD0001216,SH0003624,2024-03-23T00:00:00,CUST00530,66,standard
ORD0001217,SH0002533,2024-11-06T00:00:00,CUST08810,99,expedited
ORD0001218,SH0002908,2024-05-11T00:00:00,CUST02110,55,standard
ORD0001219,SH0000851,2025-12-07T00:00:00,CUST00780,2,standard
ORD0001220,SH0001713,2024-01-11T00:00:00,CUST07402,18,standard
ORD0001221,SH0000985,2024-11-25T00:00:00,CUST00627,20,freight
ORD0001222,SH0002679,2025-06-25T00:00:00,CUST03783,1,freight
ORD0001223,SH0003704,2024-07-13T00:00:00,CUST04451,88,standard
ORD0001224,SH0003592,2025-10-17T00:00:00,CUST04499,26,expedited
ORD0001225,SH0001355,2024-07-28T00:00:00,CUST09409,15,expedited
ORD0001226,SH0003143,2025-08-09T00:00:00,CUST02319,72,standard
ORD0001227,SH0003540,2025-09-12T00:00:00,CUST01832,54,freight
ORD0001228,SH0001623,2024-08-14T00:00:00,CUST02031,55,expedited
ORD0001229,SH0002507,2025-01-29T00:00:00,CUST09144,61,freight
ORD0001230,SH0002769,2024-11-08T00:00:00,CUST00151,32,standard
ORD0001231,SH0003514,2024-01-02T00:00:00,CUST04165,48,expedited
ORD0001232,SH0003726,2024-09-15T00:00:00,CUST01053,3,expedited
ORD0001233,SH0000407,2025-03-22T00:00:00,CUST06405,34,freight
ORD0001234,SH0001901,2024-01-05T00:00:00,CUST00501,88,freight
ORD0001235,SH0001177,2024-10-24T00:00:00,CUST05427,71,standard
ORD0001236,SH0000408,2024-12-03T00:00:00,CUST01556,63,expedited
ORD0001237,SH0001226,2024-05-26T00:00:00,CUST09504,53,freight
ORD0001238,SH0000696,2025-06-12T00:00:00,CUST00058,76,standard
ORD0001239,SH0001211,2024-04-08T00:00:00,CUST01949,46,standard
ORD0001240,SH0001301,2024-01-19T00:00:00,CUST09991,53,freight
ORD0001241,SH0002347,2025-03-01T00:00:00,CUST01617,94,freight
ORD0001242,SH0003165,2024-07-18T00:00:00,CUST02001,43,standard
ORD0001243,SH0002901,2024-12-05T00:00:00,CUST06102,21,freight
ORD0001244,SH0001001,2025-12-14T00:00:00,CUST02664,18,freight
ORD0001245,SH0003248,2025-07-19T00:00:00,CUST00786,42,freight
ORD0001246,SH0003430,2025-07-15T00:00:00,CUST03163,59,freight
ORD0001247,SH0001822,2025-10-13T00:00:00,CUST04983,31,expedited
ORD0001248,SH0003773,2024-10-04T00:00:00,CUST00938,90,freight
ORD0001249,SH0001253,2025-05-23T00:00:00,CUST06628,23,expedited
ORD0001250,SH0003056,2025-11-23T00:00:00,CUST03251,77,expedited
ORD0001251,SH0000191,2024-04-19T00:00:00,CUST01424,15,expedited
ORD0001252,SH0003179,2024-06-11T00:00:00,CUST05318,41,freight
ORD0001253,SH0002809,2025-03-21T00:00:00,CUST02974,60,expedited
ORD0001254,SH0002884,2025-07-10T00:00:00,CUST09046,69,standard
ORD0001255,SH0001646,2024-02-11T00:00:00,CUST03621,11,expedited
ORD0001256,SH0001131,2025-06-28T00:00:00,CUST09626,3,standard
ORD0001257,SH0000081,2024-09-17T00:00:00,CUST05877,69,freight
ORD0001258,SH0000028,2025-08-30T00:00:00,CUST07715,16,freight
ORD0001259,SH0001768,2024-03-10T00:00:00,CUST05070,17,standard
ORD0001260,SH0002495,2024-08-13T00:00:00,CUST06028,90,expedited
ORD0001261,SH0003930,2025-12-09T00:00:00,CUST04833,85,freight
ORD0001262,SH0001492,2025-09-02T00:00:00,CUST02966,6,expedited
ORD0001263,SH0003016,2024-12-27T00:00:00,CUST09232,53,expedited
ORD0001264,SH0001315,2025-03-31T00:00:00,CUST08125,77,freight
ORD0001265,SH0003492,2024-03-31T00:00:00,CUST01752,88,standard
ORD0001266,SH0003216,2025-04-04T00:00:00,CUST09706,71,standard
ORD0001267,SH0000075,2024-11-08T00:00:00,CUST05428,60,expedited
ORD0001268,SH0003979,2024-05-26T00:00:00,CUST07244,33,expedited
ORD0001269,SH0003141,2025-11-30T00:00:00,CUST01705,12,expedited
ORD0001270,SH0000002,2025-07-16T00:00:00,CUST09338,46,freight
ORD0001271,SH0002336,2025-04-20T00:00:00,CUST00638,97,standard
ORD0001272,SH0003597,2024-12-22T00:00:00,CUST02750,24,standard
ORD0001273,SH0003180,2024-07-29T00:00:00,CUST03300,49,freight
ORD0001274,SH0002136,2025-09-01T00:00:00,CUST06159,8,standard
ORD0001275,SH0003749,2025-06-10T00:00:00,CUST03207,35,expedited
ORD0001276,SH0001772,2025-11-28T00:00:00,CUST01152,17,freight
ORD0001277,SH0002079,2025-10-12T00:00:00,CUST09466,67,freight
ORD0001278,SH0002528,2024-08-20T00:00:00,CUST00115,88,expedited
ORD0001279,SH0001150,2025-02-03T00:00:00,CUST01733,95,standard
ORD0001280,SH0003062,2024-09-09T00:00:00,CUST09375,78,freight
ORD0001281,SH0001962,2025-08-14T00:00:00,CUST09738,17,expedited
ORD0001282,SH0000430,2025-10-10T00:00:00,CUST05379,90,expedited
ORD0001283,SH0003829,2024-02-19T00:00:00,CUST03609,28,freight
ORD0001284,SH0002772,2025-05-12T00:00:00,CUST08863,67,freight
ORD0001285,SH0001444,2024-05-29T00:00:00,CUST08410,47,freight
ORD0001286,SH0002632,2025-07-28T00:00:00,CUST08390,51,freight
ORD0001287,SH0002670,2024-04-17T00:00:00,CUST08947,99,expedited
ORD0001288,SH0003178,2024-08-28T00:00:00,CUST09427,60,expedited
ORD0001289,SH0002853,2024-09-05T00:00:00,CUST00838,92,freight
ORD0001290,SH0000035,2025-10-22T00:00:00,CUST00066,61,standard
ORD0001291,SH0002033,2025-08-24T00:00:00,CUST04662,79,freight
ORD0001292,SH0002505,2025-10-31T00:00:00,CUST04869,36,expedited
ORD0001293,SH0001894,2025-12-01T00:00:00,CUST04139,40,expedited
ORD0001294,SH0000451,2024-02-14T00:00:00,CUST07403,52,freight
ORD0001295,SH0003709,2024-06-23T00:00:00,CUST06980,18,expedited
ORD0001296,SH0002622,2024-12-17T00:00:00,CUST04666,84,standard
ORD0001297,SH0001219,2025-04-07T00:00:00,CUST05810,73,standard
ORD0001298,SH0002823,2025-02-04T00:00:00,CUST00507,94,expedited
ORD0001299,SH0001021,2024-12-15T00:00:00,CUST09498,84,freight
ORD0001300,SH0000857,2025-09-17T00:00:00,CUST08449,43,freight
ORD0001301,SH0002608,2025-08-04T00:00:00,CUST00887,60,freight
ORD0001302,SH0002883,2025-08-09T00:00:00,CUST07031,47,freight
ORD0001303,SH0003502,2024-11-17T00:00:00,CUST07380,65,standard
ORD0001304,SH0003776,2025-11-19T00:00:00,CUST08140,43,expedited
ORD0001305,SH0002727,2025-07-19T00:00:00,CUST01180,49,expedited
ORD0001306,SH0002155,2024-11-12T00:00:00,CUST03573,40,freight
ORD0001307,SH0000159,2025-05-15T00:00:00,CUST03449,8,expedited
ORD0001308,SH0002671,2025-11-17T00:00:00,CUST01603,88,expedited
ORD0001309,SH0001907,2025-02-01T00:00:00,CUST01538,88,freight
ORD0001310,SH0003522,2024-07-16T00:00:00,CUST05182,85,standard
ORD0001311,SH0002629,2025-10-03T00:00:00,CUST00042,63,freight
ORD0001312,SH0002189,2024-08-11T00:00:00,CUST06355,75,standard
ORD0001313,SH0000608,2024-07-14T00:00:00,CUST03233,92,freight
ORD0001314,SH0002052,2024-11-25T00:00:00,CUST04628,2,standard
ORD0001315,SH0003703,2024-07-12T00:00:00,CUST06697,75,freight
ORD0001316,SH0002474,2024-12-14T00:00:00,CUST02128,71,expedited
ORD0001317,SH0002793,2024-02-14T00:00:00,CUST03068,29,standard
ORD0001318,SH0003133,2024-05-21T00:00:00,CUST06432,41,standard
ORD0001319,SH0000649,2025-04-14T00:00:00,CUST03897,41,freight
ORD0001320,SH0002748,2024-12-04T00:00:00,CUST01947,37,freight
ORD0001321,SH0001845,2024-06-08T00:00:00,CUST04300,77,freight
ORD0001322,SH0000219,2024-07-11T00:00:00,CUST02288,17,standard
ORD0001323,SH0001097,2025-05-08T00:00:00,CUST07983,10,expedited
ORD0001324,SH0001736,2025-09-19T00:00:00,CUST05402,5,freight
ORD0001325,SH0000995,2024-12-31T00:00:00,CUST05143,48,expedited
ORD0001326,SH0002846,2025-04-07T00:00:00,CUST00686,20,standard
ORD0001327,SH0000167,2025-02-24T00:00:00,CUST01860,61,expedited
ORD0001328,SH0000301,2024-07-18T00:00:00,CUST06850,40,expedited
ORD0001329,SH0003838,2025-01-04T00:00:00,CUST09234,36,expedited
ORD0001330,SH0003273,2025-02-05T00:00:00,CUST01821,99,standard
ORD0001331,SH0000441,2025-07-18T00:00:00,CUST09235,32,freight
ORD0001332,SH0002445,2024-04-05T00:00:00,CUST02416,62,freight
ORD0001333,SH0002999,2024-01-15T00:00:00,CUST06856,42,standard
ORD0001334,SH0001792,2025-02-18T00:00:00,CUST01693,20,standard
ORD0001335,SH0003560,2024-06-02T00:00:00,CUST08864,84,standard
ORD0001336,SH0002687,2025-10-09T00:00:00,CUST00432,47,expedited
ORD0001337,SH0001212,2024-10-17T00:00:00,CUST06868,72,freight
ORD0001338,SH0001444,2024-09-11T00:00:00,CUST00071,33,expedited
ORD0001339,SH0001514,2024-11-27T00:00:00,CUST05572,75,expedited
ORD0001340,SH0000209,2024-05-09T00:00:00,CUST06682,28,freight
ORD0001341,SH0001363,2025-03-14T00:00:00,CUST00108,64,expedited
ORD0001342,SH0001995,2025-07-05T00:00:00,CUST09924,87,expedited
ORD0001343,SH0003780,2024-08-09T00:00:00,CUST03802,83,standard
ORD0001344,SH0001999,2025-02-23T00:00:00,CUST03140,74,freight
ORD0001345,SH0002460,2024-03-04T00:00:00,CUST04306,87,expedited
ORD0001346,SH0000144,2024-01-30T00:00:00,CUST08512,23,freight
ORD0001347,SH0003038,2024-09-07T00:00:00,CUST06558,73,expedited
ORD0001348,SH0002952,2025-11-07T00:00:00,CUST02328,55,freight
ORD0001349,SH0000071,2024-07-07T00:00:00,CUST03010,20,standard
ORD0001350,SH0002311,2025-03-30T00:00:00,CUST06136,44,freight
ORD0001351,SH0000095,2025-02-14T00:00:00,CUST01706,59,freight
ORD0001352,SH0000152,2025-03-18T00:00:00,CUST07573,4,freight
ORD0001353,SH0000274,2024-12-14T00:00:00,CUST01766,23,standard
ORD0001354,SH0000228,2024-07-31T00:00:00,CUST09568,27,expedited
ORD0001355,SH0001267,2025-09-18T00:00:00,CUST00543,59,expedited
ORD0001356,SH0002454,2025-05-02T00:00:00,CUST02680,15,expedited
ORD0001357,SH0000746,2024-03-16T00:00:00,CUST09031,84,standard
ORD0001358,SH0002809,2024-08-31T00:00:00,CUST03788,76,freight
ORD0001359,SH0002601,2024-03-15T00:00:00,CUST09769,21,freight
ORD0001360,SH0003767,2025-01-21T00:00:00,CUST09984,19,standard
ORD0001361,SH0000010,2024-12-11T00:00:00,CUST03675,4,expedited
ORD0001362,SH0000348,2024-06-12T00:00:00,CUST02839,54,standard
ORD0001363,SH0003546,2024-02-26T00:00:00,CUST09162,17,standard
ORD0001364,SH0002092,2024-08-26T00:00:00,CUST07590,57,freight
ORD0001365,SH0001145,2024-07-05T00:00:00,CUST07438,100,standard
ORD0001366,SH0001292,2024-10-19T00:00:00,CUST09169,42,expedited
ORD0001367,SH0003011,2025-07-08T00:00:00,CUST08772,57,standard
ORD0001368,SH0003648,2025-07-14T00:00:00,CUST02380,8,expedited
ORD0001369,SH0000792,2024-06-03T00:00:00,CUST02601,89,freight
ORD0001370,SH0002123,2025-12-11T00:00:00,CUST00422,11,standard
ORD0001371,SH0001726,2025-08-13T00:00:00,CUST09067,7,expedited
ORD0001372,SH0001059,2025-03-01T00:00:00,CUST06866,47,freight
ORD0001373,SH0002374,2024-11-27T00:00:00,CUST02250,95,expedited
ORD0001374,SH0002011,2025-02-22T00:00:00,CUST00215,73,expedited
ORD0001375,SH0003352,2025-12-10T00:00:00,CUST00318,83,expedited
ORD0001376,SH0003629,2024-09-28T00:00:00,CUST07208,20,freight
ORD0001377,SH0002570,2024-09-20T00:00:00,CUST05613,23,expedited
ORD0001378,SH0001888,2024-08-10T00:00:00,CUST07422,71,expedited
ORD0001379,SH0002846,2024-09-13T00:00:00,CUST07688,64,freight
ORD0001380,SH0003711,2025-07-03T00:00:00,CUST04274,2,expedited
ORD0001381,SH0000014,2025-12-14T00:00:00,CUST09928,35,expedited
ORD0001382,SH0001302,2025-05-05T00:00:00,CUST07669,59,standard
ORD0001383,SH0001777,2024-03-29T00:00:00,CUST02331,79,freight
ORD0001384,SH0002048,2025-09-13T00:00:00,CUST07434,20,freight
ORD0001385,SH0001254,2024-06-07T00:00:00,CUST06535,67,standard
ORD0001386,SH0003258,2025-09-05T00:00:00,CUST02233,66,standard
ORD0001387,SH0003660,2025-02-14T00:00:00,CUST01166,91,freight
ORD0001388,SH0003096,2025-01-21T00:00:00,CUST04213,16,expedited
ORD0001389,SH0000109,2024-01-02T00:00:00,CUST05596,26,expedited
ORD0001390,SH0000305,2025-10-22T00:00:00,CUST08453,55,standard
ORD0001391,SH0001370,2025-01-31T00:00:00,CUST06517,70,freight
ORD0001392,SH0000043,2024-07-25T00:00:00,CUST01216,89,freight
ORD0001393,SH0001644,2025-01-22T00:00:00,CUST05007,61,freight
ORD0001394,SH0003432,2025-01-11T00:00:00,CUST01050,19,expedited
ORD0001395,SH0002386,2025-06-20T00:00:00,CUST03127,16,standard
ORD0001396,SH0003116,2024-09-25T00:00:00,CUST02187,72,freight
ORD0001397,SH0001478,2024-08-31T00:00:00,CUST06112,87,freight
ORD0001398,SH0001106,2024-03-26T00:00:00,CUST06535,3,standard
ORD0001399,SH0002362,2025-09-10T00:00:00,CUST01402,79,freight
ORD0001400,SH0002789,2024-09-24T00:00:00,CUST09112,3,freight
ORD0001401,SH0001802,2024-01-03T00:00:00,CUST01941,61,standard
ORD0001402,SH0002835,2025-06-10T00:00:00,CUST06559,63,standard
ORD0001403,SH0001503,2024-06-23T00:00:00,CUST00645,62,expedited
ORD0001404,SH0002657,2024-04-15T00:00:00,CUST00898,61,expedited
ORD0001405,SH0000238,2024-10-18T00:00:00,CUST03704,29,expedited
ORD0001406,SH0003993,2025-07-15T00:00:00,CUST09486,48,freight
ORD0001407,SH0001813,2025-09-03T00:00:00,CUST06214,58,freight
ORD0001408,SH0000621,2025-10-25T00:00:00,CUST04811,53,standard
ORD0001409,SH0002743,2024-02-24T00:00:00,CUST05366,9,standard
ORD0001410,SH0000143,2025-08-07T00:00:00,CUST00008,7,freight
ORD0001411,SH0001920,2024-02-22T00:00:00,CUST01738,64,freight
ORD0001412,SH0003018,2025-01-05T00:00:00,CUST00460,93,standard
ORD0001413,SH0000048,2025-01-16T00:00:00,CUST00787,20,expedited
ORD0001414,SH0002724,2024-10-22T00:00:00,CUST09262,61,standard
ORD0001415,SH0002810,2025-10-03T00:00:00,CUST03762,91,freight
ORD0001416,SH0002530,2024-06-28T00:00:00,CUST00536,11,standard
ORD0001417,SH0002763,2024-06-25T00:00:00,CUST07711,47,freight
ORD0001418,SH0003238,2025-09-09T00:00:00,CUST07755,35,freight
ORD0001419,SH0001887,2025-11-21T00:00:00,CUST05468,82,standard
ORD0001420,SH0003555,2025-09-05T00:00:00,CUST06918,42,freight
ORD0001421,SH0003551,2025-04-07T00:00:00,CUST05066,33,standard
ORD0001422,SH0001419,2024-06-03T00:00:00,CUST06284,85,freight
ORD0001423,SH0002787,2025-09-22T00:00:00,CUST04225,86,freight
ORD0001424,SH0000678,2024-02-27T00:00:00,CUST04608,11,expedited
ORD0001425,SH0001164,2024-04-25T00:00:00,CUST05721,100,freight
ORD0001426,SH0000865,2025-03-27T00:00:00,CUST04779,6,freight
ORD0001427,SH0003484,2025-01-10T00:00:00,CUST01522,25,standard
ORD0001428,SH0001878,2025-09-19T00:00:00,CUST03764,57,expedited
ORD0001429,SH0003261,2025-02-08T00:00:00,CUST09395,99,freight
ORD0001430,SH0002490,2025-04-03T00:00:00,CUST06214,69,standard
ORD0001431,SH0003045,2025-11-23T00:00:00,CUST06172,99,standard
ORD0001432,SH0003430,2025-06-26T00:00:00,CUST05246,44,expedited
ORD0001433,SH0003140,2024-03-31T00:00:00,CUST07500,39,freight
ORD0001434,SH0002692,2024-02-17T00:00:00,CUST05950,67,expedited
ORD0001435,SH0002520,2025-02-04T00:00:00,CUST08457,66,standard
ORD0001436,SH0001126,2024-10-06T00:00:00,CUST09637,79,standard
ORD0001437,SH0002111,2024-02-29T00:00:00,CUST03464,44,freight
ORD0001438,SH0001641,2024-06-24T00:00:00,CUST04640,95,standard
ORD0001439,SH0002760,2024-12-30T00:00:00,CUST07277,33,expedited
ORD0001440,SH0001354,2024-01-28T00:00:00,CUST09255,80,freight
ORD0001441,SH0002284,2025-03-23T00:00:00,CUST03425,24,expedited
ORD0001442,SH0001531,2024-09-06T00:00:00,CUST05199,19,expedited
ORD0001443,SH0003017,2025-08-28T00:00:00,CUST01790,13,standard
ORD0001444,SH0000370,2025-12-09T00:00:00,CUST00929,90,freight
ORD0001445,SH0001523,2025-12-10T00:00:00,CUST01160,69,expedited
ORD0001446,SH0001680,2025-11-24T00:00:00,CUST06951,66,freight
ORD0001447,SH0002268,2025-11-15T00:00:00,CUST05267,77,standard
ORD0001448,SH0003352,2024-06-18T00:00:00,CUST01251,32,expedited
ORD0001449,SH0003386,2025-08-13T00:00:00,CUST06751,16,freight
ORD0001450,SH0002727,2024-08-02T00:00:00,CUST00857,85,expedited
ORD0001451,SH0002962,2025-12-12T00:00:00,CUST03253,84,expedited
ORD0001452,SH0002839,2025-06-28T00:00:00,CUST00136,98,standard
