shipment_id,product_id,warehouse_id,shipped_at,delivered_at,status,quantity,carrier
SH0000935,PR00135,WH010,2024-07-10T00:00:00,2024-07-15T00:00:00,delivered,4949,DHL
SH0000936,PR00344,WH003,2025-03-20T00:00:00,2025-03-30T00:00:00,delivered,3236,FedEx
SH0000937,PR00006,WH005,2025-11-02T00:00:00,2025-11-11T00:00:00,delivered,3319,USPS
SH0000938,PR00371,WH015,2024-11-06T00:00:00,2024-11-17T00:00:00,in_transit,2956,Maersk
SH0000939,PR00154,WH002,2024-05-08T00:00:00,2024-06-01T00:00:00,delivered,917,FedEx
SH0000940,PR00356,WH006,2024-01-28T00:00:00,2024-02-02T00:00:00,delivered,1190,UPS
SH0000941,PR00223,WH017,2024-07-14T00:00:00,2024-07-17T00:00:00,delivered,3797,UPS
SH0000942,PR00242,WH013,2024-01-23T00:00:00,2024-01-26T00:00:00,delivered,1249,Maersk
SH0000943,PR00248,WH015,2024-01-21T00:00:00,2024-03-08T00:00:00,delivered,1988,UPS
SH0000944,PR00150,WH018,2025-02-05T00:00:00,2025-02-07T00:00:00,delivered,842,Maersk
SH0000945,PR00212,WH015,2025-08-15T00:00:00,2025-08-26T00:00:00,delivered,2383,FedEx
SH0000946,PR00249,WH012,2025-05-12T00:00:00,2025-05-22T00:00:00,delivered,3997,UPS
SH0000947,PR00365,WH001,2025-06-24T00:00:00,2025-06-26T00:00:00,delivered,2588,USPS
SH0000948,PR00032,WH008,2025-10-25T00:00:00,2025-11-02T00:00:00,in_transit,958,Maersk
SH0000949,PR00318,WH011,2025-04-04T00:00:00,2025-04-12T00:00:00,delivered,2360,UPS
SH0000950,PR00240,WH011,2025-03-24T00:00:00,2025-03-29T00:00:00,delivered,4815,DHL
SH0000951,PR00308,WH014,2024-05-14T00:00:00,2024-05-20T00:00:00,delivered,3198,Maersk
SH0000952,PR00344,WH011,2025-04-28T00:00:00,2025-05-02T00:00:00,delivered,2314,FedEx
SH0000953,PR00341,WH015,2024-05-12T00:00:00,2024-05-16T00:00:00,delivered,4963,Maersk
SH0000954,PR00051,WH013,2025-05-20T00:00:00,2025-05-26T00:00:00,delivered,4562,FedEx
SH0000955,PR00009,WH011,2024-09-24T00:00:00,2024-10-01T00:00:00,delivered,1432,USPS
SH0000956,PR00016,WH002,2024-12-11T00:00:00,2024-12-19T00:00:00,delivered,1858,FedEx
SH0000957,PR00287,WH007,2025-05-13T00:00:00,2025-06-10T00:00:00,lost,2911,FedEx
SH0000958,PR00394,WH017,2024-09-30T00:00:00,2024-10-04T00:00:00,in_transit,4223,USPS
SH0000959,PR00342,WH003,2024-02-21T00:00:00,2024-03-01T00:00:00,delivered,909,FedEx
SH0000960,PR00312,WH019,2024-04-14T00:00:00,2024-04-24T00:00:00,delivered,864,UPS
SH0000961,PR00322,WH003,2024-07-29T00:00:00,2024-08-05T00:00:00,delivered,2394,Maersk
SH0000962,PR00390,WH016,2025-05-25T00:00:00,2025-05-28T00:00:00,delivered,2980,DHL
SH0000963,PR00070,WH003,2024-07-25T00:00:00,2024-08-03T00:00:00,delayed,54,UPS
SH0000964,PR00242,WH010,2024-10-20T00:00:00,2024-10-30T00:00:00,delivered,2180,DHL
SH0000965,PR00366,WH013,2025-01-04T00:00:00,2025-01-16T00:00:00,delivered,1242,USPS
SH0000966,PR00215,WH007,2024-05-21T00:00:00,2024-05-29T00:00:00,delivered,3354,Maersk
SH0000967,PR00264,WH011,2024-01-31T00:00:00,2024-02-09T00:00:00,delivered,82,USPS
SH0000968,PR00035,WH002,2024-12-12T00:00:00,2025-01-11T00:00:00,delivered,1347,Maersk
SH0000969,PR00031,WH012,2024-02-07T00:00:00,2024-02-19T00:00:00,delayed,1237,USPS
SH0000970,PR00029,WH016,2024-10-29T00:00:00,2024-11-06T00:00:00,delivered,4536,DHL
SH0000971,PR00369,WH010,2024-12-18T00:00:00,2024-12-20T00:00:00,in_transit,4324,USPS
SH0000972,PR00075,WH012,2025-04-01T00:00:00,2025-04-13T00:00:00,delivered,4460,USPS
SH0000973,PR00316,WH014,2025-12-15T00:00:00,2025-12-22T00:00:00,in_transit,3314,UPS
SH0000974,PR00154,WH002,2024-02-07T00:00:00,2024-03-15T00:00:00,delivered,1033,USPS
SH0000975,PR00276,WH009,2024-08-06T00:00:00,2024-08-09T00:00:00,delivered,2558,USPS
SH0000976,PR00174,WH005,2024-01-24T00:00:00,2024-01-26T00:00:00,in_transit,4424,USPS
SH0000977,PR00132,WH007,2024-11-07T00:00:00,2024-11-15T00:00:00,delayed,905,FedEx
SH0000978,PR00190,WH008,2025-10-04T00:00:00,2025-10-14T00:00:00,delivered,392,FedEx
SH0000979,PR00229,WH009,2025-08-09T00:00:00,2025-08-11T00:00:00,delivered,1935,USPS
SH0000980,PR00289,WH017,2025-09-01T00:00:00,2025-09-06T00:00:00,delivered,2331,USPS
SH0000981,PR00344,WH004,2025-01-21T00:00:00,2025-01-31T00:00:00,delivered,863,DHL
SH0000982,PR00264,WH018,2024-07-16T00:00:00,2024-07-23T00:00:00,delivered,1201,Maersk
SH0000983,PR00210,WH002,2024-04-04T00:00:00,2024-04-06T00:00:00,delivered,1066,Maersk
SH0000984,PR00109,WH014,2024-03-20T00:00:00,2024-03-27T00:00:00,delivered,3300,USPS
SH0000985,PR00286,WH016,2025-02-08T00:00:00,2025-03-27T00:00:00,delivered,4087,Maersk
SH0000986,PR00225,WH015,2025-03-02T00:00:00,2025-03-06T00:00:00,delivered,1042,Maersk
SH0000987,PR00364,WH014,2024-05-12T00:00:00,2024-05-22T00:00:00,in_transit,968,UPS
SH0000988,PR00233,WH015,2024-02-03T00:00:00,2024-02-07T00:00:00,delayed,3026,FedEx
SH0000989,PR00308,WH013,2024-04-22T00:00:00,2024-04-25T00:00:00,delivered,2373,FedEx
SH0000990,PR00267,WH004,2024-04-30T00:00:00,2024-05-07T00:00:00,delivered,3068,DHL
SH0000991,PR00150,WH015,2024-01-29T00:00:00,2024-02-02T00:00:00,delivered,4831,Maersk
SH0000992,PR00024,WH009,2024-10-17T00:00:00,2024-10-22T00:00:00,delivered,4005,FedEx
SH0000993,PR00062,WH017,2024-12-23T00:00:00,2025-01-14T00:00:00,in_transit,3421,Maersk
SH0000994,PR00293,WH009,2025-08-02T00:00:00,2025-08-11T00:00:00,delayed,3091,Maersk
SH0000995,PR00368,WH019,2024-05-15T00:00:00,2024-05-19T00:00:00,delivered,3776,Maersk
SH0000996,PR00341,WH014,2024-06-01T00:00:00,2024-06-08T00:00:00,delivered,3356,Maersk
SH0000997,PR00119,WH012,2024-12-13T00:00:00,2024-12-23T00:00:00,delivered,3630,DHL
SH0000998,PR00330,WH002,2024-06-18T00:00:00,2024-06-20T00:00:00,delivered,2531,USPS
SH0000999,PR00330,WH003,2025-10-21T00:00:00,2025-10-31T00:00:00,delivered,4439,USPS
SH0001000,PR00387,WH001,2025-08-06T00:00:00,2025-08-16T00:00:00,delivered,3899,USPS
SH0001001,PR00009,WH003,2025-11-05T00:00:00,2025-11-15T00:00:00,delivered,156,DHL
SH0001002,PR00105,WH007,2025-08-16T00:00:00,2025-08-25T00:00:00,delivered,4371,USPS
SH0001003,PR00164,WH012,2025-08-26T00:00:00,2025-08-28T00:00:00,delivered,191,DHL
SH0001004,PR00223,WH005,2025-02-28T00:00:00,2025-03-02T00:00:00,in_transit,2600,Maersk
SH0001005,PR00131,WH002,2024-04-27T00:00:00,2024-04-30T00:00:00,delivered,2338,UPS
SH0001006,PR00093,WH008,2024-04-01T00:00:00,2024-04-05T00:00:00,delivered,3337,UPS
SH0001007,PR00030,WH019,2024-11-29T00:00:00,2024-12-03T00:00:00,delivered,480,DHL
SH0001008,PR00199,WH003,2024-11-23T00:00:00,2024-11-27T00:00:00,delivered,2656,DHL
SH0001009,PR00192,WH003,2024-02-23T00:00:00,2024-02-28T00:00:00,delivered,4891,USPS
SH0001010,PR00121,WH015,2025-06-04T00:00:00,2025-06-14T00:00:00,delivered,943,DHL
SH0001011,PR00031,WH010,2025-04-20T00:00:00,2025-04-30T00:00:00,delivered,3967,FedEx
SH0001012,PR00208,WH007,2024-01-20T00:00:00,2024-01-26T00:00:00,delivered,4802,FedEx
SH0001013,PR00126,WH017,2025-10-29T00:00:00,2025-11-02T00:00:00,delivered,3333,Maersk
SH0001014,PR00042,WH016,2024-07-27T00:00:00,2024-07-31T00:00:00,delivered,1378,UPS
SH0001015,PR00275,WH013,2025-07-22T00:00:00,2025-07-31T00:00:00,delivered,3807,USPS
SH0001016,PR00148,WH005,2024-01-01T00:00:00,2024-01-03T00:00:00,delayed,3951,DHL
SH0001017,PR00306,WH008,2025-11-27T00:00:00,2025-12-29T00:00:00,lost,1743,USPS
SH0001018,PR00261,WH009,2024-02-16T00:00:00,2024-03-12T00:00:00,delivered,4613,FedEx
SH0001019,PR00153,WH002,2025-02-08T00:00:00,2025-02-11T00:00:00,in_transit,4559,DHL
SH0001020,PR00221,WH006,2025-09-17T00:00:00,2025-09-27T00:00:00,delayed,2608,DHL
SH0001021,PR00325,WH008,2025-04-08T00:00:00,2025-04-14T00:00:00,delivered,2635,DHL
SH0001022,PR00107,WH014,2025-09-05T00:00:00,2025-09-12T00:00:00,delivered,1096,FedEx
SH0001023,PR00311,WH015,2024-01-05T00:00:00,2024-01-07T00:00:00,delivered,3385,USPS
SH0001024,PR00356,WH015,2025-02-06T00:00:00,2025-02-16T00:00:00,delivered,636,USPS
SH0001025,PR00015,WH014,2025-11-19T00:00:00,2025-11-22T00:00:00,delivered,3084,USPS
SH0001026,PR00183,WH012,2024-06-30T00:00:00,2024-07-02T00:00:00,delivered,3035,UPS
SH0001027,PR00227,WH000,2024-08-14T00:00:00,2024-08-16T00:00:00,delivered,2932,UPS
SH0001028,PR00046,WH019,2025-10-02T00:00:00,2025-10-08T00:00:00,in_transit,1812,UPS
SH0001029,PR00252,WH011,2024-02-07T00:00:00,2024-02-13T00:00:00,delivered,4965,UPS
SH0001030,PR00003,WH006,2025-10-15T00:00:00,2025-10-23T00:00:00,delivered,2273,USPS
SH0001031,PR00256,WH015,2024-06-23T00:00:00,2024-07-30T00:00:00,delivered,4635,USPS
SH0001032,PR00289,WH005,2024-03-07T00:00:00,2024-03-18T00:00:00,delivered,533,UPS
SH0001033,PR00132,WH018,2024-08-21T00:00:00,2024-08-31T00:00:00,delivered,2248,UPS
SH0001034,PR00347,WH000,2025-12-10T00:00:00,2026-01-20T00:00:00,delivered,2072,USPS
SH0001035,PR00232,WH000,2025-03-13T00:00:00,2025-03-25T00:00:00,delivered,425,DHL
SH0001036,PR00221,WH013,2024-10-07T00:00:00,2024-10-10T00:00:00,delivered,3823,Maersk
SH0001037,PR00185,WH016,2024-02-14T00:00:00,2024-02-19T00:00:00,delivered,3442,USPS
SH0001038,PR00229,WH010,2024-01-06T00:00:00,2024-01-14T00:00:00,delivered,671,USPS
SH0001039,PR00012,WH007,2025-12-07T00:00:00,2025-12-15T00:00:00,delayed,2048,UPS
SH0001040,PR00084,WH010,2024-11-14T00:00:00,2024-11-17T00:00:00,delivered,793,FedEx
SH0001041,PR00245,WH013,2024-01-25T00:00:00,2024-02-05T00:00:00,delivered,2739,DHL
SH0001042,PR00126,WH003,2025-04-29T00:00:00,2025-05-04T00:00:00,delayed,446,DHL
SH0001043,PR00266,WH007,2024-03-15T00:00:00,2024-03-26T00:00:00,delivered,784,Maersk
SH0001044,PR00296,WH003,2024-03-28T00:00:00,2024-03-30T00:00:00,delayed,3092,DHL
SH0001045,PR00355,WH002,2024-05-10T00:00:00,2024-05-12T00:00:00,delayed,3621,FedEx
SH0001046,PR00154,WH019,2025-10-03T00:00:00,2025-11-05T00:00:00,delivered,458,USPS
SH0001047,PR00026,WH009,2025-01-25T00:00:00,2025-02-02T00:00:00,delivered,3368,UPS
SH0001048,PR00306,WH019,2024-01-11T00:00:00,2024-02-14T00:00:00,delivered,3508,USPS
SH0001049,PR00317,WH003,2024-12-13T00:00:00,2024-12-25T00:00:00,delayed,213,Maersk
SH0001050,PR00264,WH010,2025-08-24T00:00:00,2025-08-29T00:00:00,delivered,101,USPS
SH0001051,PR00365,WH002,2025-08-30T00:00:00,2025-09-04T00:00:00,delayed,1033,USPS
SH0001052,PR00131,WH011,2025-03-07T00:00:00,2025-03-16T00:00:00,delivered,3643,UPS
SH0001053,PR00124,WH004,2024-02-15T00:00:00,2024-02-17T00:00:00,delivered,4789,Maersk
SH0001054,PR00262,WH011,2024-11-14T00:00:00,2024-11-25T00:00:00,in_transit,1193,UPS
SH0001055,PR00240,WH009,2025-09-09T00:00:00,2025-09-16T00:00:00,delivered,67,USPS
SH0001056,PR00300,WH004,2024-02-28T00:00:00,2024-03-04T00:00:00,delivered,4584,FedEx
SH0001057,PR00216,WH011,2024-07-19T00:00:00,2024-07-24T00:00:00,delivered,1649,FedEx
SH0001058,PR00174,WH006,2025-11-14T00:00:00,2025-11-23T00:00:00,delivered,3829,USPS
SH0001059,PR00354,WH010,2025-08-15T00:00:00,2025-08-26T00:00:00,delayed,2455,Maersk
SH0001060,PR00168,WH005,2024-04-17T00:00:00,2024-04-26T00:00:00,in_transit,346,Maersk
SH0001061,PR00112,WH000,2025-10-16T00:00:00,2025-10-21T00:00:00,delivered,3822,USPS
SH0001062,PR00109,WH007,2025-05-07T00:00:00,2025-05-14T00:00:00,in_transit,3080,UPS
SH0001063,PR00204,WH005,2024-01-07T00:00:00,2024-01-14T00:00:00,delivered,2932,FedEx
SH0001064,PR00284,WH003,2024-05-25T00:00:00,2024-06-23T00:00:00,delivered,4798,DHL
SH0001065,PR00022,WH000,2024-07-22T00:00:00,2024-07-27T00:00:00,delivered,1794,DHL
SH0001066,PR00368,WH005,2024-12-13T00:00:00,2024-12-23T00:00:00,delivered,1606,FedEx
SH0001067,PR00090,WH008,2024-04-13T00:00:00,2024-04-15T00:00:00,in_transit,1125,Maersk
SH0001068,PR00335,WH003,2024-12-12T00:00:00,2024-12-17T00:00:00,delivered,1968,DHL
SH0001069,PR00190,WH005,2025-06-23T00:00:00,2025-07-04T00:00:00,in_transit,536,FedEx
SH0001070,PR00073,WH004,2024-07-13T00:00:00,2024-07-18T00:00:00,delivered,3066,DHL
SH0001071,PR00306,WH013,2025-10-13T00:00:00,2025-11-09T00:00:00,delayed,4812,UPS
SH0001072,PR00274,WH009,2024-06-01T00:00:00,2024-06-08T00:00:00,delivered,2295,UPS
SH0001073,PR00260,WH018,2025-05-15T00:00:00,2025-05-20T00:00:00,delivered,3856,USPS
SH0001074,PR00033,WH005,2025-06-04T00:00:00,2025-06-12T00:00:00,delivered,4172,DHL
SH0001075,PR00255,WH016,2025-04-20T00:00:00,2025-04-24T00:00:00,delivered,3063,USPS
SH0001076,PR00355,WH015,2025-05-21T00:00:00,2025-05-30T00:00:00,delivered,3285,USPS
SH0001077,PR00332,WH001,2024-07-31T00:00:00,2024-08-05T00:00:00,in_transit,3704,UPS
SH0001078,PR00202,WH006,2024-11-09T00:00:00,2024-11-17T00:00:00,in_transit,4681,UPS
SH0001079,PR00191,WH008,2025-07-17T00:00:00,2025-08-08T00:00:00,delivered,689,DHL
SH0001080,PR00227,WH016,2024-12-26T00:00:00,2024-12-31T00:00:00,delivered,3812,USPS
SH0001081,PR00318,WH010,2025-03-12T00:00:00,2025-03-21T00:00:00,delivered,3351,DHL
SH0001082,PR00254,WH010,2024-10-06T00:00:00,2024-10-14T00:00:00,delivered,3619,UPS
SH0001083,PR00135,WH002,2025-01-02T00:00:00,2025-01-05T00:00:00,delivered,4111,USPS
SH0001084,PR00279,WH002,2024-10-10T00:00:00,2024-11-28T00:00:00,delivered,972,FedEx
SH0001085,PR00184,WH001,2025-07-13T00:00:00,2025-07-18T00:00:00,delivered,2698,DHL
SH0001086,PR00154,WH008,2024-07-14T00:00:00,2024-08-25T00:00:00,delivered,1130,USPS
SH0001087,PR00133,WH000,2024-11-02T00:00:00,2024-11-08T00:00:00,in_transit,3309,Maersk
SH0001088,PR00296,WH000,2025-04-28T00:00:00,2025-05-10T00:00:00,delivered,1223,Maersk
SH0001089,PR00116,WH007,2024-08-02T00:00:00,2024-08-11T00:00:00,delivered,4809,USPS
SH0001090,PR00387,WH014,2025-04-17T00:00:00,2025-04-24T00:00:00,delivered,2565,UPS
SH0001091,PR00219,WH013,2024-08-02T00:00:00,2024-08-11T00:00:00,delivered,4575,FedEx
SH0001092,PR00191,WH004,2025-08-14T00:00:00,2025-09-30T00:00:00,delivered,80,Maersk
SH0001093,PR00337,WH011,2024-12-13T00:00:00,2024-12-18T00:00:00,delivered,3305,USPS
SH0001094,PR00153,WH010,2025-08-24T00:00:00,2025-08-26T00:00:00,delivered,264,UPS
SH0001095,PR00078,WH010,2025-08-04T00:00:00,2025-08-16T00:00:00,delivered,4980,USPS
SH0001096,PR00200,WH012,2024-07-28T00:00:00,2024-08-05T00:00:00,delivered,3166,UPS
SH0001097,PR00243,WH003,2024-12-02T00:00:00,2024-12-13T00:00:00,delayed,2496,FedEx
SH0001098,PR00087,WH003,2025-11-22T00:00:00,2025-12-02T00:00:00,delivered,4943,Maersk
SH0001099,PR00013,WH005,2024-07-22T00:00:00,2024-07-25T00:00:00,delayed,3162,DHL
SH0001100,PR00105,WH007,2024-10-25T00:00:00,2024-11-06T00:00:00,delivered,3725,FedEx
SH0001101,PR00188,WH016,2024-01-12T00:00:00,2024-01-16T00:00:00,delivered,3366,Maersk
SH0001102,PR00080,WH003,2024-05-12T00:00:00,2024-05-22T00:00:00,delivered,564,Maersk
SH0001103,PR00105,WH004,2024-07-29T00:00:00,2024-08-04T00:00:00,delivered,3890,UPS
SH0001104,PR00309,WH018,2024-11-13T00:00:00,2024-11-24T00:00:00,delivered,3760,DHL
SH0001105,PR00103,WH000,2024-05-26T00:00:00,2024-06-04T00:00:00,delivered,3271,USPS
SH0001106,PR00126,WH016,2024-12-02T00:00:00,2024-12-13T00:00:00,in_transit,3770,Maersk
SH0001107,PR00294,WH001,2024-04-03T00:00:00,2024-04-09T00:00:00,delivered,3739,DHL
SH0001108,PR00358,WH009,2025-02-04T00:00:00,2025-02-15T00:00:00,in_transit,1435,Maersk
SH0001109,PR00127,WH005,2025-09-24T00:00:00,2025-10-02T00:00:00,delivered,1503,USPS
SH0001110,PR00048,WH012,2025-12-16T00:00:00,2025-12-18T00:00:00,delivered,1294,DHL
SH0001111,PR00321,WH017,2024-10-25T00:00:00,2024-11-06T00:00:00,delayed,1780,Maersk
SH0001112,PR00210,WH017,2024-05-04T00:00:00,2024-05-11T00:00:00,delivered,862,USPS
SH0001113,PR00392,WH010,2025-02-23T00:00:00,2025-03-29T00:00:00,delivered,1699,USPS
SH0001114,PR00022,WH014,2024-01-28T00:00:00,2024-01-31T00:00:00,delivered,3784,Maersk
SH0001115,PR00175,WH012,2024-07-18T00:00:00,2024-07-26T00:00:00,delivered,2053,FedEx
SH0001116,PR00363,WH004,2024-11-30T00:00:00,2024-12-12T00:00:00,delivered,3972,Maersk
SH0001117,PR00034,WH002,2025-07-15T00:00:00,2025-07-27T00:00:00,delivered,3586,UPS
SH0001118,PR00241,WH008,2024-06-14T00:00:00,2024-07-09T00:00:00,in_transit,4973,FedEx
SH0001119,PR00090,WH009,2024-05-07T00:00:00,2024-05-17T00:00:00,delivered,1380,FedEx
SH0001120,PR00343,WH000,2025-11-24T00:00:00,2025-11-30T00:00:00,delivered,2934,UPS
SH0001121,PR00110,WH001,2025-11-22T00:00:00,2025-12-02T00:00:00,delivered,392,USPS
SH0001122,PR00328,WH003,2025-02-03T00:00:00,2025-02-09T00:00:00,delivered,4901,FedEx
SH0001123,PR00024,WH012,2024-07-25T00:00:00,2024-07-30T00:00:00,delivered,1955,UPS
SH0001124,PR00046,WH000,2025-03-07T00:00:00,2025-03-09T00:00:00,delayed,2762,UPS
SH0001125,PR00348,WH002,2024-08-13T00:00:00,2024-08-16T00:00:00,delivered,1376,UPS
SH0001126,PR00022,WH013,2025-06-08T00:00:00,2025-06-11T00:00:00,in_transit,2644,USPS
SH0001127,PR00320,WH006,2025-10-01T00:00:00,2025-10-06T00:00:00,delayed,3237,Maersk
SH0001128,PR00061,WH007,2024-08-06T00:00:00,2024-08-09T00:00:00,delivered,1423,FedEx
SH0001129,PR00205,WH010,2024-01-13T00:00:00,2024-01-21T00:00:00,delivered,1804,FedEx
SH0001130,PR00336,WH008,2025-10-27T00:00:00,2025-11-07T00:00:00,delivered,552,UPS
SH0001131,PR00210,WH009,2025-09-05T00:00:00,2025-09-14T00:00:00,delayed,835,USPS
SH0001132,PR00291,WH005,2024-09-14T00:00:00,2024-09-17T00:00:00,delivered,3184,UPS
SH0001133,PR00170,WH005,2025-10-12T00:00:00,2025-10-19T00:00:00,delayed,3950,FedEx
SH0001134,PR00171,WH000,2025-09-15T00:00:00,2025-09-26T00:00:00,delivered,4187,UPS
SH0001135,PR00257,WH018,2024-01-14T00:00:00,2024-01-19T00:00:00,delivered,1017,DHL
SH0001136,PR00121,WH013,2024-09-06T00:00:00,2024-09-17T00:00:00,delivered,1127,DHL
SH0001137,PR00255,WH009,2024-07-25T00:00:00,2024-07-29T00:00:00,delivered,311,UPS
SH0001138,PR00371,WH019,2025-03-30T00:00:00,2025-04-06T00:00:00,delivered,2602,FedEx
SH0001139,PR00266,WH013,2025-10-25T00:00:00,2025-10-31T00:00:00,delivered,1877,DHL
SH0001140,PR00175,WH007,2024-07-29T00:00:00,2024-08-08T00:00:00,delivered,2035,UPS
SH0001141,PR00311,WH012,2025-06-17T00:00:00,2025-06-24T00:00:00,delivered,50,FedEx
SH0001142,PR00251,WH002,2024-07-16T00:00:00,2024-07-18T00:00:00,delivered,1160,UPS
SH0001143,PR00064,WH002,2024-06-26T00:00:00,2024-07-07T00:00:00,delivered,1675,UPS
SH0001144,PR00259,WH002,2025-03-12T00:00:00,2025-03-21T00:00:00,delivered,1619,UPS
SH0001145,PR00217,WH005,2025-09-12T00:00:00,2025-09-17T00:00:00,delivered,4723,Maersk
SH0001146,PR00325,WH006,2024-10-05T00:00:00,2024-10-14T00:00:00,delivered,2946,Maersk
SH0001147,PR00193,WH005,2025-04-27T00:00:00,2025-05-31T00:00:00,delivered,4993,Maersk
SH0001148,PR00389,WH004,2025-05-08T00:00:00,2025-05-10T00:00:00,delivered,3502,FedEx
SH0001149,PR00388,WH009,2025-09-01T00:00:00,2025-09-11T00:00:00,delivered,1440,DHL
SH0001150,PR00194,WH014,2024-11-09T00:00:00,2024-11-18T00:00:00,delivered,4606,USPS
SH0001151,PR00246,WH002,2024-12-07T00:00:00,2024-12-11T00:00:00,delivered,1604,UPS
SH0001152,PR00097,WH000,2024-01-14T00:00:00,2024-01-24T00:00:00,delivered,3066,Maersk
SH0001153,PR00207,WH013,2025-02-08T00:00:00,2025-02-15T00:00:00,delivered,2522,USPS
SH0001154,PR00036,WH013,2024-02-09T00:00:00,2024-02-12T00:00:00,delivered,4634,UPS
SH0001155,PR00099,WH013,2024-09-18T00:00:00,2024-09-25T00:00:00,delivered,4003,DHL
SH0001156,PR00356,WH001,2025-10-28T00:00:00,2025-11-05T00:00:00,delayed,2022,UPS
SH0001157,PR00244,WH001,2025-01-05T00:00:00,2025-01-17T00:00:00,delivered,232,UPS
SH0001158,PR00133,WH019,2025-04-11T00:00:00,2025-04-23T00:00:00,delivered,2027,USPS
SH0001159,PR00296,WH005,2024-01-13T00:00:00,2024-01-16T00:00:00,delivered,3149,Maersk
SH0001160,PR00361,WH018,2024-03-23T00:00:00,2024-04-02T00:00:00,delayed,3465,UPS
SH0001161,PR00218,WH008,2025-12-09T00:00:00,2025-12-15T00:00:00,delivered,4368,Maersk
SH0001162,PR00300,WH009,2025-02-25T00:00:00,2025-02-28T00:00:00,delivered,4691,DHL
SH0001163,PR00073,WH008,2024-08-02T00:00:00,2024-08-10T00:00:00,delivered,53,UPS
SH0001164,PR00251,WH000,2024-04-09T00:00:00,2024-04-12T00:00:00,delivered,3423,USPS
SH0001165,PR00213,WH009,2025-03-17T00:00:00,2025-03-21T00:00:00,delivered,1527,UPS
SH0001166,PR00101,WH015,2024-07-05T00:00:00,2024-08-10T00:00:00,delayed,3692,USPS
SH0001167,PR00108,WH005,2024-07-24T00:00:00,2024-08-14T00:00:00,delivered,1572,DHL
SH0001168,PR00209,WH014,2025-10-03T00:00:00,2025-11-21T00:00:00,delivered,1361,FedEx
SH0001169,PR00150,WH002,2025-01-21T00:00:00,2025-01-24T00:00:00,delivered,2803,FedEx
SH0001170,PR00299,WH007,2025-05-04T00:00:00,2025-06-08T00:00:00,delivered,826,FedEx
SH0001171,PR00031,WH008,2024-01-08T00:00:00,2024-01-20T00:00:00,delivered,343,FedEx
SH0001172,PR00108,WH016,2024-01-08T00:00:00,2024-02-09T00:00:00,delivered,2178,Maersk
SH0001173,PR00242,WH010,2025-09-10T00:00:00,2025-09-18T00:00:00,delivered,2811,DHL
SH0001174,PR00122,WH011,2025-11-12T00:00:00,2025-11-20T00:00:00,delivered,469,DHL
SH0001175,PR00169,WH003,2024-01-04T00:00:00,2024-01-13T00:00:00,in_transit,3292,UPS
SH0001176,PR00013,WH019,2024-05-05T00:00:00,2024-05-15T00:00:00,delivered,2037,DHL
SH0001177,PR00231,WH019,2025-12-03T00:00:00,2026-01-13T00:00:00,in_transit,4219,Maersk
SH0001178,PR00338,WH006,2024-01-04T00:00:00,2024-01-16T00:00:00,delayed,2640,FedEx
SH0001179,PR00324,WH011,2024-02-16T00:00:00,2024-02-23T00:00:00,delivered,1914,USPS
SH0001180,PR00248,WH012,2025-09-19T00:00:00,2025-11-03T00:00:00,delivered,3506,Maersk
SH0001181,PR00337,WH003,2025-01-29T00:00:00,2025-02-04T00:00:00,delivered,1173,USPS
SH0001182,PR00292,WH016,2024-02-02T00:00:00,2024-02-06T00:00:00,delivered,714,DHL
SH0001183,PR00344,WH017,2025-04-23T00:00:00,2025-04-27T00:00:00,in_transit,948,Maersk
SH0001184,PR00339,WH017,2024-09-03T00:00:00,2024-09-30T00:00:00,delivered,733,FedEx
SH0001185,PR00222,WH000,2024-06-13T00:00:00,2024-06-20T00:00:00,delayed,2297,UPS
SH0001186,PR00368,WH008,2025-11-12T00:00:00,2025-11-21T00:00:00,delayed,1009,UPS
SH0001187,PR00273,WH015,2024-04-02T00:00:00,2024-04-09T00:00:00,in_transit,4719,USPS
SH0001188,PR00033,WH010,2025-01-21T00:00:00,2025-01-29T00:00:00,delivered,4604,Maersk
SH0001189,PR00119,WH007,2024-09-22T00:00:00,2024-09-25T00:00:00,delivered,913,FedEx
SH0001190,PR00174,WH018,2024-07-11T00:00:00,2024-07-14T00:00:00,delivered,1044,DHL
SH0001191,PR00194,WH018,2024-01-02T00:00:00,2024-01-08T00:00:00,delivered,4388,UPS
SH0001192,PR00198,WH013,2024-11-23T00:00:00,2024-11-30T00:00:00,delivered,1035,USPS
SH0001193,PR00339,WH019,2025-08-27T00:00:00,2025-09-23T00:00:00,delivered,76,USPS
SH0001194,PR00235,WH010,2024-05-28T00:00:00,2024-06-03T00:00:00,in_transit,4095,Maersk
SH0001195,PR00075,WH019,2024-10-17T00:00:00,2024-10-21T00:00:00,delivered,282,USPS
SH0001196,PR00163,WH009,2025-05-29T00:00:00,2025-06-01T00:00:00,delivered,4702,Maersk
SH0001197,PR00323,WH006,2025-05-21T00:00:00,2025-05-27T00:00:00,delivered,3086,FedEx
SH0001198,PR00170,WH004,2024-08-03T00:00:00,2024-08-08T00:00:00,delivered,431,UPS
SH0001199,PR00249,WH012,2024-11-02T00:00:00,2024-11-14T00:00:00,delayed,1305,FedEx
SH0001200,PR00280,WH012,2024-12-11T00:00:00,2024-12-19T00:00:00,delivered,2854,Maersk
SH0001201,PR00200,WH002,2025-06-24T00:00:00,2025-06-30T00:00:00,delivered,1599,USPS
