flow_id,process_id,ip_id,bytes_sent,bytes_received,started_at
F00001415,P00000036,IP000614,1457809,1616114,2025-01-04T02:13:00
F00001416,P00000098,IP001426,3499612,3946483,2025-01-25T01:09:00
F00001417,P00001688,IP001445,4113267,3814983,2025-01-29T15:01:00
F00001418,P00003061,IP001185,1394261,4369163,2025-02-18T02:11:00
F00001419,P00002534,IP000007,2499605,70526,2025-02-03T18:55:00
F00001420,P00000289,IP000652,3932422,1704959,2025-03-02T16:14:00
F00001421,P00000151,IP000522,2588268,4393689,2025-01-06T03:33:00
F00001422,P00001426,IP001247,3195595,1736662,2025-03-04T22:51:00
F00001423,P00002661,IP000939,2865114,3465883,2025-02-08T16:54:00
F00001424,P00000662,IP002108,1268814,107997,2025-01-27T18:29:00
F00001425,P00001989,IP002212,27795,3601020,2025-02-01T16:23:00
F00001426,P00004773,IP001691,1163902,563001,2025-03-21T18:15:00
F00001427,P00004605,IP000262,863878,787647,2025-02-02T13:15:00
F00001428,P00001340,IP000321,3914463,4063729,2025-01-22T06:44:00
F00001429,P00004938,IP000003,3282584,3555984,2025-01-05T13:04:00
F00001430,P00003153,IP001606,2547839,4027949,2025-01-16T20:20:00
F00001431,P00001435,IP001008,1328529,3474170,2025-03-25T13:48:00
F00001432,P00002673,IP001146,2821046,85383,2025-03-06T13:00:00
F00001433,P00001576,IP002012,413189,1451566,2025-01-21T17:31:00
F00001434,P00004925,IP000126,1886786,4115245,2025-02-14T16:35:00
F00001435,P00002959,IP000810,903146,1685075,2025-03-28T17:00:00
F00001436,P00001272,IP001404,1058239,3759953,2025-02-19T10:52:00
F00001437,P00002703,IP000401,4882631,2871514,2025-01-14T16:11:00
F00001438,P00000388,IP001022,457365,3096748,2025-01-17T07:12:00
F00001439,P00003299,IP002275,516698,3825951,2025-02-01T18:10:00
F00001440,P00000549,IP001630,2766314,1273142,2025-01-04T16:22:00
F00001441,P00002326,IP001196,4545102,606132,2025-01-05T02:37:00
F00001442,P00004100,IP002455,4239093,1996207,2025-02-02T07:48:00
F00001443,P00004158,IP000693,33431,619453,2025-02-20T06:42:00
F00001444,P00002687,IP002404,3915908,3705456,2025-02-25T14:43:00
F00001445,P00004068,IP002352,748777,2064432,2025-01-16T20:28:00
F00001446,P00003276,IP001672,2953263,3694939,2025-02-06T05:48:00
F00001447,P00003390,IP000563,4262684,1396964,2025-02-18T02:00:00
F00001448,P00001096,IP001584,910402,4760572,2025-01-23T09:00:00
F00001449,P00002685,IP002308,198856,1099309,2025-03-16T08:32:00
F00001450,P00004609,IP001079,4868822,2487308,2025-03-24T07:46:00
F00001451,P00001554,IP001048,2683075,3842200,2025-01-18T15:35:00
F00001452,P00003934,IP001676,3314301,644512,2025-03-16T18:12:00
F00001453,P00001947,IP002195,3665293,2879548,2025-02-17T18:43:00
F00001454,P00002784,IP000000,4887439,758427,2025-01-24T02:32:00
F00001455,P00003010,IP001639,3721250,4324964,2025-03-05T12:12:00
F00001456,P00001536,IP000853,4733930,3058496,2025-01-25T20:06:00
F00001457,P00004842,IP001571,128116,981718,2025-01-11T19:42:00
F00001458,P00004744,IP000356,1293874,3856094,2025-02-27T15:41:00
F00001459,P00000251,IP000434,4713796,2744642,2025-01-03T16:31:00
F00001460,P00001882,IP002175,4133320,4487197,2025-02-10T03:40:00
F00001461,P00000340,IP001795,1139338,6079,2025-02-12T14:25:00
F00001462,P00001145,IP000003,1800797,4618668,2025-02-21T16:30:00
F00001463,P00004498,IP000273,1324988,95749,2025-03-26T22:08:00
F00001464,P00004733,IP001622,3999213,3595508,2025-02-21T17:21:00
F00001465,P00001800,IP000071,1672258,3722913,2025-02-27T16:12:00
F00001466,P00001831,IP001024,4221942,1877340,2025-02-11T21:20:00
F00001467,P00003074,IP001978,8127,3858828,2025-01-14T00:38:00
F00001468,P00000824,IP000010,2915162,3402750,2025-03-22T19:24:00
F00001469,P00002670,IP001175,1625664,4940561,2025-02-20T21:23:00
F00001470,P00003342,IP000139,2664678,2186469,2025-01-25T17:29:00
F00001471,P00003203,IP000824,2046789,636714,2025-02-01T09:51:00
F00001472,P00003215,IP002445,47355,4952224,2025-02-03T03:37:00
F00001473,P00002799,IP001743,4611712,4468507,2025-02-27T08:12:00
F00001474,P00004056,IP000987,420150,2967843,2025-03-25T02:48:00
F00001475,P00004239,IP001756,4477901,1044545,2025-03-05T19:05:00
F00001476,P00000476,IP001353,1781344,792951,2025-03-28T17:57:00
F00001477,P00001119,IP000721,3543593,3519698,2025-02-02T04:42:00
F00001478,P00001046,IP002028,4264757,408619,2025-01-14T19:08:00
F00001479,P00000267,IP002112,434164,2565762,2025-03-12T13:54:00
F00001480,P00000115,IP001203,3238950,1024734,2025-03-03T04:08:00
F00001481,P00002584,IP001912,109083,343034,2025-01-12T16:41:00
F00001482,P00000209,IP002375,466433,293012,2025-02-26T11:33:00
F00001483,P00003692,IP002074,2686314,2161247,2025-01-30T08:27:00
F00001484,P00003215,IP000949,2592397,4162045,2025-02-03T03:37:00
F00001485,P00002318,IP001646,4802165,1946029,2025-01-05T09:53:00
F00001486,P00004700,IP000132,4651314,2317789,2025-01-01T01:17:00
F00001487,P00000857,IP002352,4455498,2667279,2025-02-16T11:24:00
F00001488,P00004712,IP000277,4392974,1837463,2025-03-29T06:10:00
F00001489,P00001175,IP000054,2937358,2464578,2025-01-24T23:17:00
F00001490,P00001030,IP002218,2123380,1469273,2025-03-30T04:19:00
F00001491,P00002936,IP000424,726404,4889989,2025-02-17T09:06:00
F00001492,P00000342,IP001447,2518589,120864,2025-03-12T11:09:00
F00001493,P00004733,IP002365,2371415,528994,2025-02-21T17:21:00
F00001494,P00001486,IP001836,4946215,305001,2025-01-29T04:43:00
F00001495,P00001869,IP000571,2071232,4679414,2025-01-03T10:41:00
F00001496,P00004442,IP001715,3928115,3264817,2025-02-28T23:48:00
F00001497,P00003524,IP000006,1386857,4392240,2025-03-01T05:29:00
F00001498,P00004728,IP000290,1694667,2598371,2025-03-24T17:11:00
F00001499,P00000136,IP002310,3945936,4614748,2025-02-23T05:44:00
F00001500,P00001784,IP001174,2434409,1631014,2025-02-27T15:09:00
F00001501,P00000174,IP002091,1648869,3418145,2025-01-24T12:38:00
F00001502,P00001956,IP002328,1715773,3755777,2025-02-08T11:42:00
F00001503,P00000069,IP001564,2033092,4276571,2025-02-05T15:52:00
F00001504,P00001366,IP001932,1026899,2921404,2025-03-23T09:28:00
F00001505,P00002530,IP002256,2732266,983374,2025-01-15T07:18:00
F00001506,P00001822,IP000431,651682,3941904,2025-02-06T09:06:00
F00001507,P00004172,IP001397,3671872,3767189,2025-02-04T07:21:00
F00001508,P00003325,IP002020,599647,4973801,2025-01-18T17:22:00
F00001509,P00001118,IP002288,4636210,1130628,2025-01-01T14:41:00
F00001510,P00000273,IP000241,1309403,4451613,2025-02-21T04:11:00
F00001511,P00003636,IP001793,2263445,281052,2025-02-21T05:44:00
F00001512,P00002928,IP000760,1998457,108606,2025-03-10T16:49:00
F00001513,P00001713,IP001548,3673487,4100443,2025-04-01T14:41:00
F00001514,P00004340,IP002435,1424010,2233853,2025-02-20T16:39:00
F00001515,P00004891,IP000716,3171000,2714862,2025-03-29T05:14:00
F00001516,P00002798,IP001906,538145,1588387,2025-03-25T17:38:00
F00001517,P00003316,IP001696,3998283,2170730,2025-01-21T18:35:00
F00001518,P00002977,IP001266,2653842,1920044,2025-01-20T21:50:00
F00001519,P00003707,IP000727,2981745,3719593,2025-01-08T02:22:00
F00001520,P00002461,IP001217,4347107,4461491,2025-03-03T06:04:00
F00001521,P00001197,IP001323,1170240,3517079,2025-01-31T07:55:00
F00001522,P00004944,IP000198,943798,4367388,2025-03-04T08:11:00
F00001523,P00002992,IP000421,941409,2639743,2025-02-07T08:39:00
F00001524,P00003545,IP001022,1948095,4558820,2025-02-12T12:38:00
F00001525,P00002820,IP001883,3588919,2406329,2025-02-25T01:19:00
F00001526,P00003444,IP000151,3089331,505767,2025-02-09T22:21:00
F00001527,P00003389,IP002179,77620,4568467,2025-02-24T17:32:00
F00001528,P00001657,IP000858,568064,4889721,2025-03-05T23:56:00
F00001529,P00001829,IP001325,507846,1488852,2025-01-24T03:07:00
F00001530,P00003972,IP001754,433089,2085674,2025-01-20T18:57:00
F00001531,P00002451,IP001409,3161079,1700858,2025-02-17T01:46:00
F00001532,P00001974,IP002213,4849382,1264477,2025-01-24T07:37:00
F00001533,P00002000,IP001472,1161103,2339616,2025-02-23T02:15:00
F00001534,P00002629,IP001388,647080,2657511,2025-03-11T05:53:00
F00001535,P00002762,IP002172,1119748,3375878,2025-02-12T00:40:00
F00001536,P00001575,IP000030,1699006,1394149,2025-01-10T19:17:00
F00001537,P00002206,IP000595,3892271,743908,2025-01-01T03:54:00
F00001538,P00003092,IP002151,3268967,1348153,2025-02-05T21:54:00
F00001539,P00004188,IP001547,4865503,3881414,2025-01-18T03:20:00
F00001540,P00002055,IP000736,1808647,3937617,2025-01-30T13:58:00
F00001541,P00000201,IP002279,2890296,2341401,2025-03-27T05:14:00
F00001542,P00003846,IP001818,1555486,3466305,2025-02-19T02:30:00
F00001543,P00004313,IP000775,1030626,1300440,2025-02-03T03:31:00
F00001544,P00001465,IP001149,757357,1473950,2025-03-19T15:43:00
F00001545,P00001826,IP000003,3286364,1555561,2025-01-02T11:38:00
F00001546,P00002855,IP002374,2103137,795246,2025-03-24T00:39:00
F00001547,P00004110,IP001399,3087549,2333814,2025-02-11T04:42:00
F00001548,P00000527,IP000672,2670137,4519613,2025-04-01T16:41:00
F00001549,P00004340,IP000979,717610,2191830,2025-02-20T16:39:00
F00001550,P00000029,IP000951,2912222,3375111,2025-01-12T14:33:00
F00001551,P00001840,IP000002,4237035,1263913,2025-02-02T09:36:00
F00001552,P00003531,IP001336,2539837,76161,2025-02-10T10:28:00
F00001553,P00002526,IP002373,4585810,3190279,2025-03-05T20:51:00
F00001554,P00002951,IP001747,4225787,4900800,2025-02-10T10:32:00
F00001555,P00003577,IP000378,1633317,1239557,2025-01-29T11:52:00
F00001556,P00003003,IP001711,1448097,4529029,2025-03-02T22:25:00
F00001557,P00003340,IP001285,3237518,2450981,2025-02-27T00:28:00
F00001558,P00001722,IP001583,424014,4394449,2025-02-17T19:35:00
F00001559,P00004409,IP000083,4837101,1426114,2025-03-05T21:51:00
F00001560,P00002961,IP000725,4367720,2428396,2025-02-13T05:02:00
F00001561,P00003236,IP000874,3296213,1756111,2025-03-18T14:55:00
F00001562,P00000639,IP000999,138025,4648268,2025-01-24T23:50:00
F00001563,P00002404,IP000422,3935071,1322925,2025-01-14T15:56:00
F00001564,P00003228,IP000623,4313062,119865,2025-02-24T19:04:00
F00001565,P00001930,IP001659,2613924,411957,2025-03-03T06:55:00
F00001566,P00004223,IP001163,4191094,2359676,2025-02-05T16:04:00
F00001567,P00004677,IP000369,3633230,2009490,2025-02-19T02:35:00
F00001568,P00002081,IP000911,290053,1918857,2025-02-25T02:39:00
F00001569,P00000778,IP000401,3256430,3456578,2025-03-09T16:40:00
F00001570,P00001924,IP001767,1500984,1205316,2025-01-12T08:00:00
F00001571,P00004293,IP001303,2567205,607152,2025-01-14T02:44:00
F00001572,P00002376,IP002184,2779131,3806099,2025-01-01T11:45:00
F00001573,P00003099,IP002354,2952814,637200,2025-03-01T03:28:00
F00001574,P00000852,IP002094,2618976,4421268,2025-02-24T21:58:00
F00001575,P00003497,IP001567,3477746,367145,2025-03-12T12:30:00
F00001576,P00000492,IP001595,51463,2484721,2025-03-21T13:58:00
F00001577,P00003431,IP000425,3709485,2196593,2025-01-03T00:17:00
F00001578,P00002748,IP000433,3185510,1124956,2025-01-07T19:43:00
F00001579,P00002558,IP000097,3493190,3262070,2025-03-13T23:18:00
F00001580,P00004027,IP001179,2679800,3948064,2025-03-30T15:13:00
F00001581,P00001809,IP000604,638881,3611976,2025-01-18T21:18:00
F00001582,P00002860,IP000727,2296911,1282483,2025-02-17T07:40:00
F00001583,P00001732,IP002343,1636196,2907095,2025-03-09T19:13:00
F00001584,P00002179,IP000057,3866499,639817,2025-03-08T19:09:00
F00001585,P00000554,IP000062,3892837,1439015,2025-02-10T23:40:00
F00001586,P00004225,IP000691,2045901,214262,2025-01-01T09:18:00
F00001587,P00002834,IP000124,3570657,3638380,2025-01-22T21:38:00
F00001588,P00003641,IP002215,2850664,1962872,2025-02-23T13:27:00
F00001589,P00001821,IP000499,4191146,676009,2025-01-17T11:49:00
F00001590,P00002086,IP001297,2993385,2143082,2025-02-21T11:24:00
F00001591,P00000540,IP002262,1391183,2455466,2025-02-05T06:32:00
F00001592,P00004743,IP000023,1509197,4258501,2025-03-06T11:24:00
F00001593,P00004496,IP000741,399014,4269958,2025-03-02T00:09:00
F00001594,P00004804,IP001450,1163494,928369,2025-01-02T15:21:00
F00001595,P00003608,IP002242,30140,1008359,2025-02-21T04:22:00
F00001596,P00001293,IP001761,1394624,2803238,2025-03-13T20:51:00
F00001597,P00000372,IP000233,4003329,1912440,2025-02-25T09:39:00
F00001598,P00001113,IP002458,531527,1943568,2025-02-14T09:50:00
F00001599,P00004921,IP000221,2072594,1415773,2025-03-04T10:32:00
F00001600,P00002993,IP000689,4079812,2102269,2025-03-14T05:15:00
F00001601,P00004918,IP000622,2010885,4707363,2025-03-10T16:30:00
F00001602,P00001887,IP001153,2480473,396617,2025-02-11T13:30:00
F00001603,P00001900,IP001609,2976175,2155019,2025-03-05T00:48:00
F00001604,P00001724,IP002424,2231577,1294928,2025-03-10T04:06:00
F00001605,P00004605,IP002148,160770,1602936,2025-02-02T13:15:00
F00001606,P00001841,IP002141,3446833,2136308,2025-03-05T11:44:00
F00001607,P00000786,IP001685,2061916,1074155,2025-03-04T23:43:00
F00001608,P00004839,IP002110,2678742,170803,2025-01-07T14:13:00
F00001609,P00002725,IP001115,4287964,4157269,2025-01-05T13:11:00
F00001610,P00000866,IP000113,2642081,989235,2025-03-13T11:51:00
F00001611,P00004563,IP000865,3914393,4095605,2025-03-13T20:55:00
F00001612,P00001395,IP000212,4054299,2123512,2025-01-29T06:25:00
F00001613,P00002366,IP002344,1942064,4764794,2025-03-14T08:28:00
F00001614,P00000878,IP001931,1047584,4063716,2025-02-05T04:32:00
F00001615,P00002059,IP000040,248053,1681219,2025-01-09T03:27:00
F00001616,P00002098,IP002162,4228970,2324053,2025-02-28T11:41:00
F00001617,P00004341,IP001993,1745795,4017056,2025-02-20T06:43:00
F00001618,P00002406,IP002452,3173982,3396286,2025-01-01T12:57:00
F00001619,P00003088,IP001812,1133369,1838191,2025-02-22T15:59:00
F00001620,P00003225,IP000237,2451084,3942403,2025-02-24T12:42:00
F00001621,P00002157,IP000027,4683666,886100,2025-03-10T22:34:00
F00001622,P00004450,IP000006,4334944,4984676,2025-03-07T16:54:00
F00001623,P00001726,IP000630,2982970,1113725,2025-03-05T06:35:00
F00001624,P00004370,IP002398,2365980,39885,2025-02-24T17:39:00
F00001625,P00002507,IP001011,3062037,981251,2025-01-22T16:05:00
F00001626,P00003294,IP000006,2756637,4053029,2025-02-24T14:26:00
F00001627,P00003613,IP001763,3512673,4703042,2025-02-04T10:45:00
F00001628,P00002372,IP000210,1820630,827576,2025-02-23T01:02:00
F00001629,P00003500,IP001924,4389317,583051,2025-02-20T19:58:00
F00001630,P00003767,IP001071,4642953,562569,2025-03-20T20:08:00
F00001631,P00002035,IP001996,3233651,2245123,2025-02-09T14:51:00
F00001632,P00001283,IP002110,1929758,1847349,2025-01-12T04:40:00
F00001633,P00000093,IP001465,2016092,3076124,2025-02-20T15:44:00
F00001634,P00001111,IP001626,350428,4378234,2025-02-09T06:30:00
F00001635,P00004401,IP000770,1517063,4688071,2025-03-20T23:15:00
F00001636,P00003833,IP001188,253359,780138,2025-01-13T11:26:00
F00001637,P00000688,IP002467,4100711,2555069,2025-03-15T15:18:00
F00001638,P00003729,IP001115,4105819,1692089,2025-03-18T05:19:00
F00001639,P00003682,IP000151,2310785,4936455,2025-01-28T15:36:00
F00001640,P00000326,IP001708,3848933,4479659,2025-03-08T22:40:00
F00001641,P00000555,IP001493,3266245,2821924,2025-01-08T10:17:00
F00001642,P00004710,IP001846,1954730,3229225,2025-03-11T17:14:00
F00001643,P00000770,IP000128,1682572,2104078,2025-03-25T12:48:00
F00001644,P00000173,IP000842,3367803,4541948,2025-01-04T15:31:00
F00001645,P00004755,IP000209,4352818,169333,2025-01-24T06:50:00
F00001646,P00002403,IP002035,2632169,3601415,2025-02-10T12:12:00
F00001647,P00002276,IP000129,3974592,1355219,2025-01-11T10:59:00
F00001648,P00000852,IP002059,4246795,3827915,2025-02-24T21:58:00
F00001649,P00003718,IP001738,4833356,4934189,2025-03-18T06:07:00
F00001650,P00000826,IP002073,3880582,1518722,2025-02-15T00:12:00
F00001651,P00001897,IP001262,588477,995915,2025-01-04T01:47:00
F00001652,P00000262,IP001359,3688146,4663557,2025-02-24T07:18:00
F00001653,P00003437,IP000452,1219657,3229972,2025-02-24T13:56:00
F00001654,P00002684,IP000654,4607227,559381,2025-03-25T19:32:00
F00001655,P00004532,IP002403,987137,1394639,2025-03-15T07:59:00
F00001656,P00004018,IP002187,4268952,3078947,2025-03-11T17:51:00
F00001657,P00001348,IP002385,536778,3391868,2025-02-10T14:12:00
F00001658,P00000211,IP001196,838258,2916571,2025-02-21T21:04:00
F00001659,P00004589,IP001506,1621590,3902438,2025-02-14T11:33:00
F00001660,P00001858,IP001139,1799458,3823030,2025-03-03T20:44:00
F00001661,P00003410,IP002169,2691674,3090511,2025-03-21T01:31:00
F00001662,P00004632,IP002023,182923,4136065,2025-03-24T19:49:00
F00001663,P00001009,IP001046,2141415,4592295,2025-02-10T17:39:00
F00001664,P00000782,IP001251,19077,40144,2025-03-25T05:30:00
F00001665,P00000484,IP001113,303809,3729326,2025-01-16T12:40:00
F00001666,P00003027,IP000610,2000258,1032175,2025-02-15T00:48:00
F00001667,P00000417,IP001279,338546,3729076,2025-03-25T08:15:00
F00001668,P00004974,IP002393,3448822,4396152,2025-02-01T06:46:00
F00001669,P00001321,IP002301,4222071,2769896,2025-03-17T13:21:00
F00001670,P00002502,IP000844,2242992,2169551,2025-01-18T06:29:00
F00001671,P00004822,IP002358,1251660,3144399,2025-03-12T21:24:00
F00001672,P00000941,IP002443,4030291,1635055,2025-01-31T09:37:00
F00001673,P00003367,IP001317,2314139,3735976,2025-01-28T21:00:00
F00001674,P00003000,IP001890,4700135,2041746,2025-02-11T05:04:00
F00001675,P00003967,IP000245,2706350,1573047,2025-01-23T01:32:00
F00001676,P00004808,IP000585,2974716,4950104,2025-02-11T10:21:00
F00001677,P00000451,IP002029,3855389,1009819,2025-02-23T07:47:00
F00001678,P00004573,IP001643,17029,896121,2025-01-13T18:37:00
F00001679,P00003895,IP000919,168008,2157488,2025-03-14T13:49:00
F00001680,P00000501,IP000646,2937706,3162742,2025-01-03T11:36:00
F00001681,P00000482,IP000495,1685990,835591,2025-02-17T04:03:00
F00001682,P00003350,IP002024,3899493,2953882,2025-01-10T02:01:00
F00001683,P00001209,IP000002,3672752,926998,2025-01-27T04:11:00
F00001684,P00001275,IP002357,3931914,860616,2025-02-06T09:20:00
F00001685,P00003596,IP001334,77831,3443040,2025-02-20T05:34:00
F00001686,P00002421,IP001878,1319459,4777123,2025-03-11T23:15:00
F00001687,P00004976,IP001204,1767201,4292689,2025-01-27T13:17:00
F00001688,P00004487,IP001995,3415924,3874384,2025-02-18T18:31:00
F00001689,P00003257,IP000687,3677656,290692,2025-01-11T02:20:00
F00001690,P00001178,IP001277,2068482,602891,2025-02-18T02:25:00
F00001691,P00003246,IP000950,4819770,559965,2025-01-18T10:40:00
F00001692,P00002609,IP001724,2287714,4047502,2025-03-09T16:49:00
F00001693,P00001033,IP000221,2372024,3220870,2025-01-23T06:45:00
F00001694,P00003828,IP002098,1321900,375900,2025-01-07T14:44:00
F00001695,P00001672,IP000087,3278172,901834,2025-02-03T05:28:00
F00001696,P00002623,IP001437,275332,1550138,2025-03-06T19:57:00
F00001697,P00003218,IP000973,2159009,247626,2025-02-19T23:10:00
F00001698,P00003860,IP000553,1298024,464984,2025-02-14T16:49:00
F00001699,P00003538,IP001783,3405376,2709346,2025-02-18T23:19:00
F00001700,P00002346,IP001328,1965613,1499611,2025-01-03T01:26:00
F00001701,P00002275,IP000466,3455110,4741278,2025-02-26T02:26:00
F00001702,P00002273,IP000916,1398147,4199225,2025-01-18T06:05:00
F00001703,P00003558,IP001910,4615054,100950,2025-01-08T10:03:00
F00001704,P00002995,IP000277,2011320,4356216,2025-01-28T12:41:00
F00001705,P00000262,IP001855,1882059,1566979,2025-02-24T07:18:00
F00001706,P00000948,IP001816,4680254,4698447,2025-01-13T17:08:00
F00001707,P00003152,IP001360,3123056,1118962,2025-03-23T13:42:00
F00001708,P00003348,IP000488,253168,3694972,2025-03-30T20:11:00
F00001709,P00000091,IP001424,3065232,4175291,2025-02-15T14:44:00
F00001710,P00000068,IP000640,3133054,303042,2025-03-30T02:43:00
F00001711,P00004604,IP002018,2239289,2426836,2025-02-23T07:04:00
F00001712,P00000758,IP000782,2883000,4921484,2025-02-13T14:25:00
F00001713,P00004772,IP002237,4943693,3640878,2025-01-03T10:46:00
F00001714,P00001419,IP001302,4708727,3331567,2025-01-11T06:18:00
F00001715,P00004888,IP001634,2067932,2631079,2025-03-22T11:21:00
F00001716,P00003529,IP000006,1569457,2807950,2025-02-19T08:59:00
F00001717,P00002833,IP000357,4048142,4927356,2025-03-29T13:16:00
F00001718,P00003659,IP001487,633875,4907653,2025-02-14T09:25:00
F00001719,P00001644,IP002133,2101108,4932243,2025-01-09T02:01:00
F00001720,P00002740,IP000707,3811364,1660048,2025-03-31T04:32:00
