process_id,asset_id,command,started_at,parent_pid,pid
P00001162,AST001429,/usr/bin/git,2025-02-11T20:05:00,45626,76710
P00001163,AST001264,/usr/bin/python,2025-02-21T02:18:00,3870,96159
P00001164,AST000325,/bin/bash,2025-01-30T03:17:00,65462,89140
P00001165,AST000975,chrome.exe,2025-02-11T07:54:00,13820,22906
P00001166,AST001491,/bin/bash,2025-02-19T14:20:00,8117,80303
P00001167,AST000512,/bin/bash,2025-01-15T01:16:00,57873,49163
P00001168,AST001242,powershell.exe,2025-03-22T01:00:00,42095,14211
P00001169,AST001430,powershell.exe,2025-02-27T12:53:00,83545,75306
P00001170,AST001139,node,2025-01-26T06:40:00,64370,57445
P00001171,AST001390,chrome.exe,2025-02-06T07:41:00,97276,21345
P00001172,AST000888,/bin/bash,2025-03-09T06:33:00,76299,3277
P00001173,AST001288,chrome.exe,2025-03-27T03:17:00,4357,18523
P00001174,AST000010,/usr/bin/git,2025-02-16T13:55:00,71642,9532
P00001175,AST000697,kubectl,2025-01-24T23:17:00,65035,25021
P00001176,AST000424,kubectl,2025-03-15T16:10:00,46152,46825
P00001177,AST001266,/bin/bash,2025-03-13T04:42:00,57525,56134
P00001178,AST001280,/usr/bin/git,2025-02-18T02:25:00,10243,16771
P00001179,AST001059,/bin/bash,2025-02-08T03:26:00,65368,30321
P00001180,AST000105,java,2025-03-18T18:27:00,2955,29462
P00001181,AST000593,java,2025-02-02T13:19:00,8907,20791
P00001182,AST000589,/usr/bin/git,2025-01-10T18:14:00,31641,67963
P00001183,AST001251,curl,2025-03-06T10:39:00,81088,7524
P00001184,AST001118,/usr/bin/git,2025-03-31T03:47:00,61733,34578
P00001185,AST001337,java,2025-01-04T01:06:00,55235,34294
P00001186,AST000410,powershell.exe,2025-02-12T02:01:00,26770,71807
P00001187,AST000675,chrome.exe,2025-03-26T02:07:00,64692,9656
P00001188,AST001154,/usr/bin/python,2025-03-20T23:59:00,45331,9375
P00001189,AST000852,/bin/bash,2025-03-18T20:54:00,72277,62853
P00001190,AST000265,/bin/bash,2025-02-04T01:25:00,4667,65189
P00001191,AST001039,java,2025-01-29T22:11:00,56560,62699
P00001192,AST000621,/usr/bin/python,2025-01-30T00:43:00,3455,25812
P00001193,AST001094,/usr/bin/python,2025-03-19T12:56:00,72417,63299
P00001194,AST000106,powershell.exe,2025-02-19T12:52:00,56325,92025
P00001195,AST000874,/bin/bash,2025-03-12T04:42:00,57404,15565
P00001196,AST001260,chrome.exe,2025-02-17T12:00:00,44975,57316
P00001197,AST000118,/bin/bash,2025-01-31T07:55:00,77152,1417
P00001198,AST000465,/usr/bin/git,2025-02-22T18:18:00,6001,2052
P00001199,AST001474,/bin/bash,2025-02-01T01:56:00,7426,16708
P00001200,AST000898,/usr/bin/python,2025-01-24T09:38:00,41174,45931
P00001201,AST001233,node,2025-03-25T08:20:00,17003,79545
P00001202,AST000814,/bin/bash,2025-03-03T22:26:00,86061,10166
P00001203,AST000156,chrome.exe,2025-02-02T18:33:00,64872,92539
P00001204,AST000731,node,2025-01-29T15:08:00,48095,72373
P00001205,AST000599,kubectl,2025-03-25T08:20:00,35067,41893
P00001206,AST001429,/bin/bash,2025-03-11T17:11:00,7078,45534
P00001207,AST000841,ssh,2025-04-01T21:13:00,36672,10382
P00001208,AST000416,chrome.exe,2025-01-18T17:46:00,39969,97343
P00001209,AST001132,java,2025-01-27T04:11:00,95016,18707
P00001210,AST000073,ssh,2025-01-31T23:50:00,85185,59575
P00001211,AST000233,/usr/bin/python,2025-01-03T17:01:00,35429,36533
P00001212,AST001204,/bin/bash,2025-02-19T10:15:00,7828,36681
P00001213,AST001248,/usr/bin/python,2025-02-19T16:54:00,50147,50518
P00001214,AST000909,chrome.exe,2025-01-06T07:39:00,49720,24273
P00001215,AST001351,/usr/bin/python,2025-02-25T18:10:00,86561,40096
P00001216,AST000064,/usr/bin/python,2025-03-11T11:52:00,79789,98990
P00001217,AST000688,chrome.exe,2025-02-03T20:10:00,99255,3684
P00001218,AST000698,curl,2025-03-21T14:48:00,95582,96492
P00001219,AST000116,curl,2025-01-14T18:53:00,94542,88962
P00001220,AST000588,curl,2025-03-10T15:49:00,75053,94369
P00001221,AST001163,powershell.exe,2025-03-08T08:52:00,49977,61354
P00001222,AST000487,node,2025-01-17T00:31:00,89470,36065
P00001223,AST000175,node,2025-02-01T18:31:00,44242,74952
P00001224,AST000808,node,2025-01-05T21:00:00,47409,35325
P00001225,AST001350,/usr/bin/git,2025-02-02T22:17:00,1618,16393
P00001226,AST000628,java,2025-03-14T22:33:00,34671,23533
P00001227,AST000908,ssh,2025-03-01T00:35:00,1163,61237
P00001228,AST000075,kubectl,2025-02-15T16:23:00,28554,53657
P00001229,AST000119,node,2025-03-16T02:42:00,79997,72379
P00001230,AST000643,powershell.exe,2025-01-09T15:02:00,33818,36294
P00001231,AST000531,chrome.exe,2025-03-05T04:20:00,82620,22971
P00001232,AST000300,/usr/bin/python,2025-03-21T22:23:00,30497,15100
P00001233,AST001340,kubectl,2025-01-05T06:17:00,57713,76107
P00001234,AST000649,chrome.exe,2025-01-06T18:53:00,7971,93757
P00001235,AST000530,java,2025-02-02T00:33:00,70837,94251
P00001236,AST000091,java,2025-03-18T08:00:00,14309,10255
P00001237,AST001038,kubectl,2025-02-26T03:51:00,10152,31161
P00001238,AST000417,java,2025-02-11T19:28:00,89263,54621
P00001239,AST000146,node,2025-03-24T14:33:00,18754,3336
P00001240,AST000668,java,2025-03-19T12:17:00,53496,85556
P00001241,AST000767,/usr/bin/git,2025-03-02T10:02:00,4084,21112
P00001242,AST000754,powershell.exe,2025-01-06T09:55:00,77494,3446
P00001243,AST000217,java,2025-03-19T07:13:00,66952,93917
P00001244,AST001040,chrome.exe,2025-03-16T11:44:00,49656,76473
P00001245,AST000066,curl,2025-03-26T05:07:00,99958,85193
P00001246,AST000160,/usr/bin/git,2025-01-10T07:39:00,65995,75392
P00001247,AST001290,kubectl,2025-03-12T14:16:00,96082,15991
P00001248,AST001080,ssh,2025-01-07T20:43:00,86403,68840
P00001249,AST001065,node,2025-02-26T10:49:00,25563,75498
P00001250,AST000600,chrome.exe,2025-02-01T11:13:00,47444,30363
P00001251,AST000933,chrome.exe,2025-02-10T03:56:00,58329,96149
P00001252,AST000839,java,2025-02-16T02:43:00,73461,66375
P00001253,AST000156,ssh,2025-02-16T22:18:00,79328,30292
P00001254,AST000919,/usr/bin/git,2025-02-23T07:50:00,16421,70566
P00001255,AST000501,/usr/bin/git,2025-02-22T23:00:00,87282,18206
P00001256,AST001240,java,2025-02-03T09:47:00,41137,15561
P00001257,AST000166,kubectl,2025-02-22T14:22:00,19451,75599
P00001258,AST001012,powershell.exe,2025-03-22T06:45:00,59516,2133
P00001259,AST000341,node,2025-01-16T14:17:00,72690,93342
P00001260,AST000962,/usr/bin/python,2025-01-13T04:18:00,56548,3236
P00001261,AST001413,powershell.exe,2025-01-22T02:29:00,67489,69477
P00001262,AST000794,powershell.exe,2025-02-24T12:05:00,52733,91447
P00001263,AST001140,/bin/bash,2025-01-31T10:00:00,44147,44224
P00001264,AST001211,/bin/bash,2025-03-19T21:02:00,94658,6029
P00001265,AST000151,curl,2025-02-15T15:19:00,82685,59050
P00001266,AST000892,powershell.exe,2025-02-07T16:17:00,96134,24145
P00001267,AST001482,/bin/bash,2025-03-17T17:23:00,19957,1120
P00001268,AST001215,ssh,2025-03-17T12:37:00,49726,42100
P00001269,AST000898,/usr/bin/git,2025-01-23T17:21:00,36609,12800
P00001270,AST000475,java,2025-02-08T16:50:00,6330,74041
P00001271,AST001060,kubectl,2025-03-09T19:47:00,55928,37489
P00001272,AST000661,powershell.exe,2025-02-19T10:52:00,18770,5596
P00001273,AST001497,kubectl,2025-01-27T14:41:00,36472,75484
P00001274,AST001260,java,2025-02-10T03:23:00,37329,21804
P00001275,AST000242,ssh,2025-02-06T09:20:00,57530,29412
P00001276,AST000346,/usr/bin/git,2025-02-06T08:51:00,98759,14009
P00001277,AST000474,powershell.exe,2025-03-27T09:30:00,12580,27211
P00001278,AST001130,/usr/bin/python,2025-03-07T05:45:00,78433,5309
P00001279,AST001105,/usr/bin/python,2025-03-10T06:39:00,64012,3478
P00001280,AST000756,/usr/bin/git,2025-01-27T09:37:00,55903,96056
P00001281,AST000911,ssh,2025-03-08T04:18:00,38659,14467
P00001282,AST001466,ssh,2025-04-01T04:05:00,56658,64751
P00001283,AST000538,node,2025-01-12T04:40:00,95897,87749
P00001284,AST000238,chrome.exe,2025-02-15T02:41:00,95337,9845
P00001285,AST000669,java,2025-01-21T17:18:00,36191,59536
P00001286,AST001291,/bin/bash,2025-03-07T22:56:00,92643,90269
P00001287,AST000644,/bin/bash,2025-01-05T14:47:00,92420,68427
P00001288,AST000650,/usr/bin/python,2025-01-25T19:03:00,83165,82319
P00001289,AST000016,/usr/bin/git,2025-02-01T04:40:00,49311,28963
P00001290,AST001379,ssh,2025-01-26T09:03:00,19849,63605
P00001291,AST000383,powershell.exe,2025-03-05T09:38:00,26028,83300
P00001292,AST000181,/usr/bin/python,2025-03-08T07:18:00,56928,8916
P00001293,AST001004,chrome.exe,2025-03-13T20:51:00,93060,23445
P00001294,AST000079,node,2025-02-23T23:28:00,80397,49945
P00001295,AST001292,java,2025-03-16T08:00:00,63470,69628
P00001296,AST001345,chrome.exe,2025-01-24T10:14:00,38289,87652
P00001297,AST000993,curl,2025-03-04T21:30:00,78361,46909
P00001298,AST001112,/bin/bash,2025-03-03T10:05:00,28696,14828
P00001299,AST000588,java,2025-02-23T15:15:00,32427,86924
P00001300,AST000870,ssh,2025-01-15T06:00:00,41800,86687
P00001301,AST000232,curl,2025-02-14T23:47:00,92383,16884
P00001302,AST000990,curl,2025-03-04T20:30:00,90076,30883
P00001303,AST000059,kubectl,2025-02-07T09:08:00,28195,53709
P00001304,AST000124,node,2025-03-13T11:01:00,88473,41730
P00001305,AST000842,curl,2025-02-20T15:05:00,52256,34270
P00001306,AST000111,chrome.exe,2025-02-04T16:34:00,44544,83496
P00001307,AST000093,curl,2025-02-09T15:16:00,29008,75139
P00001308,AST000341,/bin/bash,2025-03-10T07:02:00,80387,80152
P00001309,AST000675,kubectl,2025-01-17T20:38:00,2611,94763
P00001310,AST000043,java,2025-02-18T03:04:00,46230,72568
P00001311,AST000129,kubectl,2025-03-25T01:40:00,27586,47560
P00001312,AST001096,kubectl,2025-01-26T05:21:00,51843,94186
P00001313,AST000469,java,2025-02-07T05:30:00,43451,54284
P00001314,AST000441,/usr/bin/python,2025-03-12T08:29:00,4729,2725
P00001315,AST001078,curl,2025-01-14T17:07:00,63557,5642
P00001316,AST000321,/usr/bin/python,2025-02-06T10:17:00,30148,82879
P00001317,AST001409,node,2025-02-01T01:09:00,98293,16306
P00001318,AST000773,powershell.exe,2025-03-25T13:40:00,97063,35489
P00001319,AST000173,kubectl,2025-01-10T02:31:00,94649,92307
P00001320,AST000850,kubectl,2025-01-03T00:30:00,79282,20002
P00001321,AST000195,chrome.exe,2025-03-17T13:21:00,79390,41019
P00001322,AST000662,/usr/bin/python,2025-02-24T17:29:00,39604,36020
P00001323,AST000939,node,2025-01-26T03:24:00,85990,75623
P00001324,AST000965,curl,2025-02-18T09:56:00,12198,29231
P00001325,AST000832,ssh,2025-03-13T09:30:00,37280,92227
P00001326,AST001092,curl,2025-03-06T08:20:00,2257,65247
P00001327,AST001490,kubectl,2025-02-20T12:43:00,93662,14295
P00001328,AST000926,/usr/bin/python,2025-01-29T19:43:00,52082,30523
P00001329,AST000915,/usr/bin/git,2025-02-17T16:16:00,14281,84355
P00001330,AST000636,/bin/bash,2025-02-12T04:54:00,12503,73616
P00001331,AST000346,/usr/bin/git,2025-01-27T16:43:00,32764,11095
P00001332,AST000289,ssh,2025-02-21T21:02:00,68604,94869
P00001333,AST001160,ssh,2025-01-30T02:00:00,33034,54083
P00001334,AST000637,/usr/bin/python,2025-02-13T05:08:00,42133,90408
P00001335,AST001157,/usr/bin/python,2025-03-18T13:52:00,35147,90591
P00001336,AST000428,kubectl,2025-03-13T16:40:00,65512,41127
P00001337,AST001335,ssh,2025-01-31T10:59:00,92913,63407
P00001338,AST001053,/bin/bash,2025-03-13T02:46:00,55798,91752
P00001339,AST000158,/usr/bin/python,2025-02-18T04:20:00,21246,68249
P00001340,AST000248,ssh,2025-01-22T06:44:00,14899,5219
P00001341,AST000868,kubectl,2025-03-05T05:49:00,63858,18432
P00001342,AST001120,/usr/bin/python,2025-02-23T13:37:00,38896,15511
P00001343,AST000891,node,2025-02-07T23:05:00,68483,42355
P00001344,AST001259,powershell.exe,2025-02-17T19:14:00,18549,38136
P00001345,AST001071,/usr/bin/git,2025-03-29T06:58:00,93648,48760
P00001346,AST001063,ssh,2025-03-19T08:34:00,60671,27706
P00001347,AST000676,kubectl,2025-01-18T05:36:00,93728,62211
P00001348,AST000020,powershell.exe,2025-02-10T14:12:00,19707,61768
P00001349,AST000137,chrome.exe,2025-01-01T10:38:00,26119,91069
P00001350,AST000192,java,2025-03-10T15:39:00,12415,8109
P00001351,AST001279,powershell.exe,2025-03-01T20:17:00,8752,46034
P00001352,AST001303,java,2025-03-13T07:42:00,82421,1951
P00001353,AST000394,curl,2025-02-05T09:42:00,76608,95693
P00001354,AST000626,curl,2025-02-17T21:18:00,33391,73646
P00001355,AST001108,chrome.exe,2025-03-24T22:30:00,10155,77778
P00001356,AST000312,node,2025-01-14T07:23:00,23374,34563
P00001357,AST001154,kubectl,2025-01-14T04:19:00,76981,84619
P00001358,AST000784,/usr/bin/git,2025-02-12T19:38:00,79270,36438
P00001359,AST001261,chrome.exe,2025-03-27T16:09:00,22034,450
P00001360,AST000474,/usr/bin/git,2025-01-28T03:07:00,19201,18886
P00001361,AST000337,java,2025-03-02T00:00:00,10196,6940
P00001362,AST000280,curl,2025-03-07T15:00:00,87143,61925
P00001363,AST000669,/bin/bash,2025-02-08T17:04:00,31559,73519
P00001364,AST000805,ssh,2025-02-18T13:09:00,46530,40963
P00001365,AST001069,/bin/bash,2025-02-10T18:06:00,79349,28136
P00001366,AST000340,powershell.exe,2025-03-23T09:28:00,57311,73564
P00001367,AST000904,node,2025-03-04T23:43:00,89833,15860
P00001368,AST001142,java,2025-02-25T22:15:00,23333,3415
P00001369,AST000748,java,2025-03-01T22:52:00,95485,55684
P00001370,AST000437,chrome.exe,2025-03-20T19:06:00,50130,49147
P00001371,AST000366,ssh,2025-01-02T06:41:00,47316,69044
P00001372,AST000399,node,2025-01-01T20:00:00,43051,12434
P00001373,AST000755,/usr/bin/python,2025-02-02T17:09:00,79532,35886
P00001374,AST000068,ssh,2025-03-24T09:23:00,52206,5856
P00001375,AST001424,node,2025-04-01T08:38:00,81956,7600
P00001376,AST001171,/usr/bin/git,2025-01-04T16:04:00,82869,59669
P00001377,AST001004,kubectl,2025-01-23T16:09:00,13617,5106
P00001378,AST000756,powershell.exe,2025-01-04T20:55:00,92490,96594
P00001379,AST000362,curl,2025-01-17T02:49:00,15654,7446
P00001380,AST000908,java,2025-03-23T02:07:00,12777,71414
P00001381,AST000568,/usr/bin/git,2025-01-25T22:21:00,96660,2285
P00001382,AST000681,powershell.exe,2025-03-28T10:48:00,76920,94751
P00001383,AST000750,curl,2025-03-08T00:29:00,54576,87619
P00001384,AST001371,chrome.exe,2025-01-08T02:13:00,99785,65835
P00001385,AST000302,powershell.exe,2025-02-04T02:51:00,58118,5933
P00001386,AST000564,kubectl,2025-03-19T06:46:00,53642,22771
P00001387,AST001301,node,2025-01-01T10:37:00,73474,46064
P00001388,AST000241,/usr/bin/git,2025-02-13T15:54:00,91265,11384
P00001389,AST001159,/bin/bash,2025-03-01T03:00:00,11871,24020
P00001390,AST001494,java,2025-01-12T06:20:00,77484,82232
P00001391,AST000041,chrome.exe,2025-01-22T00:21:00,83617,49190
P00001392,AST000942,node,2025-01-11T08:25:00,89246,84289
P00001393,AST000391,/usr/bin/python,2025-01-17T10:35:00,49717,92625
P00001394,AST000587,powershell.exe,2025-01-23T09:31:00,74061,41458
P00001395,AST000847,node,2025-01-29T06:25:00,26113,23314
P00001396,AST000604,ssh,2025-02-03T23:48:00,34675,12212
P00001397,AST001003,java,2025-02-15T19:45:00,45726,84225
P00001398,AST001071,powershell.exe,2025-02-27T21:32:00,4815,76806
P00001399,AST000789,/usr/bin/git,2025-01-20T18:21:00,27612,92137
P00001400,AST000888,node,2025-02-14T22:03:00,27191,44950
P00001401,AST001432,node,2025-03-06T18:49:00,11896,67375
P00001402,AST000431,ssh,2025-02-03T07:26:00,34190,4221
P00001403,AST000236,powershell.exe,2025-03-08T22:28:00,62287,18425
P00001404,AST000956,java,2025-03-17T11:01:00,73895,49633
P00001405,AST001348,java,2025-03-17T01:09:00,91920,13811
P00001406,AST001289,powershell.exe,2025-02-15T00:16:00,55235,62424
P00001407,AST000685,/bin/bash,2025-02-13T22:06:00,24526,47024
P00001408,AST000627,kubectl,2025-01-21T15:56:00,24401,98672
P00001409,AST000044,ssh,2025-02-26T21:02:00,77802,75592
P00001410,AST001422,ssh,2025-02-25T13:37:00,31928,33205
P00001411,AST001481,java,2025-02-17T20:30:00,63250,89039
P00001412,AST000821,chrome.exe,2025-02-08T01:22:00,66449,14236
P00001413,AST000862,/usr/bin/git,2025-02-24T09:11:00,52528,77835
P00001414,AST000058,powershell.exe,2025-01-21T17:28:00,39398,78330
P00001415,AST001428,/usr/bin/git,2025-03-09T06:46:00,98547,18390
P00001416,AST000266,/usr/bin/python,2025-03-26T11:22:00,11849,40637
P00001417,AST000289,curl,2025-02-14T15:39:00,21672,60470
P00001418,AST000001,chrome.exe,2025-03-26T05:02:00,22554,39589
P00001419,AST000629,chrome.exe,2025-01-11T06:18:00,26650,57319
P00001420,AST000184,kubectl,2025-02-01T05:15:00,49055,748
P00001421,AST000977,/bin/bash,2025-01-21T11:45:00,61709,72167
P00001422,AST001406,chrome.exe,2025-02-20T23:51:00,61907,87713
P00001423,AST000770,/bin/bash,2025-03-01T08:17:00,50801,16943
P00001424,AST000651,java,2025-01-18T13:38:00,37119,88540
P00001425,AST001495,curl,2025-02-24T20:22:00,70008,9492
P00001426,AST000710,/usr/bin/git,2025-03-04T22:51:00,3526,29157
P00001427,AST001246,java,2025-01-23T08:01:00,47485,44644
P00001428,AST001026,/usr/bin/git,2025-01-01T20:50:00,98525,52290
P00001429,AST000158,powershell.exe,2025-03-24T07:51:00,65530,24737
P00001430,AST000090,curl,2025-01-28T10:18:00,12171,44610
P00001431,AST000786,curl,2025-03-25T06:08:00,19759,37450
P00001432,AST000637,ssh,2025-02-19T23:02:00,4565,34312
P00001433,AST000863,curl,2025-01-23T05:34:00,89436,67909
P00001434,AST000217,java,2025-03-01T02:49:00,89924,96132
P00001435,AST000207,/usr/bin/python,2025-03-25T13:48:00,21088,41915
P00001436,AST000263,curl,2025-03-15T17:18:00,89955,59697
P00001437,AST000023,curl,2025-03-04T22:19:00,55373,7244
P00001438,AST000620,/bin/bash,2025-02-24T08:49:00,79120,59117
P00001439,AST001028,java,2025-02-17T16:09:00,70127,47923
P00001440,AST000228,kubectl,2025-01-23T14:28:00,99564,50362
P00001441,AST001381,/usr/bin/python,2025-01-11T05:07:00,44187,92841
P00001442,AST001208,kubectl,2025-02-03T06:44:00,80547,95471
P00001443,AST000931,ssh,2025-02-25T01:39:00,36925,5322
P00001444,AST000248,java,2025-03-04T15:42:00,6564,78655
P00001445,AST001405,curl,2025-02-17T08:36:00,44232,88573
P00001446,AST000606,node,2025-01-04T18:31:00,23427,38535
P00001447,AST000730,ssh,2025-02-23T00:35:00,42551,39117
P00001448,AST001302,/bin/bash,2025-01-05T20:20:00,46825,96032
P00001449,AST000074,chrome.exe,2025-03-10T13:31:00,22969,11116
P00001450,AST001095,powershell.exe,2025-01-13T04:18:00,82959,64777
P00001451,AST000882,ssh,2025-02-05T11:47:00,90308,81003
P00001452,AST000499,ssh,2025-03-09T19:25:00,5327,10131
P00001453,AST000668,powershell.exe,2025-02-17T01:18:00,79870,94971
P00001454,AST001306,kubectl,2025-01-13T13:02:00,95080,10423
P00001455,AST000691,curl,2025-03-23T10:18:00,52526,3033
P00001456,AST000376,/bin/bash,2025-02-02T22:17:00,56812,15360
P00001457,AST000392,node,2025-03-15T08:54:00,80686,67476
P00001458,AST001104,/usr/bin/python,2025-02-01T23:41:00,49052,75248
P00001459,AST000968,node,2025-01-28T14:54:00,97894,90390
P00001460,AST000380,/usr/bin/python,2025-02-05T17:07:00,79250,52354
P00001461,AST000371,node,2025-03-28T09:43:00,663,53470
P00001462,AST000424,powershell.exe,2025-01-03T14:08:00,36015,35103
P00001463,AST000947,java,2025-03-18T21:40:00,12734,29109
P00001464,AST000460,chrome.exe,2025-01-03T11:04:00,8353,80235
P00001465,AST000589,/usr/bin/git,2025-03-19T15:43:00,55151,83300
P00001466,AST001219,curl,2025-02-12T18:28:00,62339,73193
P00001467,AST000025,java,2025-02-13T11:37:00,45399,58346
P00001468,AST000310,chrome.exe,2025-03-01T17:01:00,69762,91552
P00001469,AST000348,node,2025-03-28T13:18:00,52814,4329
P00001470,AST001353,ssh,2025-03-15T02:40:00,73575,45359
P00001471,AST000170,java,2025-01-27T18:04:00,39851,38349
P00001472,AST000645,ssh,2025-02-27T23:01:00,3876,20534
P00001473,AST001279,/usr/bin/git,2025-03-16T05:41:00,46089,74141
P00001474,AST000883,node,2025-02-23T00:47:00,72934,97624
P00001475,AST001005,kubectl,2025-01-31T12:48:00,17262,49701
P00001476,AST001243,curl,2025-01-16T03:18:00,28614,27796
P00001477,AST000226,powershell.exe,2025-03-15T09:52:00,20856,96367
P00001478,AST000821,java,2025-03-12T13:56:00,98472,28641
P00001479,AST000856,java,2025-03-18T09:31:00,47603,82711
P00001480,AST000216,java,2025-03-27T23:26:00,65839,70305
P00001481,AST001090,curl,2025-02-20T07:41:00,64859,99298
P00001482,AST000950,powershell.exe,2025-02-06T15:20:00,23282,52535
P00001483,AST000590,java,2025-01-01T18:10:00,60821,86108
P00001484,AST000352,curl,2025-03-29T03:21:00,76043,85703
P00001485,AST000856,chrome.exe,2025-02-23T14:00:00,83417,3906
P00001486,AST001267,/usr/bin/git,2025-01-29T04:43:00,81255,66076
P00001487,AST000164,curl,2025-03-18T19:28:00,2993,42701
P00001488,AST001248,/usr/bin/git,2025-02-01T05:40:00,81985,61954
P00001489,AST001401,/usr/bin/python,2025-01-12T12:38:00,97382,78919
P00001490,AST001339,kubectl,2025-02-19T18:50:00,25302,21252
P00001491,AST000937,powershell.exe,2025-02-17T08:10:00,61889,93527
P00001492,AST000409,node,2025-02-11T04:31:00,8496,4148
P00001493,AST000423,ssh,2025-03-15T15:44:00,32119,89710
P00001494,AST001235,powershell.exe,2025-02-26T08:15:00,60478,65664
P00001495,AST001313,java,2025-01-15T20:37:00,20876,32194
P00001496,AST000946,/usr/bin/python,2025-01-09T00:14:00,89395,88819
